activity_date_key,activity_date,salesperson_id,team_id,region_id,leads_received,contacts_made,quotes_issued,applications_submitted,policies_closed
20250224,2025-02-24,SP0031,TM009,EC03,7,6,2,1,1
20250224,2025-02-24,SP0032,TM014,NC01,9,5,4,1,0
20250224,2025-02-24,SP0033,TM014,NC01,10,8,3,3,2
20250224,2025-02-24,SP0034,TM013,NW02,9,6,5,3,3
20250224,2025-02-24,SP0035,TM013,NW01,9,6,4,1,0
20250224,2025-02-24,SP0036,TM014,NC01,8,3,3,2,2
20250224,2025-02-24,SP0038,TM014,NC01,15,12,3,1,0
20250224,2025-02-24,SP0039,TM014,NC01,3,2,0,0,0
20250224,2025-02-24,SP0042,TM011,LP01,9,6,6,3,3
20250224,2025-02-24,SP0043,TM002,GP03,8,6,4,2,0
20250224,2025-02-24,SP0044,TM005,WC03,8,8,5,2,2
20250224,2025-02-24,SP0045,TM011,LP01,5,4,2,2,1
20250224,2025-02-24,SP0048,TM004,WC03,9,5,4,4,2
20250224,2025-02-24,SP0051,TM014,NC01,3,2,1,1,1
20250224,2025-02-24,SP0053,TM013,NW01,8,5,2,2,2
20250224,2025-02-24,SP0054,TM010,FS01,10,6,4,3,2
20250224,2025-02-24,SP0055,TM009,EC02,4,1,1,1,1
20250224,2025-02-24,SP0056,TM012,MP02,2,2,0,0,0
20250224,2025-02-24,SP0058,TM013,NW01,4,2,1,1,1
20250224,2025-02-24,SP0059,TM001,GP05,9,6,2,1,1
20250224,2025-02-24,SP0060,TM005,WC03,9,7,4,3,2
20250224,2025-02-24,SP0061,TM011,LP02,12,9,4,2,0
20250224,2025-02-24,SP0062,TM011,LP01,8,6,3,2,1
20250224,2025-02-24,SP0064,TM011,LP01,5,3,3,2,2
20250224,2025-02-24,SP0065,TM005,WC02,6,3,3,2,2
20250224,2025-02-24,SP0066,TM014,NC01,12,8,4,3,1
20250224,2025-02-24,SP0067,TM011,LP01,9,5,3,2,2
20250224,2025-02-24,SP0068,TM003,GP04,4,3,1,1,1
20250224,2025-02-24,SP0070,TM002,GP04,4,2,2,1,1
20250224,2025-02-24,SP0071,TM014,NC01,10,9,6,2,2
20250224,2025-02-24,SP0072,TM008,EC01,8,7,5,2,2
20250224,2025-02-24,SP0074,TM004,WC04,12,9,4,2,1
20250224,2025-02-24,SP0075,TM002,GP04,13,11,6,2,2
20250224,2025-02-24,SP0076,TM011,LP02,6,2,1,1,0
20250224,2025-02-24,SP0078,TM008,EC01,8,5,3,2,2
20250224,2025-02-24,SP0081,TM012,MP02,8,4,4,4,3
20250224,2025-02-24,SP0082,TM002,GP05,10,10,7,6,6
20250224,2025-02-24,SP0083,TM007,KZN04,15,10,7,6,6
20250224,2025-02-24,SP0085,TM012,MP02,9,6,4,4,3
20250224,2025-02-24,SP0086,TM010,FS01,5,4,3,3,2
20250224,2025-02-24,SP0087,TM003,GP04,6,5,4,3,1
20250224,2025-02-24,SP0088,TM001,GP05,9,5,3,1,1
20250224,2025-02-24,SP0090,TM002,GP03,10,6,5,3,3
20250224,2025-02-24,SP0091,TM001,GP04,6,5,3,2,1
20250224,2025-02-24,SP0092,TM002,GP01,4,3,3,2,1
20250224,2025-02-24,SP0095,TM010,FS02,9,7,5,2,2
20250224,2025-02-24,SP0097,TM003,GP04,7,3,1,1,1
20250224,2025-02-24,SP0098,TM007,KZN03,8,6,3,3,3
20250224,2025-02-24,SP0099,TM006,KZN02,3,2,1,1,1
20250224,2025-02-24,SP0100,TM009,EC03,7,4,4,2,1
20250224,2025-02-24,SP0102,TM005,WC01,13,7,5,3,3
20250224,2025-02-24,SP0103,TM009,EC02,7,5,3,2,2
20250224,2025-02-24,SP0104,TM004,WC03,11,7,2,1,0
20250224,2025-02-24,SP0105,TM009,EC03,8,5,3,3,3
20250224,2025-02-24,SP0107,TM005,WC01,5,5,2,2,1
20250224,2025-02-24,SP0108,TM012,MP01,12,8,2,2,2
20250224,2025-02-24,SP0109,TM003,GP05,2,1,0,0,0
20250224,2025-02-24,SP0110,TM006,KZN03,10,7,3,3,3
20250224,2025-02-24,SP0112,TM011,LP02,9,6,2,0,0
20250224,2025-02-24,SP0113,TM009,EC01,4,3,0,0,0
20250224,2025-02-24,SP0114,TM006,KZN01,13,11,9,7,4
20250224,2025-02-24,SP0116,TM012,MP02,11,10,3,1,0
20250224,2025-02-24,SP0117,TM003,GP02,9,8,4,2,2
20250224,2025-02-24,SP0119,TM002,GP04,8,6,4,2,2
20250224,2025-02-24,SP0120,TM012,MP02,4,4,3,3,3
20250224,2025-02-24,SP0121,TM008,EC03,9,4,4,1,0
20250224,2025-02-24,SP0123,TM012,MP01,10,7,2,1,1
20250224,2025-02-24,SP0124,TM014,NC01,5,1,1,0,0
20250224,2025-02-24,SP0125,TM005,WC03,7,7,5,1,0
20250224,2025-02-24,SP0126,TM007,KZN02,4,2,0,0,0
20250224,2025-02-24,SP0128,TM007,KZN04,11,8,5,3,0
20250224,2025-02-24,SP0129,TM007,KZN04,11,8,4,3,1
20250224,2025-02-24,SP0131,TM012,MP01,8,5,2,1,1
20250224,2025-02-24,SP0132,TM002,GP05,8,4,1,1,0
20250224,2025-02-24,SP0133,TM005,WC03,6,4,2,1,1
20250224,2025-02-24,SP0135,TM001,GP05,5,3,2,1,1
20250224,2025-02-24,SP0136,TM010,FS02,13,10,7,6,5
20250224,2025-02-24,SP0138,TM013,NW01,23,18,11,7,5
20250224,2025-02-24,SP0139,TM010,FS01,7,5,3,2,1
20250224,2025-02-24,SP0140,TM012,MP02,5,4,2,1,0
20250224,2025-02-24,SP0141,TM002,GP04,10,7,4,3,3
20250224,2025-02-24,SP0142,TM002,GP05,9,6,4,2,1
20250224,2025-02-24,SP0143,TM011,LP01,1,1,0,0,0
20250224,2025-02-24,SP0144,TM014,NC01,11,9,2,1,0
20250224,2025-02-24,SP0146,TM008,EC03,6,5,3,1,1
20250224,2025-02-24,SP0147,TM005,WC03,8,4,2,2,2
20250224,2025-02-24,SP0148,TM005,WC04,6,3,2,1,1
20250224,2025-02-24,SP0149,TM013,NW02,8,7,4,4,2
20250224,2025-02-24,SP0151,TM013,NW02,7,6,4,2,2
20250224,2025-02-24,SP0152,TM013,NW01,13,10,7,4,4
20250224,2025-02-24,SP0153,TM012,MP02,4,2,2,2,1
20250224,2025-02-24,SP0155,TM007,KZN01,4,3,1,0,0
20250224,2025-02-24,SP0156,TM009,EC03,9,5,2,1,1
20250224,2025-02-24,SP0158,TM007,KZN01,6,4,1,1,0
20250224,2025-02-24,SP0159,TM006,KZN01,12,7,5,3,2
20250225,2025-02-25,SP0001,TM001,GP05,4,3,2,1,1
20250225,2025-02-25,SP0002,TM002,GP01,13,11,6,5,3
20250225,2025-02-25,SP0003,TM003,GP04,11,8,3,3,2
20250225,2025-02-25,SP0004,TM004,WC03,13,9,6,5,4
20250225,2025-02-25,SP0005,TM005,WC02,12,9,5,5,4
20250225,2025-02-25,SP0006,TM006,KZN03,5,5,1,1,1
20250225,2025-02-25,SP0007,TM007,KZN02,3,3,1,1,1
20250225,2025-02-25,SP0009,TM009,EC02,7,2,1,1,0
20250225,2025-02-25,SP0010,TM010,FS01,6,4,2,0,0
20250225,2025-02-25,SP0011,TM011,LP01,6,5,3,3,3
20250225,2025-02-25,SP0012,TM012,MP02,4,4,1,1,0
20250225,2025-02-25,SP0013,TM013,NW01,7,4,2,2,2
20250225,2025-02-25,SP0014,TM014,NC01,8,6,3,1,1
20250225,2025-02-25,SP0015,TM002,GP04,10,6,3,1,1
20250225,2025-02-25,SP0016,TM011,LP02,7,4,3,1,1
20250225,2025-02-25,SP0018,TM011,LP01,9,8,5,2,0
20250225,2025-02-25,SP0019,TM012,MP02,8,5,3,2,2
20250225,2025-02-25,SP0020,TM002,GP04,8,7,4,1,1
20250225,2025-02-25,SP0021,TM001,GP01,2,1,0,0,0
20250225,2025-02-25,SP0022,TM012,MP01,6,4,3,2,1
20250225,2025-02-25,SP0023,TM005,WC02,9,9,6,5,5
20250225,2025-02-25,SP0024,TM001,GP03,10,6,4,1,1
20250225,2025-02-25,SP0025,TM014,NC01,7,5,5,3,1
20250225,2025-02-25,SP0026,TM005,WC04,3,1,0,0,0
20250225,2025-02-25,SP0027,TM008,EC02,6,6,2,1,1
20250225,2025-02-25,SP0028,TM010,FS02,9,5,3,1,1
20250225,2025-02-25,SP0031,TM009,EC03,5,3,1,1,0
20250225,2025-02-25,SP0032,TM014,NC01,11,7,4,4,4
20250225,2025-02-25,SP0033,TM014,NC01,9,6,2,1,1
20250225,2025-02-25,SP0034,TM013,NW02,10,7,3,2,2
20250225,2025-02-25,SP0035,TM013,NW01,11,9,1,1,1
20250225,2025-02-25,SP0038,TM014,NC01,11,10,5,4,4
20250225,2025-02-25,SP0039,TM014,NC01,8,6,3,0,0
20250225,2025-02-25,SP0041,TM006,KZN01,6,3,2,2,2
20250225,2025-02-25,SP0042,TM011,LP01,6,1,0,0,0
20250225,2025-02-25,SP0047,TM010,FS01,12,7,5,3,3
20250225,2025-02-25,SP0049,TM002,GP05,7,5,0,0,0
20250225,2025-02-25,SP0050,TM013,NW02,6,4,1,0,0
20250225,2025-02-25,SP0053,TM013,NW01,7,6,4,4,4
20250225,2025-02-25,SP0056,TM012,MP02,4,3,1,0,0
20250225,2025-02-25,SP0057,TM004,WC01,8,6,3,1,0
20250225,2025-02-25,SP0058,TM013,NW01,4,2,0,0,0
20250225,2025-02-25,SP0059,TM001,GP05,4,3,2,2,2
20250225,2025-02-25,SP0060,TM005,WC03,5,3,3,0,0
20250225,2025-02-25,SP0061,TM011,LP02,8,7,5,2,1
20250225,2025-02-25,SP0062,TM011,LP01,13,11,5,3,2
20250225,2025-02-25,SP0063,TM002,GP02,8,4,3,2,2
20250225,2025-02-25,SP0064,TM011,LP01,3,3,1,0,0
20250225,2025-02-25,SP0065,TM005,WC02,6,5,2,0,0
20250225,2025-02-25,SP0068,TM003,GP04,2,1,1,0,0
20250225,2025-02-25,SP0069,TM009,EC03,2,2,2,1,0
20250225,2025-02-25,SP0070,TM002,GP04,10,8,3,1,0
20250225,2025-02-25,SP0072,TM008,EC01,4,2,1,0,0
20250225,2025-02-25,SP0074,TM004,WC04,7,5,2,1,1
20250225,2025-02-25,SP0076,TM011,LP02,12,11,5,3,1
20250225,2025-02-25,SP0077,TM004,WC01,7,6,4,1,0
20250225,2025-02-25,SP0078,TM008,EC01,8,4,2,0,0
20250225,2025-02-25,SP0079,TM008,EC02,6,6,6,3,2
20250225,2025-02-25,SP0080,TM001,GP02,11,10,5,4,2
20250225,2025-02-25,SP0081,TM012,MP02,8,7,6,4,2
20250225,2025-02-25,SP0083,TM007,KZN04,7,5,3,2,1
20250225,2025-02-25,SP0084,TM006,KZN04,7,4,2,1,1
20250225,2025-02-25,SP0086,TM010,FS01,8,6,2,1,0
20250225,2025-02-25,SP0087,TM003,GP04,9,8,4,2,2
20250225,2025-02-25,SP0088,TM001,GP05,5,4,2,0,0
20250225,2025-02-25,SP0089,TM012,MP02,2,1,1,1,0
20250225,2025-02-25,SP0090,TM002,GP03,10,6,4,1,0
20250225,2025-02-25,SP0091,TM001,GP04,6,4,3,3,2
20250225,2025-02-25,SP0092,TM002,GP01,5,3,2,1,0
20250225,2025-02-25,SP0093,TM003,GP04,20,18,10,6,4
20250225,2025-02-25,SP0094,TM001,GP03,6,5,3,3,2
20250225,2025-02-25,SP0095,TM010,FS02,8,7,5,4,4
20250225,2025-02-25,SP0096,TM008,EC02,3,3,1,0,0
20250225,2025-02-25,SP0097,TM003,GP04,13,9,7,3,1
20250225,2025-02-25,SP0098,TM007,KZN03,6,4,2,2,2
20250225,2025-02-25,SP0099,TM006,KZN02,4,1,0,0,0
20250225,2025-02-25,SP0100,TM009,EC03,7,4,2,2,2
20250225,2025-02-25,SP0101,TM006,KZN02,6,5,4,1,1
20250225,2025-02-25,SP0102,TM005,WC01,12,8,4,3,3
20250225,2025-02-25,SP0103,TM009,EC02,9,7,4,2,2
20250225,2025-02-25,SP0104,TM004,WC03,5,3,0,0,0
20250225,2025-02-25,SP0105,TM009,EC03,7,5,4,3,3
20250225,2025-02-25,SP0107,TM005,WC01,3,2,1,1,1
20250225,2025-02-25,SP0108,TM012,MP01,12,10,6,3,2
20250225,2025-02-25,SP0110,TM006,KZN03,7,7,4,2,2
20250225,2025-02-25,SP0111,TM002,GP04,9,8,4,3,1
20250225,2025-02-25,SP0112,TM011,LP02,4,1,0,0,0
20250225,2025-02-25,SP0113,TM009,EC01,6,4,2,2,2
20250225,2025-02-25,SP0114,TM006,KZN01,13,9,5,4,4
20250225,2025-02-25,SP0115,TM012,MP01,8,7,5,2,2
20250225,2025-02-25,SP0116,TM012,MP02,8,5,3,3,2
20250225,2025-02-25,SP0117,TM003,GP02,8,4,4,2,2
20250225,2025-02-25,SP0118,TM003,GP01,11,9,7,7,4
20250225,2025-02-25,SP0119,TM002,GP04,7,7,4,1,1
20250225,2025-02-25,SP0121,TM008,EC03,8,6,1,1,1
20250225,2025-02-25,SP0122,TM006,KZN01,9,5,2,1,1
20250225,2025-02-25,SP0124,TM014,NC01,4,4,1,1,1
20250225,2025-02-25,SP0125,TM005,WC03,8,6,2,1,1
20250225,2025-02-25,SP0126,TM007,KZN02,3,1,0,0,0
20250225,2025-02-25,SP0127,TM008,EC03,12,8,3,0,0
20250225,2025-02-25,SP0131,TM012,MP01,12,7,5,4,4
20250225,2025-02-25,SP0132,TM002,GP05,7,5,3,3,0
20250225,2025-02-25,SP0133,TM005,WC03,7,7,3,3,3
20250225,2025-02-25,SP0136,TM010,FS02,8,6,3,2,2
20250225,2025-02-25,SP0137,TM006,KZN01,8,6,5,4,3
20250225,2025-02-25,SP0140,TM012,MP02,14,10,3,1,1
20250225,2025-02-25,SP0141,TM002,GP04,12,10,5,1,1
20250225,2025-02-25,SP0142,TM002,GP05,10,4,2,1,1
20250225,2025-02-25,SP0145,TM013,NW01,8,5,2,0,0
20250225,2025-02-25,SP0146,TM008,EC03,6,2,2,2,2
20250225,2025-02-25,SP0147,TM005,WC03,7,4,2,1,1
20250225,2025-02-25,SP0148,TM005,WC04,7,6,4,4,3
20250225,2025-02-25,SP0149,TM013,NW02,4,3,1,0,0
20250225,2025-02-25,SP0155,TM007,KZN01,4,4,2,1,1
20250225,2025-02-25,SP0157,TM005,WC01,3,2,0,0,0
20250225,2025-02-25,SP0158,TM007,KZN01,7,5,3,1,1
20250225,2025-02-25,SP0159,TM006,KZN01,13,11,6,5,4
20250225,2025-02-25,SP0160,TM004,WC03,16,14,8,6,4
20250226,2025-02-26,SP0001,TM001,GP05,10,9,6,4,3
20250226,2025-02-26,SP0002,TM002,GP01,11,8,7,5,2
20250226,2025-02-26,SP0005,TM005,WC02,8,7,3,2,1
20250226,2025-02-26,SP0006,TM006,KZN03,4,2,1,0,0
20250226,2025-02-26,SP0007,TM007,KZN02,6,6,2,1,1
20250226,2025-02-26,SP0008,TM008,EC01,8,7,4,1,1
20250226,2025-02-26,SP0009,TM009,EC02,11,7,3,3,3
20250226,2025-02-26,SP0010,TM010,FS01,6,5,4,4,3
20250226,2025-02-26,SP0011,TM011,LP01,6,5,3,3,2
20250226,2025-02-26,SP0013,TM013,NW01,7,7,5,4,2
20250226,2025-02-26,SP0014,TM014,NC01,7,4,2,1,1
20250226,2025-02-26,SP0015,TM002,GP04,7,5,2,2,2
20250226,2025-02-26,SP0017,TM007,KZN02,5,5,3,2,2
20250226,2025-02-26,SP0018,TM011,LP01,8,4,1,1,0
20250226,2025-02-26,SP0020,TM002,GP04,6,4,2,1,1
20250226,2025-02-26,SP0023,TM005,WC02,11,9,5,4,2
20250226,2025-02-26,SP0024,TM001,GP03,6,5,2,2,1
20250226,2025-02-26,SP0025,TM014,NC01,5,4,2,2,1
20250226,2025-02-26,SP0026,TM005,WC04,5,4,1,1,0
20250226,2025-02-26,SP0027,TM008,EC02,11,9,3,2,1
20250226,2025-02-26,SP0028,TM010,FS02,11,7,2,1,1
20250226,2025-02-26,SP0029,TM009,EC01,8,5,1,0,0
20250226,2025-02-26,SP0030,TM008,EC01,11,9,7,2,2
20250226,2025-02-26,SP0032,TM014,NC01,12,8,3,2,1
20250226,2025-02-26,SP0033,TM014,NC01,6,3,3,2,2
20250226,2025-02-26,SP0034,TM013,NW02,11,10,3,3,2
20250226,2025-02-26,SP0036,TM014,NC01,11,6,3,3,2
20250226,2025-02-26,SP0038,TM014,NC01,9,5,3,2,2
20250226,2025-02-26,SP0039,TM014,NC01,11,5,3,2,2
20250226,2025-02-26,SP0041,TM006,KZN01,7,5,4,4,3
20250226,2025-02-26,SP0043,TM002,GP03,9,7,5,4,4
20250226,2025-02-26,SP0044,TM005,WC03,6,4,3,3,3
20250226,2025-02-26,SP0045,TM011,LP01,5,4,2,1,1
20250226,2025-02-26,SP0046,TM009,EC03,4,4,3,2,0
20250226,2025-02-26,SP0047,TM010,FS01,8,7,2,1,1
20250226,2025-02-26,SP0049,TM002,GP05,10,9,6,5,3
20250226,2025-02-26,SP0051,TM014,NC01,5,4,3,1,1
20250226,2025-02-26,SP0052,TM003,GP05,6,5,2,1,1
20250226,2025-02-26,SP0053,TM013,NW01,4,4,2,2,2
20250226,2025-02-26,SP0054,TM010,FS01,8,7,4,3,3
20250226,2025-02-26,SP0055,TM009,EC02,6,5,4,4,4
20250226,2025-02-26,SP0056,TM012,MP02,7,5,3,2,1
20250226,2025-02-26,SP0057,TM004,WC01,9,9,5,2,0
20250226,2025-02-26,SP0058,TM013,NW01,5,2,1,1,1
20250226,2025-02-26,SP0059,TM001,GP05,10,8,3,1,1
20250226,2025-02-26,SP0060,TM005,WC03,7,5,4,4,4
20250226,2025-02-26,SP0061,TM011,LP02,8,6,3,2,0
20250226,2025-02-26,SP0062,TM011,LP01,7,7,2,1,1
20250226,2025-02-26,SP0063,TM002,GP02,8,6,3,3,2
20250226,2025-02-26,SP0064,TM011,LP01,7,6,3,3,2
20250226,2025-02-26,SP0065,TM005,WC02,8,8,4,4,3
20250226,2025-02-26,SP0067,TM011,LP01,11,10,5,3,3
20250226,2025-02-26,SP0069,TM009,EC03,6,4,1,0,0
20250226,2025-02-26,SP0070,TM002,GP04,6,5,4,4,4
20250226,2025-02-26,SP0071,TM014,NC01,6,6,4,4,4
20250226,2025-02-26,SP0073,TM009,EC03,6,5,0,0,0
20250226,2025-02-26,SP0074,TM004,WC04,11,8,5,3,2
20250226,2025-02-26,SP0075,TM002,GP04,5,3,2,1,1
20250226,2025-02-26,SP0078,TM008,EC01,4,2,1,0,0
20250226,2025-02-26,SP0079,TM008,EC02,9,7,5,1,1
20250226,2025-02-26,SP0080,TM001,GP02,15,10,5,4,3
20250226,2025-02-26,SP0081,TM012,MP02,12,9,6,4,2
20250226,2025-02-26,SP0082,TM002,GP05,10,9,4,2,2
20250226,2025-02-26,SP0083,TM007,KZN04,11,8,6,4,3
20250226,2025-02-26,SP0084,TM006,KZN04,7,6,4,2,1
20250226,2025-02-26,SP0085,TM012,MP02,10,6,2,1,1
20250226,2025-02-26,SP0086,TM010,FS01,3,2,1,1,1
20250226,2025-02-26,SP0087,TM003,GP04,10,9,4,4,3
20250226,2025-02-26,SP0088,TM001,GP05,8,5,4,4,2
20250226,2025-02-26,SP0089,TM012,MP02,2,2,0,0,0
20250226,2025-02-26,SP0090,TM002,GP03,9,7,5,4,4
20250226,2025-02-26,SP0091,TM001,GP04,9,7,6,4,3
20250226,2025-02-26,SP0092,TM002,GP01,10,7,4,3,2
20250226,2025-02-26,SP0093,TM003,GP04,13,7,5,2,0
20250226,2025-02-26,SP0094,TM001,GP03,3,2,1,1,1
20250226,2025-02-26,SP0095,TM010,FS02,9,7,3,1,1
20250226,2025-02-26,SP0096,TM008,EC02,5,5,4,2,1
20250226,2025-02-26,SP0097,TM003,GP04,4,1,0,0,0
20250226,2025-02-26,SP0098,TM007,KZN03,5,5,1,1,1
20250226,2025-02-26,SP0099,TM006,KZN02,2,2,1,1,1
20250226,2025-02-26,SP0100,TM009,EC03,8,6,3,3,3
20250226,2025-02-26,SP0101,TM006,KZN02,8,5,1,1,1
20250226,2025-02-26,SP0102,TM005,WC01,6,4,1,0,0
20250226,2025-02-26,SP0103,TM009,EC02,5,4,2,1,0
20250226,2025-02-26,SP0104,TM004,WC03,3,2,1,1,1
20250226,2025-02-26,SP0105,TM009,EC03,9,6,4,4,2
20250226,2025-02-26,SP0106,TM012,MP01,5,2,2,1,1
20250226,2025-02-26,SP0107,TM005,WC01,3,3,1,0,0
20250226,2025-02-26,SP0110,TM006,KZN03,8,7,4,3,3
20250226,2025-02-26,SP0112,TM011,LP02,11,8,5,4,3
20250226,2025-02-26,SP0113,TM009,EC01,8,6,3,2,1
20250226,2025-02-26,SP0115,TM012,MP01,4,3,2,1,0
20250226,2025-02-26,SP0116,TM012,MP02,6,3,1,1,1
20250226,2025-02-26,SP0117,TM003,GP02,3,2,1,1,0
20250226,2025-02-26,SP0118,TM003,GP01,10,8,4,1,1
20250226,2025-02-26,SP0119,TM002,GP04,6,4,3,2,1
20250226,2025-02-26,SP0120,TM012,MP02,8,5,2,1,0
20250226,2025-02-26,SP0122,TM006,KZN01,13,11,8,3,2
20250226,2025-02-26,SP0123,TM012,MP01,11,9,8,6,5
20250226,2025-02-26,SP0125,TM005,WC03,3,2,1,1,0
20250226,2025-02-26,SP0126,TM007,KZN02,6,5,5,1,1
20250226,2025-02-26,SP0127,TM008,EC03,7,7,4,1,1
20250226,2025-02-26,SP0128,TM007,KZN04,11,7,4,4,3
20250226,2025-02-26,SP0129,TM007,KZN04,1,1,0,0,0
20250226,2025-02-26,SP0130,TM007,KZN04,10,6,3,2,2
20250226,2025-02-26,SP0131,TM012,MP01,7,4,3,2,1
20250226,2025-02-26,SP0132,TM002,GP05,6,3,3,3,3
20250226,2025-02-26,SP0133,TM005,WC03,13,10,7,6,4
20250226,2025-02-26,SP0134,TM002,GP05,11,10,7,3,2
20250226,2025-02-26,SP0135,TM001,GP05,5,4,2,0,0
20250226,2025-02-26,SP0136,TM010,FS02,6,5,3,3,3
20250226,2025-02-26,SP0138,TM013,NW01,8,7,3,3,3
20250226,2025-02-26,SP0139,TM010,FS01,14,11,7,2,0
20250226,2025-02-26,SP0140,TM012,MP02,4,3,0,0,0
20250226,2025-02-26,SP0141,TM002,GP04,12,11,7,5,4
20250226,2025-02-26,SP0142,TM002,GP05,7,4,0,0,0
20250226,2025-02-26,SP0143,TM011,LP01,3,3,1,1,1
20250226,2025-02-26,SP0144,TM014,NC01,7,5,3,2,2
20250226,2025-02-26,SP0145,TM013,NW01,6,5,2,1,1
20250226,2025-02-26,SP0147,TM005,WC03,13,12,8,6,1
20250226,2025-02-26,SP0149,TM013,NW02,8,7,3,2,1
20250226,2025-02-26,SP0153,TM012,MP02,9,6,4,3,2
20250226,2025-02-26,SP0155,TM007,KZN01,7,6,2,2,1
20250226,2025-02-26,SP0156,TM009,EC03,12,8,4,2,2
20250226,2025-02-26,SP0157,TM005,WC01,16,13,5,5,4
20250226,2025-02-26,SP0158,TM007,KZN01,6,5,3,2,0
20250226,2025-02-26,SP0160,TM004,WC03,8,7,6,4,4
20250227,2025-02-27,SP0001,TM001,GP05,6,4,2,1,1
20250227,2025-02-27,SP0002,TM002,GP01,9,7,2,1,1
20250227,2025-02-27,SP0003,TM003,GP04,10,6,4,2,2
20250227,2025-02-27,SP0004,TM004,WC03,13,11,7,6,5
20250227,2025-02-27,SP0005,TM005,WC02,9,6,3,2,1
20250227,2025-02-27,SP0007,TM007,KZN02,5,2,1,0,0
20250227,2025-02-27,SP0008,TM008,EC01,11,8,4,2,2
20250227,2025-02-27,SP0009,TM009,EC02,8,8,2,1,1
20250227,2025-02-27,SP0010,TM010,FS01,8,7,6,4,3
20250227,2025-02-27,SP0011,TM011,LP01,5,5,2,1,1
20250227,2025-02-27,SP0013,TM013,NW01,15,13,4,4,2
20250227,2025-02-27,SP0014,TM014,NC01,7,4,3,2,2
20250227,2025-02-27,SP0020,TM002,GP04,9,8,5,1,1
20250227,2025-02-27,SP0021,TM001,GP01,8,5,2,1,1
20250227,2025-02-27,SP0022,TM012,MP01,11,6,6,5,4
20250227,2025-02-27,SP0023,TM005,WC02,11,10,6,6,6
20250227,2025-02-27,SP0024,TM001,GP03,9,7,5,4,3
20250227,2025-02-27,SP0025,TM014,NC01,8,7,3,1,0
20250227,2025-02-27,SP0026,TM005,WC04,6,4,1,1,1
20250227,2025-02-27,SP0027,TM008,EC02,10,6,5,2,1
20250227,2025-02-27,SP0029,TM009,EC01,7,5,3,2,2
20250227,2025-02-27,SP0030,TM008,EC01,8,7,4,2,2
20250227,2025-02-27,SP0031,TM009,EC03,3,2,1,1,1
20250227,2025-02-27,SP0032,TM014,NC01,4,4,2,1,1
20250227,2025-02-27,SP0033,TM014,NC01,4,2,2,0,0
20250227,2025-02-27,SP0034,TM013,NW02,11,8,3,2,0
20250227,2025-02-27,SP0035,TM013,NW01,8,5,4,2,2
20250227,2025-02-27,SP0036,TM014,NC01,8,6,5,5,4
20250227,2025-02-27,SP0038,TM014,NC01,9,7,6,4,3
20250227,2025-02-27,SP0040,TM014,NC01,8,5,1,0,0
20250227,2025-02-27,SP0041,TM006,KZN01,7,6,2,2,1
20250227,2025-02-27,SP0042,TM011,LP01,14,11,6,5,3
20250227,2025-02-27,SP0044,TM005,WC03,7,6,2,1,0
20250227,2025-02-27,SP0045,TM011,LP01,6,3,2,2,2
20250227,2025-02-27,SP0046,TM009,EC03,10,8,1,1,0
20250227,2025-02-27,SP0047,TM010,FS01,12,9,4,1,1
20250227,2025-02-27,SP0049,TM002,GP05,10,7,4,3,1
20250227,2025-02-27,SP0050,TM013,NW02,4,4,3,1,1
20250227,2025-02-27,SP0051,TM014,NC01,4,4,2,1,0
20250227,2025-02-27,SP0052,TM003,GP05,8,5,5,4,2
20250227,2025-02-27,SP0054,TM010,FS01,11,11,9,4,4
20250227,2025-02-27,SP0055,TM009,EC02,5,2,1,1,0
20250227,2025-02-27,SP0056,TM012,MP02,7,3,1,1,0
20250227,2025-02-27,SP0057,TM004,WC01,5,3,1,0,0
20250227,2025-02-27,SP0058,TM013,NW01,4,4,2,0,0
20250227,2025-02-27,SP0059,TM001,GP05,11,6,4,3,2
20250227,2025-02-27,SP0060,TM005,WC03,6,6,2,2,2
20250227,2025-02-27,SP0061,TM011,LP02,3,2,0,0,0
20250227,2025-02-27,SP0062,TM011,LP01,6,5,3,2,1
20250227,2025-02-27,SP0064,TM011,LP01,9,6,4,2,2
20250227,2025-02-27,SP0065,TM005,WC02,11,9,4,4,2
20250227,2025-02-27,SP0066,TM014,NC01,10,7,5,4,3
20250227,2025-02-27,SP0067,TM011,LP01,16,14,9,8,6
20250227,2025-02-27,SP0068,TM003,GP04,6,6,3,2,1
20250227,2025-02-27,SP0069,TM009,EC03,2,2,0,0,0
20250227,2025-02-27,SP0071,TM014,NC01,7,5,2,1,1
20250227,2025-02-27,SP0072,TM008,EC01,9,6,5,5,3
20250227,2025-02-27,SP0073,TM009,EC03,10,10,5,2,0
20250227,2025-02-27,SP0075,TM002,GP04,6,6,4,2,2
20250227,2025-02-27,SP0076,TM011,LP02,11,11,7,6,4
20250227,2025-02-27,SP0077,TM004,WC01,6,5,3,3,2
20250227,2025-02-27,SP0079,TM008,EC02,10,9,7,5,5
20250227,2025-02-27,SP0080,TM001,GP02,7,3,2,0,0
20250227,2025-02-27,SP0081,TM012,MP02,3,2,1,0,0
20250227,2025-02-27,SP0082,TM002,GP05,7,5,4,2,1
20250227,2025-02-27,SP0083,TM007,KZN04,10,8,4,3,3
20250227,2025-02-27,SP0086,TM010,FS01,6,6,3,1,1
20250227,2025-02-27,SP0088,TM001,GP05,4,1,0,0,0
