policy_id,sale_date_key,sale_date,customer_id,salesperson_id,region_id,raw_region_id,branch_id,product_id,channel_id,monthly_premium,annualized_revenue,discount_rate,commission_amount,sale_type,source_system,ingested_at
POL00011172,20240321,2024-03-21,C016030,SP0112,LP02,LP02,BR025,P003,CH05,733.76,8805.12,0.05,968.56,New Business,PolicyAdmin,2024-03-21 08:14:00
POL00011173,20240320,2024-03-20,C006486,SP0016,LP02,LP02,BR025,P003,CH02,705.34,8464.08,0.05,931.05,New Business,CRM,2024-03-20 11:47:00
POL00011174,20240329,2024-03-29,C003860,SP0112,LP02,LP02,BR025,P003,CH02,537.8,6453.6,0.0,709.9,New Business,PolicyAdmin,2024-03-29 10:29:00
POL00011175,20240322,2024-03-22,C006008,SP0016,LP02,LP02,BR025,P003,CH01,809.43,9713.16,0.0,1068.45,New Business,PolicyAdmin,2024-03-22 12:42:00
POL00011176,20240303,2024-03-03,C007290,SP0016,LP02,LP02,BR025,P003,CH05,531.4,6376.8,0.0,701.45,New Business,CRM,2024-03-03 12:42:00
POL00011177,20240317,2024-03-17,C004031,SP0061,LP02,LP02,BR025,P003,CH05,633.46,7601.52,0.0,836.17,New Business,CRM,2024-03-17 11:34:00
POL00011178,20240308,2024-03-08,C024935,SP0112,LP02,LP02,BR025,P004,CH01,297.41,3568.92,0.0,392.58,New Business,CRM,2024-03-08 12:22:00
POL00011179,20240318,2024-03-18,C005270,SP0016,LP02,LP02,BR025,P004,CH04,407.62,4891.44,0.0,538.06,New Business,DigitalPortal,2024-03-18 16:24:00
POL00011180,20240325,2024-03-25,C026559,SP0061,LP02,LP02,BR025,P004,CH01,275.9,3310.8,0.15,364.19,New Business,PolicyAdmin,2024-03-25 08:03:00
POL00011181,20240324,2024-03-24,C009394,SP0112,LP02,LP02,BR025,P004,CH04,372.97,4475.64,0.15,492.32,New Business,DigitalPortal,2024-03-24 10:05:00
POL00011182,20240327,2024-03-27,C024705,SP0076,LP02,LP02,BR025,P004,CH01,363.47,4361.64,0.0,479.78,New Business,PolicyAdmin,2024-03-27 08:21:00
POL00011183,20240318,2024-03-18,C019831,SP0016,LP02,LP02,BR025,P004,CH04,327.68,3932.16,0.15,432.54,New Business,CRM,2024-03-18 09:14:00
POL00011184,20240304,2024-03-04,C000654,SP0016,LP02,LP02,BR025,P004,CH02,402.03,4824.36,0.0,530.68,New Business,PolicyAdmin,2024-03-04 17:49:00
POL00011185,20240321,2024-03-21,C007284,SP0016,LP02,LP02,BR025,P004,CH01,345.36,4144.32,0.15,455.88,New Business,PolicyAdmin,2024-03-21 14:21:00
POL00011186,20240319,2024-03-19,C009542,SP0016,LP02,LP02,BR025,P004,CH01,432.34,5188.08,0.0,570.69,New Business,CRM,2024-03-19 14:30:00
POL00011187,20240313,2024-03-13,C018103,SP0016,LP02,LP02,BR025,P004,CH03,339.85,4078.2,0.0,448.6,New Business,DigitalPortal,2024-03-13 14:00:00
POL00011188,20240330,2024-03-30,C020224,SP0112,LP02,LP02,BR025,P005,CH01,236.92,2843.04,0.05,454.89,New Business,CRM,2024-03-30 10:06:00
POL00011189,20240314,2024-03-14,C019077,SP0076,LP02,LP02,BR025,P005,CH02,204.4,2452.8,0.0,392.45,New Business,PolicyAdmin,2024-03-14 08:05:00
POL00011190,20240312,2024-03-12,C018567,SP0061,LP02,LP02,BR025,P005,CH01,204.51,2454.12,0.0,392.66,New Business,CRM,2024-03-12 11:41:00
POL00011191,20240310,2024-03-10,C003153,SP0112,LP02,LP02,BR025,P005,CH01,182.84,2194.08,0.05,351.05,New Business,CRM,2024-03-10 12:21:00
POL00011192,20240322,2024-03-22,C008665,SP0112,LP02,LP02,BR025,P005,CH01,159.71,1916.52,0.0,306.64,New Business,PolicyAdmin,2024-03-22 14:51:00
POL00011193,20240301,2024-03-01,C004336,SP0112,LP02,LP02,BR025,P005,CH05,245.18,2942.16,0.0,470.75,New Business,PolicyAdmin,2024-03-01 08:39:00
POL00011194,20240328,2024-03-28,C020938,SP0061,LP02,LP02,BR025,P005,CH04,275.13,3301.56,0.0,528.25,New Business,PolicyAdmin,2024-03-28 10:19:00
POL00011195,20240317,2024-03-17,C011876,SP0061,LP02,LP02,BR025,P005,CH02,158.62,1903.44,0.0,304.55,New Business,CRM,2024-03-17 10:19:00
POL00011196,20240304,2024-03-04,C007926,SP0076,LP02,LP02,BR025,P005,CH02,238.59,2863.08,0.0,458.09,New Business,PolicyAdmin,2024-03-04 16:13:00
POL00011197,20240301,2024-03-01,C024937,SP0076,LP02,LP02,BR025,P005,CH01,211.8,2541.6,0.0,406.66,New Business,CRM,2024-03-01 17:04:00
POL00011198,20240331,2024-03-31,C025144,SP0016,LP02,LP02,BR025,P005,CH01,196.42,2357.04,0.0,377.13,New Business,CRM,2024-03-31 09:16:00
POL00011199,20240307,2024-03-07,C013730,SP0061,LP02,LP02,BR025,P005,CH05,212.07,2544.84,0.0,407.17,New Business,CRM,2024-03-07 08:27:00
POL00011200,20240319,2024-03-19,C017692,SP0112,LP02,LP02,BR025,P005,CH05,227.35,2728.2,0.0,436.51,New Business,PolicyAdmin,2024-03-19 11:42:00
POL00011201,20240307,2024-03-07,C014484,SP0112,LP02,LP02,BR025,P005,CH03,187.17,2246.04,0.0,359.37,New Business,CRM,2024-03-07 11:56:00
POL00011202,20240316,2024-03-16,C003954,SP0016,LP02,LP02,BR025,P005,CH05,219.29,2631.48,0.0,421.04,New Business,PolicyAdmin,2024-03-16 16:18:00
POL00011203,20240327,2024-03-27,C002147,SP0112,LP02,LP02,BR025,P005,CH04,281.19,3374.28,0.0,539.88,New Business,PolicyAdmin,2024-03-27 08:53:00
POL00011204,20240311,2024-03-11,C012563,SP0016,LP02,LP02,BR025,P005,CH03,199.62,2395.44,0.0,383.27,New Business,PolicyAdmin,2024-03-11 08:17:00
POL00011205,20240329,2024-03-29,C006763,SP0112,LP02,LP02,BR025,P005,CH04,222.79,2673.48,0.0,427.76,New Business,CRM,2024-03-29 13:41:00
POL00011206,20240314,2024-03-14,C009259,SP0076,LP02,LP02,BR025,P005,CH01,186.68,2240.16,0.0,358.43,New Business,PolicyAdmin,2024-03-14 10:16:00
POL00011207,20240313,2024-03-13,C029550,SP0112,LP02,LP02,BR025,P005,CH04,274.4,3292.8,0.0,526.85,New Business,CRM,2024-03-13 12:58:00
POL00011208,20240309,2024-03-09,C025353,SP0076,LP02,LP02,BR025,P005,CH03,190.76,2289.12,0.05,366.26,New Business,DigitalPortal,2024-03-09 08:20:00
POL00011209,20240321,2024-03-21,C001558,SP0112,LP02,LP02,BR025,P005,CH01,180.62,2167.44,0.05,346.79,New Business,CRM,2024-03-21 14:56:00
POL00011210,20240319,2024-03-19,C025698,SP0061,LP02,LP02,BR025,P005,CH03,201.67,2420.04,0.0,387.21,New Business,DigitalPortal,2024-03-19 10:48:00
POL00011211,20240331,2024-03-31,C002640,SP0061,LP02,LP02,BR025,P005,CH02,218.03,2616.36,0.0,418.62,New Business,CRM,2024-03-31 16:26:00
POL00011212,20240317,2024-03-17,C016274,SP0076,LP02,LP02,BR025,P005,CH04,166.4,1996.8,0.0,319.49,New Business,PolicyAdmin,2024-03-17 10:51:00
POL00011213,20240331,2024-03-31,C007918,SP0016,LP02,LP02,BR025,P006,CH04,478.17,5738.04,0.0,803.33,New Business,CRM,2024-03-31 11:17:00
POL00011214,20240319,2024-03-19,C004343,SP0016,LP02,LP02,BR025,P006,CH05,491.9,5902.8,0.05,826.39,New Business,PolicyAdmin,2024-03-19 13:40:00
POL00011215,20240319,2024-03-19,C018409,SP0016,LP02,LP02,BR025,P006,CH03,568.79,6825.48,0.0,955.57,New Business,PolicyAdmin,2024-03-19 13:21:00
POL00011216,20240323,2024-03-23,C029109,SP0076,LP02,LP02,BR025,P006,CH04,464.71,5576.52,0.0,780.71,New Business,CRM,2024-03-23 09:08:00
POL00011217,20240308,2024-03-08,C028880,SP0076,LP02,LP02,BR025,P006,CH04,581.25,6975.0,0.1,976.5,New Business,CRM,2024-03-08 16:04:00
POL00011218,20240317,2024-03-17,C005279,SP0076,LP02,LP02,BR025,P006,CH05,433.21,5198.52,0.1,727.79,New Business,CRM,2024-03-17 14:43:00
POL00011219,20240311,2024-03-11,C006277,SP0016,LP02,LP02,BR025,P006,CH01,557.74,6692.88,0.05,937.0,New Business,CRM,2024-03-11 13:03:00
POL00011220,20240314,2024-03-14,C001737,SP0112,LP02,LP02,BR025,P006,CH03,571.29,6855.48,0.0,959.77,New Business,PolicyAdmin,2024-03-14 15:17:00
POL00011221,20240316,2024-03-16,C002896,SP0016,LP02,LP02,BR025,P006,CH02,615.88,7390.56,0.1,1034.68,New Business,CRM,2024-03-16 12:22:00
POL00011222,20240328,2024-03-28,C021573,SP0112,LP02,LP02,BR025,P006,CH04,492.45,5909.4,0.0,827.32,New Business,CRM,2024-03-28 12:57:00
POL00011223,20240330,2024-03-30,C004100,SP0076,LP02,LP02,BR025,P006,CH01,543.17,6518.04,0.05,912.53,New Business,CRM,2024-03-30 15:25:00
POL00011224,20240322,2024-03-22,C021246,SP0016,LP02,LP02,BR025,P006,CH01,442.7,5312.4,0.0,743.74,New Business,CRM,2024-03-22 08:45:00
POL00011225,20240318,2024-03-18,C018463,SP0016,LP02,LP02,BR025,P006,CH01,807.92,9695.04,0.0,1357.31,New Business,CRM,2024-03-18 08:05:00
POL00011226,20240304,2024-03-04,C002968,SP0016,LP02,LP02,BR025,P006,CH01,538.04,6456.48,0.0,903.91,New Business,PolicyAdmin,2024-03-04 15:40:00
POL00011227,20240315,2024-03-15,C008904,SP0016,LP02,LP02,BR025,P006,CH01,630.01,7560.12,0.0,1058.42,New Business,DigitalPortal,2024-03-15 10:41:00
POL00011228,20240325,2024-03-25,C017075,SP0112,LP02,LP02,BR025,P006,CH01,445.14,5341.68,0.1,747.84,New Business,CRM,2024-03-25 10:32:00
POL00011229,20240317,2024-03-17,C015290,SP0112,LP02,LP02,BR025,P007,CH05,358.24,4298.88,0.0,558.85,New Business,CRM,2024-03-17 15:49:00
POL00011230,20240329,2024-03-29,C023541,SP0076,LP02,LP02,BR025,P007,CH01,297.72,3572.64,0.0,464.44,New Business,CRM,2024-03-29 08:15:00
POL00011231,20240309,2024-03-09,C004977,SP0061,LP02,LP02,BR025,P007,CH03,433.67,5204.04,0.0,676.53,New Business,CRM,2024-03-09 11:46:00
POL00011232,20240311,2024-03-11,C024551,SP0076,LP02,LP02,BR025,P007,CH02,354.54,4254.48,0.0,553.08,New Business,PolicyAdmin,2024-03-11 14:49:00
POL00011233,20240325,2024-03-25,C019980,SP0076,LP02,LP02,BR025,P007,CH02,284.53,3414.36,0.0,443.87,New Business,PolicyAdmin,2024-03-25 13:47:00
POL00011234,20240323,2024-03-23,C012680,SP0061,LP02,LP02,BR025,P007,CH02,274.97,3299.64,0.05,428.95,New Business,CRM,2024-03-23 15:26:00
POL00011235,20240315,2024-03-15,C019725,SP0076,LP02,LP02,BR025,P007,CH04,398.87,4786.44,0.0,622.24,New Business,CRM,2024-03-15 16:56:00
POL00011236,20240315,2024-03-15,C001787,SP0076,LP02,LP02,BR025,P007,CH01,231.36,2776.32,0.0,360.92,New Business,CRM,2024-03-15 12:48:00
POL00011237,20240323,2024-03-23,C011886,SP0061,LP02,LP02,BR025,P007,CH05,306.0,3672.0,0.0,477.36,New Business,PolicyAdmin,2024-03-23 17:25:00
POL00011238,20240320,2024-03-20,C007067,SP0076,LP02,LP02,BR025,P007,CH01,439.57,5274.84,0.0,685.73,New Business,DigitalPortal,2024-03-20 09:55:00
POL00011239,20240316,2024-03-16,C014458,SP0061,LP02,LP02,BR025,P007,CH04,346.05,4152.6,0.0,539.84,New Business,CRM,2024-03-16 14:40:00
POL00011240,20240321,2024-03-21,C014700,SP0076,LP02,LP02,BR025,P007,CH03,315.37,3784.44,0.0,491.98,New Business,CRM,2024-03-21 12:15:00
POL00011241,20240304,2024-03-04,C026326,SP0016,LP02,LP02,BR025,P008,CH02,115.87,1390.44,0.1,250.28,New Business,CRM,2024-03-04 16:56:00
POL00011242,20240328,2024-03-28,C007031,SP0016,LP02,LP02,BR025,P008,CH01,134.87,1618.44,0.05,291.32,New Business,DigitalPortal,2024-03-28 09:32:00
POL00011243,20240311,2024-03-11,C009019,SP0076,LP02,LP02,BR025,P008,CH01,147.16,1765.92,0.0,317.87,New Business,DigitalPortal,2024-03-11 15:11:00
POL00011244,20240327,2024-03-27,C007162,SP0076,LP02,LP02,BR025,P008,CH04,141.07,1692.84,0.05,304.71,New Business,CRM,2024-03-27 12:14:00
POL00011245,20240314,2024-03-14,C014754,SP0061,LP02,LP02,BR025,P008,CH01,195.85,2350.2,0.0,423.04,New Business,PolicyAdmin,2024-03-14 11:12:00
POL00011246,20240308,2024-03-08,C013046,SP0061,LP02,LP02,BR025,P008,CH04,161.18,1934.16,0.1,348.15,New Business,CRM,2024-03-08 08:55:00
POL00011247,20240330,2024-03-30,C027900,SP0016,LP02,LP02,BR025,P008,CH03,130.42,1565.04,0.05,281.71,New Business,CRM,2024-03-30 10:47:00
POL00011248,20240305,2024-03-05,C014185,SP0076,LP02,LP02,BR025,P009,CH03,218.5,2622.0,0.0,393.3,New Business,CRM,2024-03-05 11:42:00
POL00011249,20240328,2024-03-28,C012262,SP0016,LP02,LP02,BR025,P009,CH03,233.04,2796.48,0.05,419.47,New Business,PolicyAdmin,2024-03-28 16:38:00
POL00011250,20240326,2024-03-26,C018938,SP0112,LP02,LP02,BR025,P009,CH01,256.84,3082.08,0.05,462.31,New Business,DigitalPortal,2024-03-26 12:55:00
POL00011251,20240312,2024-03-12,C002681,SP0076,LP02,LP02,BR025,P009,CH03,169.08,2028.96,0.05,304.34,New Business,DigitalPortal,2024-03-12 10:48:00
POL00011252,20240325,2024-03-25,C014950,SP0061,LP02,LP02,BR025,P009,CH04,311.31,3735.72,0.0,560.36,New Business,PolicyAdmin,2024-03-25 11:27:00
POL00011253,20240313,2024-03-13,C029021,SP0112,LP02,LP02,BR025,P009,CH02,282.17,3386.04,0.0,507.91,New Business,DigitalPortal,2024-03-13 15:15:00
POL00011254,20240320,2024-03-20,C005614,SP0016,LP02,LP02,BR025,P009,CH04,199.59,2395.08,0.05,359.26,New Business,CRM,2024-03-20 17:29:00
POL00011255,20240320,2024-03-20,C004762,SP0061,LP02,LP02,BR025,P009,CH02,329.51,3954.12,0.0,593.12,New Business,CRM,2024-03-20 13:44:00
POL00011256,20240326,2024-03-26,C019348,SP0016,LP02,LP02,BR025,P009,CH04,293.26,3519.12,0.0,527.87,New Business,PolicyAdmin,2024-03-26 09:13:00
POL00011257,20240314,2024-03-14,C028833,SP0112,LP02,LP02,BR025,P009,CH01,260.44,3125.28,0.0,468.79,New Business,PolicyAdmin,2024-03-14 12:37:00
POL00011258,20240328,2024-03-28,C003621,SP0123,MP01,MP01,BR026,P001,CH01,1265.24,15182.88,0.0,1821.95,New Business,CRM,2024-03-28 15:10:00
POL00011259,20240305,2024-03-05,C007707,SP0115,MP01,MP01,BR026,P001,CH01,726.62,8719.44,0.05,1046.33,New Business,CRM,2024-03-05 08:58:00
POL00011260,20240322,2024-03-22,C021473,SP0115,MP01,MP01,BR026,P001,CH03,942.99,11315.88,0.0,1357.91,New Business,PolicyAdmin,2024-03-22 15:44:00
POL00011261,20240321,2024-03-21,C014888,SP0022,MP01,MP01,BR026,P001,CH01,898.1,10777.2,0.0,1293.26,New Business,CRM,2024-03-21 17:48:00
POL00011262,20240322,2024-03-22,C007277,SP0115,MP01,MP01,BR026,P001,CH04,1121.03,13452.36,0.0,1614.28,New Business,CRM,2024-03-22 11:18:00
POL00011263,20240325,2024-03-25,C016872,SP0131,MP01,MP01,BR026,P001,CH02,1065.28,12783.36,0.0,1534.0,New Business,CRM,2024-03-25 12:31:00
POL00011264,20240322,2024-03-22,C006830,SP0150,MP01,MP01,BR026,P001,CH01,1355.77,16269.24,0.0,1952.31,New Business,CRM,2024-03-22 12:19:00
POL00011265,20240327,2024-03-27,C028127,SP0022,MP01,MP01,BR026,P001,CH02,1036.65,12439.8,0.0,1492.78,New Business,CRM,2024-03-27 09:15:00
POL00011266,20240318,2024-03-18,C009300,SP0150,MP01,MP01,BR026,P001,CH01,665.42,7985.04,0.15,958.2,New Business,PolicyAdmin,2024-03-18 13:23:00
POL00011267,20240308,2024-03-08,C027145,SP0123,MP01,MP01,BR026,P001,CH04,1290.98,15491.76,0.0,1859.01,New Business,CRM,2024-03-08 14:15:00
POL00011268,20240304,2024-03-04,C019672,SP0123,MP01,MP01,BR026,P001,CH01,709.66,8515.92,0.0,1021.91,New Business,PolicyAdmin,2024-03-04 10:38:00
POL00011269,20240320,2024-03-20,C004996,SP0108,MP01,MP01,BR026,P001,CH02,1265.09,15181.08,0.05,1821.73,New Business,CRM,2024-03-20 14:49:00
POL00011270,20240306,2024-03-06,C022931,SP0150,MP01,MP01,BR026,P001,CH04,950.66,11407.92,0.1,1368.95,New Business,PolicyAdmin,2024-03-06 11:55:00
POL00011271,20240316,2024-03-16,C022254,SP0131,MP01,MP01,BR026,P001,CH05,889.59,10675.08,0.1,1281.01,New Business,PolicyAdmin,2024-03-16 11:57:00
POL00011272,20240328,2024-03-28,C003057,SP0106,MP01,MP01,BR026,P001,CH05,1182.51,14190.12,0.05,1702.81,New Business,CRM,2024-03-28 09:23:00
POL00011273,20240324,2024-03-24,C018023,SP0022,MP01,MP01,BR026,P002,CH02,319.74,3836.88,0.1,383.69,New Business,CRM,2024-03-24 12:00:00
POL00011274,20240322,2024-03-22,C023621,SP0115,MP01,MP01,BR026,P002,CH03,389.3,4671.6,0.1,467.16,New Business,PolicyAdmin,2024-03-22 10:50:00
POL00011275,20240314,2024-03-14,C008857,SP0115,MP01,MP01,BR026,P002,CH02,433.11,5197.32,0.05,519.73,New Business,CRM,2024-03-14 17:23:00
POL00011276,20240304,2024-03-04,C004469,SP0123,MP01,MP01,BR026,P002,CH04,416.58,4998.96,0.0,499.9,New Business,CRM,2024-03-04 10:05:00
POL00011277,20240311,2024-03-11,C007139,SP0115,MP01,MP01,BR026,P002,CH03,288.8,3465.6,0.05,346.56,New Business,DigitalPortal,2024-03-11 13:26:00
POL00011278,20240310,2024-03-10,C007266,SP0115,MP01,MP01,BR026,P002,CH03,365.78,4389.36,0.15,438.94,New Business,CRM,2024-03-10 15:55:00
POL00011279,20240318,2024-03-18,C012225,SP0150,MP01,MP01,BR026,P002,CH04,345.56,4146.72,0.0,414.67,New Business,DigitalPortal,2024-03-18 08:51:00
POL00011280,20240313,2024-03-13,C020796,SP0123,MP01,MP01,BR026,P002,CH02,402.26,4827.12,0.0,482.71,New Business,PolicyAdmin,2024-03-13 13:06:00
POL00011281,20240317,2024-03-17,C011690,SP0115,MP01,MP01,BR026,P002,CH04,416.25,4995.0,0.0,499.5,New Business,CRM,2024-03-17 10:47:00
POL00011282,20240311,2024-03-11,C003969,SP0106,MP01,MP01,BR026,P002,CH02,563.1,6757.2,0.0,675.72,New Business,CRM,2024-03-11 16:57:00
POL00011283,20240303,2024-03-03,C007680,SP0131,MP01,MP01,BR026,P002,CH03,435.9,5230.8,0.0,523.08,New Business,CRM,2024-03-03 14:05:00
POL00011284,20240329,2024-03-29,C015123,SP0108,MP01,MP01,BR026,P002,CH02,488.82,5865.84,0.0,586.58,New Business,DigitalPortal,2024-03-29 12:25:00
POL00011285,20240301,2024-03-01,C017079,SP0150,MP01,MP01,BR026,P002,CH01,402.58,4830.96,0.0,483.1,New Business,CRM,2024-03-01 08:58:00
POL00011286,20240310,2024-03-10,C025651,SP0115,MP01,MP01,BR026,P002,CH01,449.95,5399.4,0.0,539.94,New Business,CRM,2024-03-10 12:47:00
POL00011287,20240306,2024-03-06,C005583,SP0115,MP01,MP01,BR026,P003,CH01,705.45,8465.4,0.1,931.19,New Business,DigitalPortal,2024-03-06 14:43:00
POL00011288,20240319,2024-03-19,C028122,SP0131,MP01,MP01,BR026,P003,CH02,703.75,8445.0,0.0,928.95,New Business,DigitalPortal,2024-03-19 14:26:00
POL00011289,20240326,2024-03-26,C014907,SP0106,MP01,MP01,BR026,P003,CH05,497.37,5968.44,0.15,656.53,New Business,PolicyAdmin,2024-03-26 17:02:00
POL00011290,20240320,2024-03-20,C022542,SP0123,MP01,MP01,BR026,P003,CH03,501.96,6023.52,0.15,662.59,New Business,PolicyAdmin,2024-03-20 14:13:00
POL00011291,20240314,2024-03-14,C007510,SP0022,MP01,MP01,BR026,P003,CH01,627.9,7534.8,0.0,828.83,New Business,CRM,2024-03-14 16:34:00
POL00011292,20240305,2024-03-05,C000115,SP0022,MP01,MP01,BR026,P003,CH02,713.35,8560.2,0.0,941.62,New Business,CRM,2024-03-05 09:18:00
POL00011293,20240328,2024-03-28,C003434,SP0108,MP01,MP01,BR026,P003,CH01,581.88,6982.56,0.0,768.08,New Business,PolicyAdmin,2024-03-28 08:05:00
POL00011294,20240317,2024-03-17,C019549,SP0108,MP01,MP01,BR026,P003,CH05,667.46,8009.52,0.1,881.05,New Business,CRM,2024-03-17 10:20:00
POL00011295,20240329,2024-03-29,C010501,SP0150,MP01,MP01,BR026,P003,CH05,533.86,6406.32,0.1,704.7,New Business,CRM,2024-03-29 11:10:00
POL00011296,20240305,2024-03-05,C011507,SP0123,MP01,MP01,BR026,P004,CH04,373.29,4479.48,0.05,492.74,New Business,PolicyAdmin,2024-03-05 14:12:00
POL00011297,20240321,2024-03-21,C009021,SP0115,MP01,MP01,BR026,P004,CH05,536.78,6441.36,0.0,708.55,New Business,DigitalPortal,2024-03-21 12:38:00
POL00011298,20240310,2024-03-10,C016690,SP0108,MP01,MP01,BR026,P004,CH01,336.68,4040.16,0.05,444.42,New Business,PolicyAdmin,2024-03-10 11:50:00
POL00011299,20240326,2024-03-26,C004705,SP0108,MP01,MP01,BR026,P004,CH02,477.46,5729.52,0.0,630.25,New Business,PolicyAdmin,2024-03-26 17:37:00
POL00011300,20240312,2024-03-12,C006703,SP0022,MP01,MP01,BR026,P004,CH02,404.14,4849.68,0.05,533.46,New Business,CRM,2024-03-12 13:28:00
POL00011301,20240304,2024-03-04,C013688,SP0150,MP01,MP01,BR026,P004,CH01,415.1,4981.2,0.0,547.93,New Business,CRM,2024-03-04 15:17:00
POL00011302,20240317,2024-03-17,C021843,SP0131,MP01,MP01,BR026,P004,CH04,358.12,4297.44,0.1,472.72,New Business,DigitalPortal,2024-03-17 16:37:00
POL00011303,20240328,2024-03-28,C016545,SP0123,MP01,MP01,BR026,P004,CH02,356.75,4281.0,0.0,470.91,New Business,CRM,2024-03-28 15:07:00
POL00011304,20240314,2024-03-14,C017774,SP0022,MP01,MP01,BR026,P004,CH01,385.25,4623.0,0.0,508.53,New Business,DigitalPortal,2024-03-14 08:59:00
POL00011305,20240313,2024-03-13,C008604,SP0108,MP01,MP01,BR026,P004,CH03,365.43,4385.16,0.0,482.37,New Business,DigitalPortal,2024-03-13 17:26:00
POL00011306,20240307,2024-03-07,C015579,SP0115,MP01,MP01,BR026,P005,CH01,213.85,2566.2,0.0,410.59,New Business,DigitalPortal,2024-03-07 12:31:00
POL00011307,20240330,2024-03-30,C007686,SP0131,MP01,MP01,BR026,P005,CH02,202.85,2434.2,0.0,389.47,New Business,DigitalPortal,2024-03-30 12:33:00
POL00011308,20240320,2024-03-20,C009698,SP0131,MP01,MP01,BR026,P005,CH03,256.41,3076.92,0.0,492.31,New Business,DigitalPortal,2024-03-20 13:54:00
POL00011309,20240320,2024-03-20,C024421,SP0106,MP01,MP01,BR026,P005,CH02,278.33,3339.96,0.0,534.39,New Business,CRM,2024-03-20 08:39:00
POL00011310,20240323,2024-03-23,C020636,SP0106,MP01,MP01,BR026,P005,CH02,226.27,2715.24,0.0,434.44,New Business,CRM,2024-03-23 13:03:00
POL00011311,20240327,2024-03-27,C023255,SP0115,MP01,MP01,BR026,P005,CH04,258.43,3101.16,0.0,496.19,New Business,CRM,2024-03-27 08:34:00
POL00011312,20240305,2024-03-05,C001993,SP0150,MP01,MP01,BR026,P005,CH02,199.97,2399.64,0.05,383.94,New Business,DigitalPortal,2024-03-05 12:28:00
POL00011313,20240312,2024-03-12,C000664,SP0115,MP01,MP01,BR026,P005,CH01,232.2,2786.4,0.0,445.82,New Business,PolicyAdmin,2024-03-12 10:55:00
POL00011314,20240312,2024-03-12,C011684,SP0150,MP01,MP01,BR026,P005,CH05,147.75,1773.0,0.0,283.68,New Business,CRM,2024-03-12 11:03:00
POL00011315,20240303,2024-03-03,C001541,SP0106,MP01,MP01,BR026,P005,CH01,203.63,2443.56,0.0,390.97,New Business,PolicyAdmin,2024-03-03 08:15:00
POL00011316,20240329,2024-03-29,C015132,SP0150,MP01,MP01,BR026,P005,CH03,226.75,2721.0,0.1,435.36,New Business,CRM,2024-03-29 11:00:00
POL00011317,20240319,2024-03-19,C021061,SP0108,MP01,MP01,BR026,P005,CH03,199.68,2396.16,0.0,383.39,New Business,PolicyAdmin,2024-03-19 17:54:00
POL00011318,20240304,2024-03-04,C000127,SP0022,MP01,MP01,BR026,P005,CH02,170.6,2047.2,0.0,327.55,New Business,CRM,2024-03-04 12:26:00
POL00011319,20240323,2024-03-23,C023847,SP0131,MP01,MP01,BR026,P005,CH04,279.32,3351.84,0.0,536.29,New Business,CRM,2024-03-23 16:31:00
POL00011320,20240330,2024-03-30,C014045,SP0106,MP01,MP01,BR026,P005,CH03,199.95,2399.4,0.0,383.9,New Business,CRM,2024-03-30 17:24:00
POL00011321,20240313,2024-03-13,C003733,SP0131,MP01,MP01,BR026,P005,CH05,155.94,1871.28,0.0,299.4,New Business,PolicyAdmin,2024-03-13 13:13:00
POL00011322,20240317,2024-03-17,C008620,SP0022,MP01,MP01,BR026,P005,CH01,167.1,2005.2,0.0,320.83,New Business,CRM,2024-03-17 09:20:00
POL00011323,20240328,2024-03-28,C007066,SP0106,MP01,MP01,BR026,P005,CH02,179.88,2158.56,0.05,345.37,New Business,CRM,2024-03-28 17:58:00
POL00011324,20240308,2024-03-08,C011237,SP0150,MP01,MP01,BR026,P005,CH01,259.69,3116.28,0.0,498.6,New Business,PolicyAdmin,2024-03-08 17:29:00
POL00011325,20240318,2024-03-18,C020036,SP0108,MP01,MP01,BR026,P005,CH05,300.45,3605.4,0.0,576.86,New Business,DigitalPortal,2024-03-18 08:33:00
POL00011326,20240304,2024-03-04,C025768,SP0131,MP01,MP01,BR026,P005,CH05,125.99,1511.88,0.0,241.9,New Business,PolicyAdmin,2024-03-04 16:28:00
POL00011327,20240327,2024-03-27,C016794,SP0108,MP01,MP01,BR026,P006,CH04,435.39,5224.68,0.0,731.46,New Business,CRM,2024-03-27 15:11:00
POL00011328,20240323,2024-03-23,C020684,SP0022,MP01,MP01,BR026,P006,CH05,706.06,8472.72,0.0,1186.18,New Business,PolicyAdmin,2024-03-23 10:26:00
POL00011329,20240314,2024-03-14,C017390,SP0115,MP01,MP01,BR026,P006,CH02,394.13,4729.56,0.0,662.14,New Business,CRM,2024-03-14 09:49:00
POL00011330,20240313,2024-03-13,C015673,SP0106,MP01,MP01,BR026,P006,CH02,681.14,8173.68,0.0,1144.32,New Business,CRM,2024-03-13 14:24:00
POL00011331,20240303,2024-03-03,C017924,SP0106,MP01,MP01,BR026,P006,CH01,751.95,9023.4,0.0,1263.28,New Business,PolicyAdmin,2024-03-03 16:37:00
POL00011332,20240307,2024-03-07,C011806,SP0150,MP01,MP01,BR026,P006,CH04,512.48,6149.76,0.0,860.97,New Business,PolicyAdmin,2024-03-07 12:14:00
POL00011333,20240331,2024-03-31,C026412,SP0131,MP01,MP01,BR026,P006,CH03,596.85,7162.2,0.1,1002.71,New Business,CRM,2024-03-31 14:42:00
