target_month_key,target_month,region_id,product_id,target_policy_count,target_revenue
202410,2024-10-01,NW02,P001,20,20455.04
202410,2024-10-01,NW02,P002,16,6658.73
202410,2024-10-01,NW02,P003,11,7756.16
202410,2024-10-01,NW02,P004,12,4638.19
202410,2024-10-01,NW02,P005,25,5376.94
202410,2024-10-01,NW02,P006,17,9516.25
202410,2024-10-01,NW02,P007,13,4230.95
202410,2024-10-01,NW02,P008,10,1639.17
202410,2024-10-01,NW02,P009,10,2556.94
202410,2024-10-01,NC01,P001,16,15217.74
202410,2024-10-01,NC01,P002,11,4769.8
202410,2024-10-01,NC01,P003,9,6551.55
202410,2024-10-01,NC01,P004,10,3742.27
202410,2024-10-01,NC01,P005,19,4091.37
202410,2024-10-01,NC01,P006,15,8797.78
202410,2024-10-01,NC01,P007,10,3273.36
202410,2024-10-01,NC01,P008,7,1141.6
202410,2024-10-01,NC01,P009,9,2422.54
202411,2024-11-01,GP01,P001,30,30601.84
202411,2024-11-01,GP01,P002,23,10124.78
202411,2024-11-01,GP01,P003,17,12674.69
202411,2024-11-01,GP01,P004,19,7402.57
202411,2024-11-01,GP01,P005,37,8101.7
202411,2024-11-01,GP01,P006,26,14650.31
202411,2024-11-01,GP01,P007,19,6214.96
202411,2024-11-01,GP01,P008,14,2301.45
202411,2024-11-01,GP01,P009,16,4186.76
202411,2024-11-01,GP02,P001,30,29736.08
202411,2024-11-01,GP02,P002,24,10075.73
202411,2024-11-01,GP02,P003,17,12169.85
202411,2024-11-01,GP02,P004,18,6980.17
202411,2024-11-01,GP02,P005,42,9057.27
202411,2024-11-01,GP02,P006,27,15108.43
202411,2024-11-01,GP02,P007,20,6606.24
202411,2024-11-01,GP02,P008,14,2371.49
202411,2024-11-01,GP02,P009,17,4607.51
202411,2024-11-01,GP03,P001,32,31227.79
202411,2024-11-01,GP03,P002,25,10638.31
202411,2024-11-01,GP03,P003,19,13682.88
202411,2024-11-01,GP03,P004,22,8511.29
202411,2024-11-01,GP03,P005,46,10038.52
202411,2024-11-01,GP03,P006,32,18289.18
202411,2024-11-01,GP03,P007,23,7881.28
202411,2024-11-01,GP03,P008,16,2625.6
202411,2024-11-01,GP03,P009,17,4408.31
202411,2024-11-01,GP04,P001,28,28727.53
202411,2024-11-01,GP04,P002,19,8264.98
202411,2024-11-01,GP04,P003,17,12335.58
202411,2024-11-01,GP04,P004,16,6062.36
202411,2024-11-01,GP04,P005,36,7484.76
202411,2024-11-01,GP04,P006,23,13153.28
202411,2024-11-01,GP04,P007,18,5789.91
202411,2024-11-01,GP04,P008,12,1984.62
202411,2024-11-01,GP04,P009,14,3536.13
202411,2024-11-01,GP05,P001,30,29459.61
202411,2024-11-01,GP05,P002,23,9574.24
202411,2024-11-01,GP05,P003,16,11415.17
202411,2024-11-01,GP05,P004,17,6527.99
202411,2024-11-01,GP05,P005,36,7771.63
202411,2024-11-01,GP05,P006,24,13868.84
202411,2024-11-01,GP05,P007,20,6808.94
202411,2024-11-01,GP05,P008,14,2254.99
202411,2024-11-01,GP05,P009,16,4065.89
202411,2024-11-01,WC01,P001,27,26641.24
202411,2024-11-01,WC01,P002,24,10230.19
202411,2024-11-01,WC01,P003,18,12947.78
202411,2024-11-01,WC01,P004,17,6382.71
202411,2024-11-01,WC01,P005,37,7577.79
202411,2024-11-01,WC01,P006,25,13722.19
202411,2024-11-01,WC01,P007,19,6165.17
202411,2024-11-01,WC01,P008,15,2555.82
202411,2024-11-01,WC01,P009,15,4043.43
202411,2024-11-01,WC02,P001,28,26678.5
202411,2024-11-01,WC02,P002,21,8901.67
202411,2024-11-01,WC02,P003,15,10758.77
202411,2024-11-01,WC02,P004,17,6557.45
202411,2024-11-01,WC02,P005,34,7407.62
202411,2024-11-01,WC02,P006,24,13107.36
202411,2024-11-01,WC02,P007,19,6243.97
202411,2024-11-01,WC02,P008,14,2329.65
202411,2024-11-01,WC02,P009,13,3457.54
202411,2024-11-01,WC03,P001,29,28993.75
202411,2024-11-01,WC03,P002,21,9127.24
202411,2024-11-01,WC03,P003,16,11224.1
202411,2024-11-01,WC03,P004,18,6713.8
202411,2024-11-01,WC03,P005,38,7807.77
202411,2024-11-01,WC03,P006,24,13865.38
202411,2024-11-01,WC03,P007,19,6329.6
202411,2024-11-01,WC03,P008,13,2176.59
202411,2024-11-01,WC03,P009,15,3904.21
202411,2024-11-01,WC04,P001,24,23392.35
202411,2024-11-01,WC04,P002,20,8460.04
202411,2024-11-01,WC04,P003,14,10125.95
202411,2024-11-01,WC04,P004,17,6760.15
202411,2024-11-01,WC04,P005,32,6519.35
202411,2024-11-01,WC04,P006,23,13467.29
202411,2024-11-01,WC04,P007,18,5859.04
202411,2024-11-01,WC04,P008,13,2167.91
202411,2024-11-01,WC04,P009,14,3708.16
202411,2024-11-01,KZN01,P001,29,28394.75
202411,2024-11-01,KZN01,P002,22,9173.11
202411,2024-11-01,KZN01,P003,16,11916.22
202411,2024-11-01,KZN01,P004,18,7116.51
202411,2024-11-01,KZN01,P005,38,7900.96
202411,2024-11-01,KZN01,P006,26,15283.25
202411,2024-11-01,KZN01,P007,19,6405.44
202411,2024-11-01,KZN01,P008,14,2264.77
202411,2024-11-01,KZN01,P009,15,4015.58
202411,2024-11-01,KZN02,P001,23,21998.49
202411,2024-11-01,KZN02,P002,19,8043.24
202411,2024-11-01,KZN02,P003,12,8890.14
202411,2024-11-01,KZN02,P004,14,5518.4
202411,2024-11-01,KZN02,P005,30,6556.02
202411,2024-11-01,KZN02,P006,20,10901.77
202411,2024-11-01,KZN02,P007,16,5338.6
202411,2024-11-01,KZN02,P008,11,1852.97
202411,2024-11-01,KZN02,P009,13,3456.73
202411,2024-11-01,KZN03,P001,23,22242.8
202411,2024-11-01,KZN03,P002,18,7474.5
202411,2024-11-01,KZN03,P003,12,8747.5
202411,2024-11-01,KZN03,P004,13,4958.57
202411,2024-11-01,KZN03,P005,27,5594.33
202411,2024-11-01,KZN03,P006,18,10120.44
202411,2024-11-01,KZN03,P007,14,4762.19
202411,2024-11-01,KZN03,P008,11,1821.88
202411,2024-11-01,KZN03,P009,12,3146.02
202411,2024-11-01,KZN04,P001,25,24627.67
202411,2024-11-01,KZN04,P002,19,8056.64
202411,2024-11-01,KZN04,P003,14,10187.92
202411,2024-11-01,KZN04,P004,17,6268.64
202411,2024-11-01,KZN04,P005,37,7554.21
202411,2024-11-01,KZN04,P006,24,13617.21
202411,2024-11-01,KZN04,P007,17,5578.31
202411,2024-11-01,KZN04,P008,13,2191.2
202411,2024-11-01,KZN04,P009,15,3982.38
202411,2024-11-01,EC01,P001,23,22317.62
202411,2024-11-01,EC01,P002,18,7461.22
202411,2024-11-01,EC01,P003,14,10574.86
202411,2024-11-01,EC01,P004,13,4969.88
202411,2024-11-01,EC01,P005,29,6184.87
202411,2024-11-01,EC01,P006,20,11405.41
202411,2024-11-01,EC01,P007,14,4570.28
202411,2024-11-01,EC01,P008,10,1708.68
202411,2024-11-01,EC01,P009,12,3265.75
202411,2024-11-01,EC02,P001,18,17453.19
202411,2024-11-01,EC02,P002,14,6149.03
202411,2024-11-01,EC02,P003,10,7550.5
202411,2024-11-01,EC02,P004,11,4230.48
202411,2024-11-01,EC02,P005,27,5547.93
202411,2024-11-01,EC02,P006,15,8429.74
202411,2024-11-01,EC02,P007,12,3926.46
202411,2024-11-01,EC02,P008,10,1620.03
202411,2024-11-01,EC02,P009,10,2709.47
202411,2024-11-01,EC03,P001,19,18971.92
202411,2024-11-01,EC03,P002,13,5547.35
202411,2024-11-01,EC03,P003,11,7906.81
202411,2024-11-01,EC03,P004,11,4076.08
202411,2024-11-01,EC03,P005,27,5680.06
202411,2024-11-01,EC03,P006,16,8728.95
202411,2024-11-01,EC03,P007,13,4494.56
202411,2024-11-01,EC03,P008,10,1612.36
202411,2024-11-01,EC03,P009,11,2823.07
202411,2024-11-01,FS01,P001,17,17084.75
202411,2024-11-01,FS01,P002,13,5452.06
202411,2024-11-01,FS01,P003,11,8002.34
202411,2024-11-01,FS01,P004,11,4092.09
202411,2024-11-01,FS01,P005,24,5258.55
202411,2024-11-01,FS01,P006,15,8334.64
202411,2024-11-01,FS01,P007,12,3969.2
202411,2024-11-01,FS01,P008,9,1460.74
202411,2024-11-01,FS01,P009,9,2410.74
202411,2024-11-01,FS02,P001,16,15302.11
202411,2024-11-01,FS02,P002,13,5442.3
202411,2024-11-01,FS02,P003,10,7424.67
202411,2024-11-01,FS02,P004,10,3881.13
202411,2024-11-01,FS02,P005,21,4575.18
202411,2024-11-01,FS02,P006,14,7985.57
202411,2024-11-01,FS02,P007,12,4048.68
202411,2024-11-01,FS02,P008,8,1354.32
202411,2024-11-01,FS02,P009,9,2430.61
202411,2024-11-01,LP01,P001,17,16501.94
202411,2024-11-01,LP01,P002,12,5078.56
202411,2024-11-01,LP01,P003,9,6788.66
202411,2024-11-01,LP01,P004,11,4307.21
202411,2024-11-01,LP01,P005,21,4483.15
202411,2024-11-01,LP01,P006,13,7286.59
202411,2024-11-01,LP01,P007,11,3640.03
202411,2024-11-01,LP01,P008,8,1353.24
202411,2024-11-01,LP01,P009,8,2160.12
202411,2024-11-01,LP02,P001,17,17259.58
202411,2024-11-01,LP02,P002,13,5299.4
202411,2024-11-01,LP02,P003,10,7071.26
202411,2024-11-01,LP02,P004,12,4765.42
202411,2024-11-01,LP02,P005,22,4685.26
202411,2024-11-01,LP02,P006,15,8434.15
202411,2024-11-01,LP02,P007,11,3664.1
202411,2024-11-01,LP02,P008,8,1316.88
202411,2024-11-01,LP02,P009,10,2666.75
202411,2024-11-01,MP01,P001,16,15758.55
202411,2024-11-01,MP01,P002,14,5956.05
202411,2024-11-01,MP01,P003,10,7028.83
202411,2024-11-01,MP01,P004,12,4489.35
202411,2024-11-01,MP01,P005,22,4716.13
202411,2024-11-01,MP01,P006,16,9053.58
202411,2024-11-01,MP01,P007,13,4219.74
202411,2024-11-01,MP01,P008,9,1511.85
202411,2024-11-01,MP01,P009,10,2540.83
202411,2024-11-01,MP02,P001,19,18393.4
202411,2024-11-01,MP02,P002,15,6386.88
202411,2024-11-01,MP02,P003,12,8524.04
202411,2024-11-01,MP02,P004,13,4985.02
202411,2024-11-01,MP02,P005,26,5376.39
202411,2024-11-01,MP02,P006,19,11083.36
202411,2024-11-01,MP02,P007,12,4052.22
202411,2024-11-01,MP02,P008,10,1676.0
202411,2024-11-01,MP02,P009,11,2931.73
202411,2024-11-01,NW01,P001,18,17820.61
202411,2024-11-01,NW01,P002,12,5188.35
202411,2024-11-01,NW01,P003,10,7453.25
202411,2024-11-01,NW01,P004,10,3759.98
202411,2024-11-01,NW01,P005,22,4659.84
202411,2024-11-01,NW01,P006,15,8593.96
202411,2024-11-01,NW01,P007,12,4120.26
202411,2024-11-01,NW01,P008,8,1357.68
202411,2024-11-01,NW01,P009,9,2399.05
202411,2024-11-01,NW02,P001,19,19468.99
202411,2024-11-01,NW02,P002,15,6401.33
202411,2024-11-01,NW02,P003,11,8199.01
202411,2024-11-01,NW02,P004,13,5154.24
202411,2024-11-01,NW02,P005,25,5184.92
202411,2024-11-01,NW02,P006,19,10323.15
202411,2024-11-01,NW02,P007,13,4463.64
202411,2024-11-01,NW02,P008,9,1511.4
202411,2024-11-01,NW02,P009,10,2699.33
202411,2024-11-01,NC01,P001,15,14532.25
202411,2024-11-01,NC01,P002,12,5034.23
202411,2024-11-01,NC01,P003,10,7172.9
202411,2024-11-01,NC01,P004,10,3721.96
202411,2024-11-01,NC01,P005,22,4790.03
202411,2024-11-01,NC01,P006,15,8378.7
202411,2024-11-01,NC01,P007,11,3811.22
202411,2024-11-01,NC01,P008,7,1191.7
202411,2024-11-01,NC01,P009,8,2138.2
202412,2024-12-01,GP01,P001,23,22438.11
202412,2024-12-01,GP01,P002,19,8374.86
202412,2024-12-01,GP01,P003,14,9834.23
202412,2024-12-01,GP01,P004,14,5287.32
202412,2024-12-01,GP01,P005,30,6117.88
202412,2024-12-01,GP01,P006,23,12534.4
202412,2024-12-01,GP01,P007,16,5498.28
202412,2024-12-01,GP01,P008,12,1993.6
202412,2024-12-01,GP01,P009,12,3232.84
202412,2024-12-01,GP02,P001,25,23877.78
202412,2024-12-01,GP02,P002,18,7393.98
202412,2024-12-01,GP02,P003,14,10267.17
202412,2024-12-01,GP02,P004,15,5666.1
202412,2024-12-01,GP02,P005,33,6759.56
202412,2024-12-01,GP02,P006,21,11988.82
202412,2024-12-01,GP02,P007,17,5627.48
202412,2024-12-01,GP02,P008,13,2184.91
202412,2024-12-01,GP02,P009,13,3357.95
202412,2024-12-01,GP03,P001,26,25011.77
202412,2024-12-01,GP03,P002,22,9152.19
202412,2024-12-01,GP03,P003,15,10584.25
202412,2024-12-01,GP03,P004,18,6938.14
202412,2024-12-01,GP03,P005,37,8036.6
202412,2024-12-01,GP03,P006,26,14913.34
202412,2024-12-01,GP03,P007,19,6362.75
202412,2024-12-01,GP03,P008,13,2234.01
202412,2024-12-01,GP03,P009,15,3835.44
202412,2024-12-01,GP04,P001,23,23592.12
202412,2024-12-01,GP04,P002,18,7638.41
202412,2024-12-01,GP04,P003,12,8910.45
202412,2024-12-01,GP04,P004,14,5462.03
202412,2024-12-01,GP04,P005,30,6353.43
202412,2024-12-01,GP04,P006,18,10045.93
202412,2024-12-01,GP04,P007,14,4693.06
202412,2024-12-01,GP04,P008,11,1763.76
202412,2024-12-01,GP04,P009,12,3177.31
202412,2024-12-01,GP05,P001,23,22920.28
202412,2024-12-01,GP05,P002,17,7323.57
202412,2024-12-01,GP05,P003,13,9755.05
202412,2024-12-01,GP05,P004,14,5357.96
202412,2024-12-01,GP05,P005,30,6548.09
202412,2024-12-01,GP05,P006,22,12569.94
202412,2024-12-01,GP05,P007,15,4985.84
202412,2024-12-01,GP05,P008,12,1970.07
202412,2024-12-01,GP05,P009,13,3498.27
202412,2024-12-01,WC01,P001,22,21218.7
202412,2024-12-01,WC01,P002,17,7489.8
202412,2024-12-01,WC01,P003,13,9819.39
202412,2024-12-01,WC01,P004,16,6228.48
202412,2024-12-01,WC01,P005,31,6595.25
202412,2024-12-01,WC01,P006,21,11952.35
202412,2024-12-01,WC01,P007,15,4978.14
202412,2024-12-01,WC01,P008,12,1950.87
202412,2024-12-01,WC01,P009,12,3031.99
202412,2024-12-01,WC02,P001,21,20774.94
202412,2024-12-01,WC02,P002,17,7009.87
202412,2024-12-01,WC02,P003,12,8934.03
202412,2024-12-01,WC02,P004,13,5076.12
202412,2024-12-01,WC02,P005,32,6731.37
202412,2024-12-01,WC02,P006,21,11780.67
202412,2024-12-01,WC02,P007,15,5180.3
202412,2024-12-01,WC02,P008,11,1832.64
202412,2024-12-01,WC02,P009,13,3376.27
202412,2024-12-01,WC03,P001,21,21224.25
202412,2024-12-01,WC03,P002,18,7748.21
202412,2024-12-01,WC03,P003,13,9657.26
202412,2024-12-01,WC03,P004,14,5205.22
202412,2024-12-01,WC03,P005,32,6654.5
202412,2024-12-01,WC03,P006,22,12243.82
202412,2024-12-01,WC03,P007,15,5007.8
202412,2024-12-01,WC03,P008,11,1790.63
202412,2024-12-01,WC03,P009,12,3171.45
202412,2024-12-01,WC04,P001,22,21784.17
202412,2024-12-01,WC04,P002,17,7252.94
202412,2024-12-01,WC04,P003,13,9815.86
202412,2024-12-01,WC04,P004,13,5178.01
202412,2024-12-01,WC04,P005,29,6012.8
202412,2024-12-01,WC04,P006,19,10980.5
202412,2024-12-01,WC04,P007,14,4643.41
202412,2024-12-01,WC04,P008,11,1894.3
202412,2024-12-01,WC04,P009,12,3219.75
202412,2024-12-01,KZN01,P001,22,21982.39
202412,2024-12-01,KZN01,P002,18,7412.65
202412,2024-12-01,KZN01,P003,13,9211.8
202412,2024-12-01,KZN01,P004,13,5173.46
202412,2024-12-01,KZN01,P005,28,5784.4
202412,2024-12-01,KZN01,P006,19,10504.91
202412,2024-12-01,KZN01,P007,16,5296.32
202412,2024-12-01,KZN01,P008,12,2037.62
202412,2024-12-01,KZN01,P009,12,3046.84
202412,2024-12-01,KZN02,P001,19,18498.55
202412,2024-12-01,KZN02,P002,14,5876.17
202412,2024-12-01,KZN02,P003,11,7981.74
202412,2024-12-01,KZN02,P004,11,4267.34
202412,2024-12-01,KZN02,P005,27,5864.32
202412,2024-12-01,KZN02,P006,16,8964.42
202412,2024-12-01,KZN02,P007,13,4404.84
202412,2024-12-01,KZN02,P008,9,1461.54
202412,2024-12-01,KZN02,P009,10,2686.77
202412,2024-12-01,KZN03,P001,16,15463.15
202412,2024-12-01,KZN03,P002,13,5327.14
202412,2024-12-01,KZN03,P003,10,7353.89
202412,2024-12-01,KZN03,P004,12,4760.8
202412,2024-12-01,KZN03,P005,25,5495.31
202412,2024-12-01,KZN03,P006,17,9725.78
202412,2024-12-01,KZN03,P007,12,3893.13
202412,2024-12-01,KZN03,P008,9,1447.85
202412,2024-12-01,KZN03,P009,10,2554.44
202412,2024-12-01,KZN04,P001,20,19168.86
202412,2024-12-01,KZN04,P002,16,6525.15
202412,2024-12-01,KZN04,P003,13,9754.04
202412,2024-12-01,KZN04,P004,15,5792.56
202412,2024-12-01,KZN04,P005,30,6163.0
202412,2024-12-01,KZN04,P006,20,11587.24
202412,2024-12-01,KZN04,P007,15,4834.37
202412,2024-12-01,KZN04,P008,10,1651.39
202412,2024-12-01,KZN04,P009,12,3165.34
202412,2024-12-01,EC01,P001,19,19009.2
202412,2024-12-01,EC01,P002,14,5767.27
202412,2024-12-01,EC01,P003,10,7559.81
202412,2024-12-01,EC01,P004,11,4077.76
202412,2024-12-01,EC01,P005,26,5421.2
202412,2024-12-01,EC01,P006,15,8622.73
202412,2024-12-01,EC01,P007,12,3935.83
202412,2024-12-01,EC01,P008,9,1478.3
202412,2024-12-01,EC01,P009,9,2333.5
202412,2024-12-01,EC02,P001,14,13812.65
202412,2024-12-01,EC02,P002,11,4517.6
202412,2024-12-01,EC02,P003,9,6527.53
202412,2024-12-01,EC02,P004,10,3934.82
202412,2024-12-01,EC02,P005,19,4121.31
202412,2024-12-01,EC02,P006,13,7348.49
202412,2024-12-01,EC02,P007,10,3309.71
202412,2024-12-01,EC02,P008,8,1284.58
202412,2024-12-01,EC02,P009,9,2296.92
202412,2024-12-01,EC03,P001,15,15332.81
202412,2024-12-01,EC03,P002,12,4937.75
202412,2024-12-01,EC03,P003,9,6775.25
202412,2024-12-01,EC03,P004,9,3546.13
202412,2024-12-01,EC03,P005,19,4139.92
202412,2024-12-01,EC03,P006,14,7743.41
202412,2024-12-01,EC03,P007,11,3698.94
202412,2024-12-01,EC03,P008,8,1319.42
202412,2024-12-01,EC03,P009,9,2358.79
202412,2024-12-01,FS01,P001,14,14358.93
202412,2024-12-01,FS01,P002,11,4721.3
202412,2024-12-01,FS01,P003,9,6680.45
202412,2024-12-01,FS01,P004,10,3848.12
202412,2024-12-01,FS01,P005,20,4109.74
202412,2024-12-01,FS01,P006,14,7798.01
202412,2024-12-01,FS01,P007,10,3402.22
202412,2024-12-01,FS01,P008,7,1154.34
202412,2024-12-01,FS01,P009,8,2033.18
202412,2024-12-01,FS02,P001,13,12692.57
202412,2024-12-01,FS02,P002,11,4787.98
202412,2024-12-01,FS02,P003,8,5969.28
202412,2024-12-01,FS02,P004,9,3587.53
202412,2024-12-01,FS02,P005,19,3929.99
202412,2024-12-01,FS02,P006,12,6891.41
202412,2024-12-01,FS02,P007,9,3010.26
202412,2024-12-01,FS02,P008,7,1129.43
202412,2024-12-01,FS02,P009,8,2170.4
202412,2024-12-01,LP01,P001,13,12973.16
202412,2024-12-01,LP01,P002,10,4375.29
202412,2024-12-01,LP01,P003,8,5809.37
202412,2024-12-01,LP01,P004,9,3363.31
202412,2024-12-01,LP01,P005,17,3550.43
202412,2024-12-01,LP01,P006,13,7298.8
202412,2024-12-01,LP01,P007,9,3117.16
202412,2024-12-01,LP01,P008,7,1131.51
202412,2024-12-01,LP01,P009,7,1836.8
202412,2024-12-01,LP02,P001,14,13664.78
202412,2024-12-01,LP02,P002,11,4737.51
202412,2024-12-01,LP02,P003,8,5820.42
202412,2024-12-01,LP02,P004,9,3554.51
202412,2024-12-01,LP02,P005,21,4528.16
202412,2024-12-01,LP02,P006,13,7155.36
202412,2024-12-01,LP02,P007,10,3382.81
202412,2024-12-01,LP02,P008,7,1211.62
202412,2024-12-01,LP02,P009,8,2033.94
202412,2024-12-01,MP01,P001,15,14465.91
202412,2024-12-01,MP01,P002,11,4692.6
202412,2024-12-01,MP01,P003,9,6595.07
202412,2024-12-01,MP01,P004,9,3540.81
202412,2024-12-01,MP01,P005,19,3885.6
202412,2024-12-01,MP01,P006,14,7629.3
202412,2024-12-01,MP01,P007,9,2922.34
202412,2024-12-01,MP01,P008,6,967.46
202412,2024-12-01,MP01,P009,8,2135.26
202412,2024-12-01,MP02,P001,15,14733.47
202412,2024-12-01,MP02,P002,12,5196.47
202412,2024-12-01,MP02,P003,9,6377.57
202412,2024-12-01,MP02,P004,10,3945.83
202412,2024-12-01,MP02,P005,21,4371.15
202412,2024-12-01,MP02,P006,14,7710.88
202412,2024-12-01,MP02,P007,11,3697.46
202412,2024-12-01,MP02,P008,8,1384.58
202412,2024-12-01,MP02,P009,8,2111.53
202412,2024-12-01,NW01,P001,14,13319.23
202412,2024-12-01,NW01,P002,11,4745.35
202412,2024-12-01,NW01,P003,8,5951.42
202412,2024-12-01,NW01,P004,9,3463.1
202412,2024-12-01,NW01,P005,18,3950.97
202412,2024-12-01,NW01,P006,12,7019.3
202412,2024-12-01,NW01,P007,10,3409.77
202412,2024-12-01,NW01,P008,7,1198.51
202412,2024-12-01,NW01,P009,8,2034.58
202412,2024-12-01,NW02,P001,16,15942.84
202412,2024-12-01,NW02,P002,12,5000.68
202412,2024-12-01,NW02,P003,9,6462.51
202412,2024-12-01,NW02,P004,10,3943.2
202412,2024-12-01,NW02,P005,21,4298.96
202412,2024-12-01,NW02,P006,14,7862.95
202412,2024-12-01,NW02,P007,10,3424.23
202412,2024-12-01,NW02,P008,8,1326.37
202412,2024-12-01,NW02,P009,8,2117.22
202412,2024-12-01,NC01,P001,12,11465.48
202412,2024-12-01,NC01,P002,9,3766.49
202412,2024-12-01,NC01,P003,8,5660.24
202412,2024-12-01,NC01,P004,8,3039.4
202412,2024-12-01,NC01,P005,18,3740.97
202412,2024-12-01,NC01,P006,11,6018.6
202412,2024-12-01,NC01,P007,8,2668.66
202412,2024-12-01,NC01,P008,6,1013.19
202412,2024-12-01,NC01,P009,7,1870.81
202501,2025-01-01,GP01,P001,30,30185.78
202501,2025-01-01,GP01,P002,27,11533.48
202501,2025-01-01,GP01,P003,18,12580.84
202501,2025-01-01,GP01,P004,19,7480.85
202501,2025-01-01,GP01,P005,45,9461.07
202501,2025-01-01,GP01,P006,31,17481.09
202501,2025-01-01,GP01,P007,21,6829.72
202501,2025-01-01,GP01,P008,16,2702.79
202501,2025-01-01,GP01,P009,17,4590.32
202501,2025-01-01,GP02,P001,37,36031.62
202501,2025-01-01,GP02,P002,26,11408.02
202501,2025-01-01,GP02,P003,22,16432.44
202501,2025-01-01,GP02,P004,22,8179.92
202501,2025-01-01,GP02,P005,48,9879.96
202501,2025-01-01,GP02,P006,32,17795.46
202501,2025-01-01,GP02,P007,24,8035.07
202501,2025-01-01,GP02,P008,17,2904.66
202501,2025-01-01,GP02,P009,18,4839.41
202501,2025-01-01,GP03,P001,38,38573.62
202501,2025-01-01,GP03,P002,27,11229.12
202501,2025-01-01,GP03,P003,21,15353.56
202501,2025-01-01,GP03,P004,23,9000.1
202501,2025-01-01,GP03,P005,55,12038.5
202501,2025-01-01,GP03,P006,34,18951.29
202501,2025-01-01,GP03,P007,26,8820.27
202501,2025-01-01,GP03,P008,20,3331.85
202501,2025-01-01,GP03,P009,22,5704.99
202501,2025-01-01,GP04,P001,29,29388.3
202501,2025-01-01,GP04,P002,24,9922.21
202501,2025-01-01,GP04,P003,18,12660.24
202501,2025-01-01,GP04,P004,18,7160.93
202501,2025-01-01,GP04,P005,40,8243.44
202501,2025-01-01,GP04,P006,27,15240.35
202501,2025-01-01,GP04,P007,21,6745.82
202501,2025-01-01,GP04,P008,15,2416.14
202501,2025-01-01,GP04,P009,17,4590.33
202501,2025-01-01,GP05,P001,32,30658.03
202501,2025-01-01,GP05,P002,26,11042.08
202501,2025-01-01,GP05,P003,18,12916.69
202501,2025-01-01,GP05,P004,20,7595.86
202501,2025-01-01,GP05,P005,45,9648.19
202501,2025-01-01,GP05,P006,28,15661.82
202501,2025-01-01,GP05,P007,23,7870.63
202501,2025-01-01,GP05,P008,15,2441.01
202501,2025-01-01,GP05,P009,17,4575.37
202501,2025-01-01,WC01,P001,34,32694.53
202501,2025-01-01,WC01,P002,26,10851.19
202501,2025-01-01,WC01,P003,18,12965.63
202501,2025-01-01,WC01,P004,20,7771.76
202501,2025-01-01,WC01,P005,42,9171.24
202501,2025-01-01,WC01,P006,29,15931.28
202501,2025-01-01,WC01,P007,23,7962.17
202501,2025-01-01,WC01,P008,18,3052.57
202501,2025-01-01,WC01,P009,17,4600.78
202501,2025-01-01,WC02,P001,31,31452.87
202501,2025-01-01,WC02,P002,24,10212.44
202501,2025-01-01,WC02,P003,17,11925.61
202501,2025-01-01,WC02,P004,18,6812.52
202501,2025-01-01,WC02,P005,43,9083.63
202501,2025-01-01,WC02,P006,28,16427.08
202501,2025-01-01,WC02,P007,22,7122.69
202501,2025-01-01,WC02,P008,16,2650.51
202501,2025-01-01,WC02,P009,17,4288.88
202501,2025-01-01,WC03,P001,31,30185.91
202501,2025-01-01,WC03,P002,22,9680.91
202501,2025-01-01,WC03,P003,19,14177.64
202501,2025-01-01,WC03,P004,20,7945.72
202501,2025-01-01,WC03,P005,45,9424.92
202501,2025-01-01,WC03,P006,27,14717.28
202501,2025-01-01,WC03,P007,22,7173.16
202501,2025-01-01,WC03,P008,15,2462.13
202501,2025-01-01,WC03,P009,18,4827.53
202501,2025-01-01,WC04,P001,30,28966.03
202501,2025-01-01,WC04,P002,22,9404.16
202501,2025-01-01,WC04,P003,16,11975.57
202501,2025-01-01,WC04,P004,17,6305.37
202501,2025-01-01,WC04,P005,38,8303.22
202501,2025-01-01,WC04,P006,28,16245.43
202501,2025-01-01,WC04,P007,18,6181.11
202501,2025-01-01,WC04,P008,14,2242.93
202501,2025-01-01,WC04,P009,16,4255.79
202501,2025-01-01,KZN01,P001,33,31640.38
202501,2025-01-01,KZN01,P002,24,10478.02
202501,2025-01-01,KZN01,P003,17,11896.56
202501,2025-01-01,KZN01,P004,19,7530.25
202501,2025-01-01,KZN01,P005,42,8828.79
202501,2025-01-01,KZN01,P006,30,17104.53
202501,2025-01-01,KZN01,P007,23,7700.62
202501,2025-01-01,KZN01,P008,15,2406.27
202501,2025-01-01,KZN01,P009,16,4301.65
202501,2025-01-01,KZN02,P001,26,25742.66
202501,2025-01-01,KZN02,P002,20,8353.86
202501,2025-01-01,KZN02,P003,16,11783.41
202501,2025-01-01,KZN02,P004,16,6063.94
202501,2025-01-01,KZN02,P005,32,6643.38
202501,2025-01-01,KZN02,P006,25,14501.03
202501,2025-01-01,KZN02,P007,19,6114.97
202501,2025-01-01,KZN02,P008,13,2185.11
202501,2025-01-01,KZN02,P009,14,3607.9
202501,2025-01-01,KZN03,P001,26,25666.68
202501,2025-01-01,KZN03,P002,18,7726.39
202501,2025-01-01,KZN03,P003,13,9553.76
202501,2025-01-01,KZN03,P004,15,5573.47
202501,2025-01-01,KZN03,P005,33,6910.59
202501,2025-01-01,KZN03,P006,21,11911.34
202501,2025-01-01,KZN03,P007,17,5737.26
202501,2025-01-01,KZN03,P008,12,2027.14
202501,2025-01-01,KZN03,P009,14,3557.59
202501,2025-01-01,KZN04,P001,31,30696.91
