policy_id,sale_date_key,sale_date,customer_id,salesperson_id,region_id,raw_region_id,branch_id,product_id,channel_id,monthly_premium,annualized_revenue,discount_rate,commission_amount,sale_type,source_system,ingested_at
POL00100684,20260110,2026-01-10,C007611,SP0148,WC04,WC04,BR013,P006,CH04,530.29,6363.48,0.0,890.89,New Business,CRM,2026-01-10 13:30:00
POL00100685,20260125,2026-01-25,C002947,SP0074,WC04,WC04,BR013,P006,CH04,592.17,7106.04,0.0,994.85,New Business,CRM,2026-01-25 17:09:00
POL00100686,20260104,2026-01-04,C020085,SP0026,WC04,WC04,BR013,P006,CH03,603.17,7238.04,0.0,1013.33,New Business,PolicyAdmin,2026-01-04 10:58:00
POL00100687,20260124,2026-01-24,C029571,SP0074,WC04,WC04,BR013,P006,CH05,567.93,6815.16,0.0,954.12,New Business,CRM,2026-01-24 13:39:00
POL00100688,20260119,2026-01-19,C007634,SP0074,WC04,WC04,BR013,P006,CH01,584.94,7019.28,0.0,982.7,New Business,DigitalPortal,2026-01-19 13:14:00
POL00100689,20260107,2026-01-07,C014957,SP0148,WC04,WC04,BR013,P006,CH04,409.38,4912.56,0.0,687.76,New Business,DigitalPortal,2026-01-07 12:57:00
POL00100690,20260109,2026-01-09,C018149,SP0148,WC04,WC04,BR013,P006,CH01,662.42,7949.04,0.0,1112.87,New Business,DigitalPortal,2026-01-09 11:43:00
POL00100691,20260125,2026-01-25,C017899,SP0074,WC04,WC04,BR013,P006,CH01,668.03,8016.36,0.0,1122.29,New Business,CRM,2026-01-25 15:17:00
POL00100692,20260119,2026-01-19,C023051,SP0074,WC04,WC04,BR013,P006,CH05,569.46,6833.52,0.0,956.69,New Business,CRM,2026-01-19 11:31:00
POL00100693,20260115,2026-01-15,C004987,SP0148,WC04,WC04,BR013,P006,CH05,585.25,7023.0,0.0,983.22,New Business,DigitalPortal,2026-01-15 09:41:00
POL00100694,20260119,2026-01-19,C015995,SP0148,WC04,WC04,BR013,P006,CH01,880.17,10562.04,0.0,1478.69,New Business,DigitalPortal,2026-01-19 11:43:00
POL00100695,20260117,2026-01-17,C026615,SP0074,WC04,WC04,BR013,P006,CH02,585.84,7030.08,0.1,984.21,New Business,DigitalPortal,2026-01-17 16:16:00
POL00100696,20260131,2026-01-31,C007449,SP0026,WC04,WC04,BR013,P006,CH02,484.45,5813.4,0.1,813.88,New Business,PolicyAdmin,2026-01-31 12:35:00
POL00100697,20260125,2026-01-25,C010774,SP0074,WC04,WC04,BR013,P006,CH02,593.0,7116.0,0.05,996.24,New Business,CRM,2026-01-25 12:53:00
POL00100698,20260115,2026-01-15,C008265,SP0026,WC04,WC04,BR013,P006,CH02,550.42,6605.04,0.0,924.71,New Business,CRM,2026-01-15 09:34:00
POL00100699,20260118,2026-01-18,C016114,SP0026,WC04,WC04,BR013,P006,CH04,633.86,7606.32,0.0,1064.88,New Business,DigitalPortal,2026-01-18 14:23:00
POL00100700,20260113,2026-01-13,C025733,SP0074,WC04,WC04,BR013,P006,CH01,466.96,5603.52,0.0,784.49,New Business,CRM,2026-01-13 17:46:00
POL00100701,20260121,2026-01-21,C004228,SP0074,WC04,WC04,BR013,P006,CH02,446.9,5362.8,0.0,750.79,New Business,CRM,2026-01-21 11:29:00
POL00100702,20260128,2026-01-28,C028639,SP0026,WC04,WC04,BR013,P006,CH04,513.23,6158.76,0.0,862.23,New Business,CRM,2026-01-28 09:56:00
POL00100703,20260121,2026-01-21,C004523,SP0074,WC04,WC04,BR013,P006,CH02,532.84,6394.08,0.05,895.17,New Business,CRM,2026-01-21 16:06:00
POL00100704,20260129,2026-01-29,C020157,SP0148,WC04,WC04,BR013,P006,CH05,569.36,6832.32,0.0,956.52,New Business,CRM,2026-01-29 12:13:00
POL00100705,20260106,2026-01-06,C012878,SP0074,WC04,WC04,BR013,P006,CH02,644.15,7729.8,0.0,1082.17,New Business,PolicyAdmin,2026-01-06 08:19:00
POL00100706,20260106,2026-01-06,C005768,SP0026,WC04,WC04,BR013,P007,CH03,458.63,5503.56,0.05,715.46,New Business,PolicyAdmin,2026-01-06 14:33:00
POL00100707,20260103,2026-01-03,C010385,SP0148,WC04,WC04,BR013,P007,CH04,321.83,3861.96,0.0,502.05,New Business,CRM,2026-01-03 14:01:00
POL00100708,20260130,2026-01-30,C016537,SP0148,WC04,WC04,BR013,P007,CH04,335.29,4023.48,0.0,523.05,New Business,CRM,2026-01-30 11:50:00
POL00100709,20260112,2026-01-12,C013706,SP0148,WC04,WC04,BR013,P007,CH04,236.93,2843.16,0.0,369.61,New Business,CRM,2026-01-12 15:31:00
POL00100710,20260114,2026-01-14,C009615,SP0148,WC04,WC04,BR013,P007,CH04,463.85,5566.2,0.0,723.61,New Business,CRM,2026-01-14 16:03:00
POL00100711,20260126,2026-01-26,C014581,SP0074,WC04,WC04,BR013,P007,CH05,277.51,3330.12,0.0,432.92,New Business,PolicyAdmin,2026-01-26 17:02:00
POL00100712,20260126,2026-01-26,C002278,SP0148,WC04,WC04,BR013,P007,CH04,436.99,5243.88,0.0,681.7,New Business,DigitalPortal,2026-01-26 12:11:00
POL00100713,20260131,2026-01-31,C024074,SP0148,WC04,WC04,BR013,P007,CH05,401.6,4819.2,0.0,626.5,New Business,CRM,2026-01-31 10:54:00
POL00100714,20260131,2026-01-31,C008713,SP0074,WC04,WC04,BR013,P007,CH04,255.45,3065.4,0.0,398.5,New Business,CRM,2026-01-31 12:34:00
POL00100715,20260115,2026-01-15,C021671,SP0026,WC04,WC04,BR013,P007,CH02,405.23,4862.76,0.15,632.16,New Business,PolicyAdmin,2026-01-15 09:30:00
POL00100716,20260126,2026-01-26,C018733,SP0148,WC04,WC04,BR013,P007,CH05,344.77,4137.24,0.0,537.84,New Business,CRM,2026-01-26 14:54:00
POL00100717,20260111,2026-01-11,C024800,SP0148,WC04,WC04,BR013,P007,CH03,331.82,3981.84,0.0,517.64,New Business,CRM,2026-01-11 08:24:00
POL00100718,20260118,2026-01-18,C004343,SP0074,WC04,WC04,BR013,P007,CH02,259.28,3111.36,0.0,404.48,New Business,PolicyAdmin,2026-01-18 11:36:00
POL00100719,20260128,2026-01-28,C013864,SP0074,WC04,WC04,BR013,P007,CH03,384.57,4614.84,0.05,599.93,New Business,CRM,2026-01-28 10:31:00
POL00100720,20260107,2026-01-07,C000295,SP0074,WC04,WC04,BR013,P007,CH01,365.35,4384.2,0.0,569.95,New Business,CRM,2026-01-07 13:37:00
POL00100721,20260114,2026-01-14,C003874,SP0148,WC04,WC04,BR013,P007,CH01,348.05,4176.6,0.0,542.96,New Business,CRM,2026-01-14 09:41:00
POL00100722,20260101,2026-01-01,C014577,SP0148,WC04,WC04,BR013,P007,CH01,329.46,3953.52,0.0,513.96,New Business,PolicyAdmin,2026-01-01 10:39:00
POL00100723,20260131,2026-01-31,C024658,SP0026,WC04,WC04,BR013,P007,CH04,355.74,4268.88,0.05,554.95,New Business,DigitalPortal,2026-01-31 09:24:00
POL00100724,20260122,2026-01-22,C023072,SP0074,WC04,WC04,BR013,P007,CH01,366.47,4397.64,0.0,571.69,New Business,DigitalPortal,2026-01-22 15:01:00
POL00100725,20260128,2026-01-28,C013299,SP0148,WC04,WC04,BR013,P007,CH02,245.95,2951.4,0.0,383.68,New Business,PolicyAdmin,2026-01-28 16:07:00
POL00100726,20260114,2026-01-14,C022566,SP0074,WC04,WC04,BR013,P007,CH05,401.0,4812.0,0.05,625.56,New Business,CRM,2026-01-14 08:51:00
POL00100727,20260106,2026-01-06,C022499,SP0074,WC04,WC04,BR013,P007,CH01,334.5,4014.0,0.05,521.82,New Business,CRM,2026-01-06 16:44:00
POL00100728,20260125,2026-01-25,C016400,SP0026,WC04,WC04,BR013,P008,CH02,157.24,1886.88,0.05,339.64,New Business,CRM,2026-01-25 09:41:00
POL00100729,20260124,2026-01-24,C026345,SP0074,WC04,WC04,BR013,P008,CH02,123.97,1487.64,0.1,267.78,New Business,CRM,2026-01-24 11:52:00
POL00100730,20260115,2026-01-15,C014009,SP0148,WC04,WC04,BR013,P008,CH05,124.91,1498.92,0.1,269.81,New Business,CRM,2026-01-15 11:19:00
POL00100731,20260104,2026-01-04,C008191,SP0026,WC04,WC04,BR013,P008,CH05,170.47,2045.64,0.05,368.22,New Business,DigitalPortal,2026-01-04 14:24:00
POL00100732,20260115,2026-01-15,C016075,SP0074,WC04,WC04,BR013,P008,CH02,215.54,2586.48,0.15,465.57,New Business,PolicyAdmin,2026-01-15 17:04:00
POL00100733,20260112,2026-01-12,C027584,SP0148,WC04,WC04,BR013,P008,CH02,160.74,1928.88,0.0,347.2,New Business,DigitalPortal,2026-01-12 15:28:00
POL00100734,20260118,2026-01-18,C028421,SP0074,WC04,WC04,BR013,P008,CH02,192.96,2315.52,0.05,416.79,New Business,CRM,2026-01-18 11:16:00
POL00100735,20260109,2026-01-09,C010543,SP0074,WC04,WC04,BR013,P008,CH03,181.98,2183.76,0.1,393.08,New Business,PolicyAdmin,2026-01-09 09:17:00
POL00100736,20260128,2026-01-28,C004031,SP0026,WC04,WC04,BR013,P008,CH02,134.1,1609.2,0.0,289.66,New Business,CRM,2026-01-28 08:51:00
POL00100737,20260121,2026-01-21,C019345,SP0026,WC04,WC04,BR013,P008,CH03,167.3,2007.6,0.05,361.37,New Business,CRM,2026-01-21 12:10:00
POL00100738,20260126,2026-01-26,C017916,SP0148,WC04,WC04,BR013,P008,CH04,201.54,2418.48,0.0,435.33,New Business,CRM,2026-01-26 14:41:00
POL00100739,20260123,2026-01-23,C011332,SP0148,WC04,WC04,BR013,P008,CH02,151.21,1814.52,0.0,326.61,New Business,PolicyAdmin,2026-01-23 11:52:00
POL00100740,20260107,2026-01-07,C000356,SP0074,WC04,WC04,BR013,P008,CH02,191.45,2297.4,0.0,413.53,New Business,PolicyAdmin,2026-01-07 10:04:00
POL00100741,20260117,2026-01-17,C013126,SP0074,WC04,WC04,BR013,P008,CH04,141.09,1693.08,0.0,304.75,New Business,PolicyAdmin,2026-01-17 13:39:00
POL00100742,20260119,2026-01-19,C016165,SP0148,WC04,WC04,BR013,P008,CH01,133.45,1601.4,0.0,288.25,New Business,CRM,2026-01-19 11:29:00
POL00100743,20260129,2026-01-29,C011428,SP0026,WC04,WC04,BR013,P008,CH03,144.58,1734.96,0.0,312.29,New Business,PolicyAdmin,2026-01-29 14:24:00
POL00100744,20260112,2026-01-12,C010322,SP0026,WC04,WC04,BR013,P009,CH02,309.81,3717.72,0.0,557.66,New Business,DigitalPortal,2026-01-12 13:17:00
POL00100745,20260112,2026-01-12,C008710,SP0148,WC04,WC04,BR013,P009,CH04,259.32,3111.84,0.0,466.78,New Business,DigitalPortal,2026-01-12 12:25:00
POL00100746,20260123,2026-01-23,C027257,SP0026,WC04,WC04,BR013,P009,CH03,297.44,3569.28,0.0,535.39,New Business,PolicyAdmin,2026-01-23 08:01:00
POL00100747,20260110,2026-01-10,C021780,SP0148,WC04,WC04,BR013,P009,CH04,261.21,3134.52,0.05,470.18,New Business,CRM,2026-01-10 09:53:00
POL00100748,20260105,2026-01-05,C023441,SP0026,WC04,WC04,BR013,P009,CH05,260.15,3121.8,0.0,468.27,New Business,CRM,2026-01-05 12:42:00
POL00100749,20260113,2026-01-13,C027636,SP0074,WC04,WC04,BR013,P009,CH03,283.02,3396.24,0.0,509.44,New Business,CRM,2026-01-13 14:13:00
POL00100750,20260108,2026-01-08,C016949,SP0148,WC04,WC04,BR013,P009,CH04,159.78,1917.36,0.0,287.6,New Business,PolicyAdmin,2026-01-08 15:50:00
POL00100751,20260129,2026-01-29,C025434,SP0074,WC04,WC04,BR013,P009,CH02,159.82,1917.84,0.1,287.68,New Business,DigitalPortal,2026-01-29 09:19:00
POL00100752,20260115,2026-01-15,C010254,SP0074,WC04,WC04,BR013,P009,CH04,302.91,3634.92,0.0,545.24,New Business,CRM,2026-01-15 15:56:00
POL00100753,20260118,2026-01-18,C024268,SP0026,WC04,WC04,BR013,P009,CH04,181.49,2177.88,0.1,326.68,New Business,CRM,2026-01-18 12:47:00
POL00100754,20260127,2026-01-27,C021381,SP0148,WC04,WC04,BR013,P009,CH01,251.92,3023.04,0.0,453.46,New Business,CRM,2026-01-27 14:13:00
POL00100755,20260109,2026-01-09,C003075,SP0148,WC04,WC04,BR013,P009,CH02,210.76,2529.12,0.0,379.37,New Business,CRM,2026-01-09 08:55:00
POL00100756,20260122,2026-01-22,C016513,SP0148,WC04,WC04,BR013,P009,CH02,232.12,2785.44,0.0,417.82,New Business,CRM,2026-01-22 14:14:00
POL00100757,20260127,2026-01-27,C012332,SP0074,WC04,WC04,BR013,P009,CH02,199.76,2397.12,0.0,359.57,New Business,PolicyAdmin,2026-01-27 14:43:00
POL00100758,20260103,2026-01-03,C008946,SP0074,WC04,WC04,BR013,P009,CH02,331.69,3980.28,0.0,597.04,New Business,CRM,2026-01-03 12:44:00
POL00100759,20260108,2026-01-08,C021318,SP0148,WC04,WC04,BR013,P009,CH04,312.52,3750.24,0.0,562.54,New Business,CRM,2026-01-08 10:12:00
POL00100760,20260121,2026-01-21,C010701,SP0148,WC04,WC04,BR013,P009,CH02,233.78,2805.36,0.0,420.8,New Business,PolicyAdmin,2026-01-21 10:33:00
POL00100761,20260128,2026-01-28,C015551,SP0026,WC04,WC04,BR013,P009,CH01,208.69,2504.28,0.0,375.64,New Business,DigitalPortal,2026-01-28 08:22:00
POL00100762,20260118,2026-01-18,C018404,SP0026,WC04,WC04,BR013,P009,CH02,264.96,3179.52,0.05,476.93,New Business,CRM,2026-01-18 12:35:00
POL00100763,20260131,2026-01-31,C012517,SP0026,WC04,WC04,BR013,P010,CH04,1188.85,14266.2,0.1,1426.62,New Business,PolicyAdmin,2026-01-31 17:41:00
POL00100764,20260114,2026-01-14,C002756,SP0074,WC04,WC04,BR013,P010,CH02,1147.37,13768.44,0.05,1376.84,New Business,CRM,2026-01-14 09:31:00
POL00100765,20260107,2026-01-07,C017221,SP0026,WC04,WC04,BR013,P010,CH04,1377.54,16530.48,0.0,1653.05,New Business,CRM,2026-01-07 17:32:00
POL00100766,20260116,2026-01-16,C026050,SP0026,WC04,WC04,BR013,P010,CH03,-1538.37,-18460.44,0.0,1846.04,New Business,CRM,2026-01-16 14:31:00
POL00100767,20260124,2026-01-24,C002342,SP0148,WC04,WC04,BR013,P010,CH03,1570.34,18844.08,0.0,1884.41,New Business,PolicyAdmin,2026-01-24 16:27:00
POL00100768,20260120,2026-01-20,C026870,SP0026,WC04,WC04,BR013,P010,CH02,1346.68,16160.16,0.0,1616.02,New Business,DigitalPortal,2026-01-20 15:33:00
POL00100769,20260124,2026-01-24,C026782,SP0026,WC04,WC04,BR013,P010,CH01,1703.7,20444.4,0.0,2044.44,New Business,CRM,2026-01-24 13:57:00
POL00100770,20260107,2026-01-07,C016394,SP0148,WC04,WC04,BR013,P010,CH01,1073.07,12876.84,0.0,1287.68,New Business,CRM,2026-01-07 12:08:00
POL00100771,20260120,2026-01-20,C026815,SP0074,WC04,WC04,BR013,P010,CH02,1871.97,22463.64,0.0,2246.36,New Business,CRM,2026-01-20 15:32:00
POL00100772,20260115,2026-01-15,C024627,SP0074,WC04,WC04,BR013,P010,CH05,1575.35,18904.2,0.05,1890.42,New Business,PolicyAdmin,2026-01-15 15:32:00
POL00100773,20260122,2026-01-22,C021249,SP0026,WC04,WC04,BR013,P010,CH01,1353.6,16243.2,0.0,1624.32,New Business,CRM,2026-01-22 09:32:00
POL00100774,20260104,2026-01-04,C007513,SP0155,KZN01,KZN01,BR014,P001,CH04,901.18,10814.16,0.0,1297.7,New Business,PolicyAdmin,2026-01-04 17:40:00
POL00100775,20260115,2026-01-15,C023425,SP0158,KZN01,KZN01,BR014,P001,CH01,991.12,11893.44,0.0,1427.21,New Business,CRM,2026-01-15 11:09:00
POL00100776,20260101,2026-01-01,C027486,SP0114,KZN01,KZN01,BR014,P001,CH03,928.27,11139.24,0.0,1336.71,New Business,CRM,2026-01-01 15:58:00
POL00100777,20260118,2026-01-18,C024642,SP0159,KZN01,KZN01,BR014,P001,CH02,813.41,9760.92,0.05,1171.31,New Business,PolicyAdmin,2026-01-18 11:28:00
POL00100778,20260117,2026-01-17,C014492,SP0041,KZN01,KZN01,BR014,P001,CH02,920.12,11041.44,0.0,1324.97,New Business,CRM,2026-01-17 08:37:00
POL00100779,20260109,2026-01-09,C006824,SP0114,KZN01,KZN01,BR014,P001,CH02,899.68,10796.16,0.1,1295.54,New Business,PolicyAdmin,2026-01-09 16:50:00
POL00100780,20260130,2026-01-30,C001436,SP0158,KZN01,KZN01,BR014,P001,CH01,1056.81,12681.72,0.0,1521.81,New Business,CRM,2026-01-30 12:52:00
POL00100781,20260105,2026-01-05,C025288,SP0114,KZN01,KZN01,BR014,P001,CH04,940.44,11285.28,0.1,1354.23,New Business,CRM,2026-01-05 15:28:00
POL00100782,20260101,2026-01-01,C025838,SP0041,KZN01,KZN01,BR014,P001,CH01,691.39,8296.68,0.0,995.6,New Business,DigitalPortal,2026-01-01 10:55:00
POL00100783,20260131,2026-01-31,C029737,SP0159,KZN01,KZN01,BR014,P001,CH04,1025.35,12304.2,0.0,1476.5,New Business,CRM,2026-01-31 14:52:00
POL00100784,20260124,2026-01-24,C012087,SP0137,KZN01,KZN01,BR014,P001,CH04,1000.02,12000.24,0.15,1440.03,New Business,PolicyAdmin,2026-01-24 16:27:00
POL00100785,20260116,2026-01-16,C007853,SP0041,KZN01,KZN01,BR014,P001,CH02,1053.82,12645.84,0.0,1517.5,New Business,CRM,2026-01-16 08:21:00
POL00100786,20260106,2026-01-06,C006653,SP0122,KZN01,KZN01,BR014,P001,CH03,1168.31,14019.72,0.0,1682.37,New Business,PolicyAdmin,2026-01-06 17:07:00
POL00100787,20260126,2026-01-26,C002391,SP0158,KZN01,KZN01,BR014,P001,CH03,949.85,11398.2,0.0,1367.78,New Business,CRM,2026-01-26 13:18:00
POL00100788,20260130,2026-01-30,C025501,SP0137,KZN01,KZN01,BR014,P001,CH01,832.71,9992.52,0.05,1199.1,New Business,CRM,2026-01-30 17:17:00
POL00100789,20260106,2026-01-06,C018847,SP0158,KZN01,KZN01,BR014,P001,CH02,1165.91,13990.92,0.0,1678.91,New Business,PolicyAdmin,2026-01-06 16:59:00
POL00100790,20260126,2026-01-26,C022277,SP0137,KZN01,KZN01,BR014,P001,CH01,831.21,9974.52,0.0,1196.94,New Business,PolicyAdmin,2026-01-26 15:57:00
POL00100791,20260111,2026-01-11,C013688,SP0159,KZN01,KZN01,BR014,P001,CH04,1005.46,12065.52,0.1,1447.86,New Business,PolicyAdmin,2026-01-11 10:09:00
POL00100792,20260123,2026-01-23,C023867,SP0158,KZN01,KZN01,BR014,P001,CH03,717.8,8613.6,0.1,1033.63,New Business,CRM,2026-01-23 12:49:00
POL00100793,20260129,2026-01-29,C029847,SP0159,KZN01,KZN01,BR014,P001,CH05,1213.97,14567.64,0.0,1748.12,New Business,DigitalPortal,2026-01-29 16:57:00
POL00100794,20260129,2026-01-29,C007887,SP0041,KZN01,KZN01,BR014,P001,CH02,1118.02,13416.24,0.05,1609.95,New Business,PolicyAdmin,2026-01-29 15:29:00
POL00100795,20260113,2026-01-13,C003842,SP0158,KZN01,KZN01,BR014,P001,CH03,946.44,11357.28,0.0,1362.87,New Business,DigitalPortal,2026-01-13 11:38:00
POL00100796,20260104,2026-01-04,C028639,SP0041,KZN01,KZN01,BR014,P001,CH02,1005.89,12070.68,0.0,1448.48,New Business,CRM,2026-01-04 17:16:00
POL00100797,20260111,2026-01-11,C009344,SP0155,KZN01,KZN01,BR014,P001,CH01,910.27,10923.24,0.0,1310.79,New Business,PolicyAdmin,2026-01-11 12:23:00
POL00100798,20260125,2026-01-25,C022354,SP0137,KZN01,KZN01,BR014,P001,CH02,984.14,11809.68,0.0,1417.16,New Business,CRM,2026-01-25 11:20:00
POL00100799,20260113,2026-01-13,C014058,SP0114,KZN01,KZN01,BR014,P001,CH02,988.51,11862.12,0.0,1423.45,New Business,CRM,2026-01-13 13:27:00
POL00100800,20260113,2026-01-13,C028812,SP0158,KZN01,KZN01,BR014,P001,CH01,1211.82,14541.84,0.05,1745.02,New Business,CRM,2026-01-13 15:04:00
POL00100801,20260124,2026-01-24,C018369,SP0122,KZN01,KZN01,BR014,P001,CH01,547.67,6572.04,0.05,788.64,New Business,CRM,2026-01-24 08:47:00
POL00100802,20260114,2026-01-14,C015014,SP0159,KZN01,KZN01,BR014,P001,CH01,853.15,10237.8,0.0,1228.54,New Business,CRM,2026-01-14 16:59:00
POL00100803,20260130,2026-01-30,C017322,SP0159,KZN01,KZN01,BR014,P001,CH04,1206.02,14472.24,0.1,1736.67,New Business,DigitalPortal,2026-01-30 08:23:00
POL00100804,20260111,2026-01-11,C026431,SP0158,KZN01,KZN01,BR014,P001,CH01,1178.43,14141.16,0.05,1696.94,New Business,CRM,2026-01-11 13:17:00
POL00100805,20260105,2026-01-05,C027288,SP0158,KZN01,KZN01,BR014,P002,CH02,460.94,5531.28,0.0,553.13,New Business,CRM,2026-01-05 14:00:00
POL00100806,20260126,2026-01-26,C009758,SP0158,KZN01,KZN01,BR014,P002,CH05,350.59,4207.08,0.15,420.71,New Business,CRM,2026-01-26 13:37:00
POL00100807,20260107,2026-01-07,C016214,SP0155,KZN01,KZN01,BR014,P002,CH01,511.71,6140.52,0.0,614.05,New Business,PolicyAdmin,2026-01-07 15:33:00
POL00100808,20260103,2026-01-03,C017307,SP0159,KZN01,KZN01,BR014,P002,CH01,336.86,4042.32,0.05,404.23,New Business,CRM,2026-01-03 14:59:00
POL00100809,20260122,2026-01-22,C023084,SP0041,KZN01,KZN01,BR014,P002,CH04,371.4,4456.8,0.0,445.68,New Business,PolicyAdmin,2026-01-22 09:14:00
POL00100810,20260117,2026-01-17,C025701,SP0122,KZN01,KZN01,BR014,P002,CH03,649.39,7792.68,0.0,779.27,New Business,CRM,2026-01-17 08:51:00
POL00100811,20260106,2026-01-06,C008287,SP0041,KZN01,KZN01,BR014,P002,CH01,297.51,3570.12,0.0,357.01,New Business,CRM,2026-01-06 17:30:00
POL00100812,20260112,2026-01-12,C011150,SP0158,KZN01,KZN01,BR014,P002,CH01,338.44,4061.28,0.05,406.13,New Business,CRM,2026-01-12 12:48:00
POL00100813,20260127,2026-01-27,C006932,SP0114,KZN01,KZN01,BR014,P002,CH04,483.15,5797.8,0.0,579.78,New Business,CRM,2026-01-27 11:12:00
POL00100814,20260102,2026-01-02,C007313,SP0158,KZN01,KZN01,BR014,P002,CH03,321.46,3857.52,0.0,385.75,New Business,CRM,2026-01-02 15:34:00
POL00100815,20260113,2026-01-13,C028679,SP0155,KZN01,KZN01,BR014,P002,CH04,383.17,4598.04,0.0,459.8,New Business,CRM,2026-01-13 16:10:00
POL00100816,20260116,2026-01-16,C017600,SP0122,KZN01,,BR014,P002,CH01,323.42,3881.04,0.05,388.1,New Business,CRM,2026-01-16 14:29:00
POL00100817,20260107,2026-01-07,C006654,SP0041,KZN01,KZN01,BR014,P002,CH02,385.34,4624.08,0.1,462.41,New Business,DigitalPortal,2026-01-07 14:43:00
POL00100818,20260103,2026-01-03,C011182,SP0114,KZN01,KZN01,BR014,P002,CH02,413.07,4956.84,0.0,495.68,New Business,CRM,2026-01-03 17:38:00
POL00100819,20260120,2026-01-20,C001161,SP0137,KZN01,KZN01,BR014,P002,CH05,391.09,4693.08,0.0,469.31,New Business,PolicyAdmin,2026-01-20 08:38:00
POL00100820,20260110,2026-01-10,C007661,SP0155,KZN01,KZN01,BR014,P002,CH02,459.57,5514.84,0.0,551.48,New Business,DigitalPortal,2026-01-10 11:20:00
POL00100821,20260112,2026-01-12,C003817,SP0041,KZN01,KZN01,BR014,P002,CH05,352.84,4234.08,0.1,423.41,New Business,PolicyAdmin,2026-01-12 11:36:00
POL00100822,20260101,2026-01-01,C017950,SP0041,KZN01,KZN01,BR014,P002,CH03,411.49,4937.88,0.0,493.79,New Business,DigitalPortal,2026-01-01 10:15:00
POL00100823,20260110,2026-01-10,C015331,SP0137,KZN01,KZN01,BR014,P002,CH03,291.38,3496.56,0.0,349.66,New Business,CRM,2026-01-10 14:02:00
POL00100824,20260103,2026-01-03,C006568,SP0137,KZN01,KZN01,BR014,P002,CH03,478.52,5742.24,0.0,574.22,New Business,DigitalPortal,2026-01-03 17:30:00
POL00100825,20260111,2026-01-11,C024957,SP0122,KZN01,KZN01,BR014,P002,CH05,-343.59,-4123.08,0.0,412.31,New Business,DigitalPortal,2026-01-11 14:02:00
POL00100826,20260117,2026-01-17,C011867,SP0122,KZN01,KZN01,BR014,P002,CH01,409.98,4919.76,0.0,491.98,New Business,PolicyAdmin,2026-01-17 11:20:00
POL00100827,20260127,2026-01-27,C017267,SP0155,KZN01,KZN01,BR014,P002,CH02,370.34,4444.08,0.05,444.41,New Business,DigitalPortal,2026-01-27 16:00:00
POL00100828,20260116,2026-01-16,C016415,SP0122,KZN01,KZN01,BR014,P002,CH04,483.24,5798.88,0.0,579.89,New Business,CRM,2026-01-16 17:30:00
POL00100829,20260131,2026-01-31,C003666,SP0158,KZN01,KZN01,BR014,P002,CH04,465.62,5587.44,0.0,558.74,New Business,PolicyAdmin,2026-01-31 14:29:00
POL00100830,20260117,2026-01-17,C023216,SP0137,KZN01,KZN01,BR014,P002,CH01,350.71,4208.52,0.0,420.85,New Business,CRM,2026-01-17 13:46:00
POL00100831,20260124,2026-01-24,C002886,SP0122,KZN01,KZN01,BR014,P002,CH01,531.15,6373.8,0.0,637.38,New Business,CRM,2026-01-24 17:45:00
POL00100832,20260117,2026-01-17,C006130,SP0137,KZN01,KZN01,BR014,P002,CH01,352.45,4229.4,0.05,422.94,New Business,PolicyAdmin,2026-01-17 11:01:00
POL00100833,20260124,2026-01-24,C011180,SP0114,KZN01,KZN01,BR014,P003,CH02,840.88,10090.56,0.0,1109.96,New Business,CRM,2026-01-24 08:27:00
POL00100834,20260104,2026-01-04,C026747,SP0041,KZN01,KZN01,BR014,P003,CH05,836.1,10033.2,0.0,1103.65,New Business,CRM,2026-01-04 08:38:00
POL00100835,20260110,2026-01-10,C016282,SP0114,KZN01,KZN01,BR014,P003,CH01,606.01,7272.12,0.15,799.93,New Business,PolicyAdmin,2026-01-10 10:15:00
POL00100836,20260120,2026-01-20,C005159,SP0159,KZN01,KZN01,BR014,P003,CH01,700.24,8402.88,0.1,924.32,New Business,CRM,2026-01-20 12:48:00
POL00100837,20260101,2026-01-01,C016574,SP0137,KZN01,KZN01,BR014,P003,CH04,701.4,8416.8,0.0,925.85,New Business,PolicyAdmin,2026-01-01 13:37:00
POL00100838,20260119,2026-01-19,C013561,SP0158,KZN01,KZN01,BR014,P003,CH02,830.5,9966.0,0.05,1096.26,New Business,CRM,2026-01-19 16:24:00
POL00100839,20260119,2026-01-19,C005257,SP0158,KZN01,KZN01,BR014,P003,CH01,926.86,11122.32,0.0,1223.46,New Business,CRM,2026-01-19 17:28:00
POL00100840,20260121,2026-01-21,C029284,SP0114,KZN01,KZN01,BR014,P003,CH02,753.5,9042.0,0.0,994.62,New Business,CRM,2026-01-21 17:30:00
POL00100841,20260121,2026-01-21,C027796,SP0041,KZN01,KZN01,BR014,P003,CH01,707.55,8490.6,0.0,933.97,New Business,PolicyAdmin,2026-01-21 08:56:00
POL00100842,20260106,2026-01-06,C026760,SP0155,KZN01,KZN01,BR014,P003,CH05,433.52,5202.24,0.0,572.25,New Business,CRM,2026-01-06 13:06:00
POL00100843,20260102,2026-01-02,C028455,SP0114,KZN01,KZN01,BR014,P003,CH01,1056.07,12672.84,0.0,1394.01,New Business,CRM,2026-01-02 14:28:00
POL00100844,20260126,2026-01-26,C018009,SP0122,KZN01,KZN01,BR014,P003,CH01,753.51,9042.12,0.0,994.63,New Business,CRM,2026-01-26 09:00:00
