policy_id,status_date_key,status_date,policy_status,status_reason
POL00009806,20240303,2024-03-03,Active,
POL00009807,20241026,2024-10-26,Lapsed,Non-payment
POL00009808,20240315,2024-03-15,Active,
POL00009809,20240306,2024-03-06,Active,
POL00009810,20240301,2024-03-01,Active,
POL00009811,20240315,2024-03-15,Active,
POL00009812,20240709,2024-07-09,Lapsed,Non-payment
POL00009813,20240825,2024-08-25,Cancelled,Affordability
POL00009814,20240301,2024-03-01,Active,
POL00009815,20240310,2024-03-10,Active,
POL00009816,20240318,2024-03-18,Active,
POL00009817,20240309,2024-03-09,Active,
POL00009818,20240314,2024-03-14,Active,
POL00009819,20240307,2024-03-07,Active,
POL00009820,20240318,2024-03-18,Active,
POL00009821,20240323,2024-03-23,Active,
POL00009822,20240331,2024-03-31,Active,
POL00009823,20240313,2024-03-13,Active,
POL00009824,20240324,2024-03-24,Active,
POL00009825,20240309,2024-03-09,Active,
POL00009826,20240318,2024-03-18,Active,
POL00009827,20240320,2024-03-20,Active,
POL00009828,20240327,2024-03-27,Active,
POL00009829,20240310,2024-03-10,Active,
POL00009830,20240327,2024-03-27,Active,
POL00009831,20240315,2024-03-15,Active,
POL00009832,20240326,2024-03-26,Active,
POL00009833,20240303,2024-03-03,Active,
POL00009834,20241124,2024-11-24,Lapsed,Non-payment
POL00009835,20240323,2024-03-23,Active,
POL00009836,20240329,2024-03-29,Active,
POL00009837,20240318,2024-03-18,Active,
POL00009838,20240317,2024-03-17,Active,
POL00009839,20240309,2024-03-09,Active,
POL00009840,20240322,2024-03-22,Active,
POL00009841,20240313,2024-03-13,Active,
POL00009842,20240303,2024-03-03,Active,
POL00009843,20240329,2024-03-29,Active,
POL00009844,20240302,2024-03-02,Active,
POL00009845,20240306,2024-03-06,Active,
POL00009846,20240320,2024-03-20,Active,
POL00009847,20240316,2024-03-16,Active,
POL00009848,20240324,2024-03-24,Active,
POL00009849,20240319,2024-03-19,Active,
POL00009850,20240326,2024-03-26,Active,
POL00009851,20240301,2024-03-01,Active,
POL00009852,20240317,2024-03-17,Active,
POL00009853,20240323,2024-03-23,Active,
POL00009854,20240320,2024-03-20,Active,
POL00009855,20240323,2024-03-23,Active,
POL00009856,20240328,2024-03-28,Active,
POL00009857,20240306,2024-03-06,Active,
POL00009858,20240315,2024-03-15,Active,
POL00009859,20240316,2024-03-16,Active,
POL00009860,20240303,2024-03-03,Active,
POL00009861,20240318,2024-03-18,Active,
POL00009862,20240302,2024-03-02,Active,
POL00009863,20240306,2024-03-06,Active,
POL00009864,20240320,2024-03-20,Active,
POL00009865,20240310,2024-03-10,Active,
POL00009866,20240320,2024-03-20,Active,
POL00009867,20240319,2024-03-19,Active,
POL00009868,20240304,2024-03-04,Active,
POL00009869,20240322,2024-03-22,Active,
POL00009870,20240410,2024-04-10,Cancelled,Duplicate Cover
POL00009871,20240319,2024-03-19,Active,
POL00009872,20240402,2024-04-02,Cancelled,Duplicate Cover
POL00009873,20240328,2024-03-28,Active,
POL00009874,20240316,2024-03-16,Active,
POL00009875,20240314,2024-03-14,Active,
POL00009876,20240327,2024-03-27,Active,
POL00009877,20240307,2024-03-07,Active,
POL00009878,20240320,2024-03-20,Active,
POL00009879,20240319,2024-03-19,Active,
POL00009880,20240331,2024-03-31,Active,
POL00009881,20240311,2024-03-11,Active,
POL00009882,20240329,2024-03-29,Active,
POL00009883,20240320,2024-03-20,Active,
POL00009884,20240324,2024-03-24,Active,
POL00009885,20241230,2024-12-30,Lapsed,Non-payment
POL00009886,20240310,2024-03-10,Active,
POL00009887,20240313,2024-03-13,Active,
POL00009888,20240317,2024-03-17,Active,
POL00009889,20240308,2024-03-08,Active,
POL00009890,20240305,2024-03-05,Active,
POL00009891,20240315,2024-03-15,Active,
POL00009892,20240320,2024-03-20,Active,
POL00009893,20241021,2024-10-21,Cancelled,Customer Request
POL00009894,20240311,2024-03-11,Active,
POL00009895,20240310,2024-03-10,Active,
POL00009896,20240320,2024-03-20,Active,
POL00009897,20240328,2024-03-28,Active,
POL00009898,20240312,2024-03-12,Active,
POL00009899,20240305,2024-03-05,Active,
POL00009900,20240327,2024-03-27,Active,
POL00009901,20240309,2024-03-09,Active,
POL00009902,20240308,2024-03-08,Active,
POL00009903,20240328,2024-03-28,Active,
POL00009904,20240327,2024-03-27,Active,
POL00009905,20240325,2024-03-25,Active,
POL00009906,20240330,2024-03-30,Active,
POL00009907,20240320,2024-03-20,Active,
POL00009908,20240310,2024-03-10,Active,
POL00009909,20240318,2024-03-18,Active,
POL00009910,20240302,2024-03-02,Active,
POL00009911,20240301,2024-03-01,Active,
POL00009912,20240320,2024-03-20,Active,
POL00009913,20241008,2024-10-08,Lapsed,Non-payment
POL00009914,20240327,2024-03-27,Active,
POL00009915,20240316,2024-03-16,Active,
POL00009916,20240302,2024-03-02,Active,
POL00009917,20240307,2024-03-07,Active,
POL00009918,20240327,2024-03-27,Active,
POL00009919,20240401,2024-04-01,Cancelled,Affordability
POL00009920,20241001,2024-10-01,Cancelled,Underwriting
POL00009921,20240325,2024-03-25,Active,
POL00009922,20240307,2024-03-07,Active,
POL00009923,20240506,2024-05-06,Cancelled,Customer Request
POL00009924,20240310,2024-03-10,Active,
POL00009925,20240306,2024-03-06,Active,
POL00009926,20240906,2024-09-06,Cancelled,Duplicate Cover
POL00009927,20240322,2024-03-22,Active,
POL00009928,20240301,2024-03-01,Active,
POL00009929,20240328,2024-03-28,Active,
POL00009930,20240319,2024-03-19,Active,
POL00009931,20240322,2024-03-22,Active,
POL00009932,20240311,2024-03-11,Active,
POL00009933,20240301,2024-03-01,Active,
POL00009934,20240320,2024-03-20,Active,
POL00009935,20240315,2024-03-15,Active,
POL00009936,20240328,2024-03-28,Active,
POL00009937,20240311,2024-03-11,Active,
POL00009938,20240320,2024-03-20,Active,
POL00009939,20240315,2024-03-15,Active,
POL00009940,20240328,2024-03-28,Active,
POL00009941,20240302,2024-03-02,Active,
POL00009942,20240326,2024-03-26,Active,
POL00009943,20240321,2024-03-21,Active,
POL00009944,20240320,2024-03-20,Active,
POL00009945,20240309,2024-03-09,Active,
POL00009946,20240326,2024-03-26,Active,
POL00009947,20240323,2024-03-23,Active,
POL00009948,20240309,2024-03-09,Active,
POL00009949,20240319,2024-03-19,Active,
POL00009950,20240322,2024-03-22,Active,
POL00009951,20240309,2024-03-09,Active,
POL00009952,20241029,2024-10-29,Cancelled,Duplicate Cover
POL00009953,20241028,2024-10-28,Cancelled,Duplicate Cover
POL00009954,20240329,2024-03-29,Active,
POL00009955,20240329,2024-03-29,Active,
POL00009956,20240331,2024-03-31,Active,
POL00009957,20240312,2024-03-12,Active,
POL00009958,20240324,2024-03-24,Active,
POL00009959,20240327,2024-03-27,Active,
POL00009960,20240309,2024-03-09,Active,
POL00009961,20240309,2024-03-09,Active,
POL00009962,20240330,2024-03-30,Active,
POL00009963,20240326,2024-03-26,Active,
POL00009964,20240329,2024-03-29,Active,
POL00009965,20240314,2024-03-14,Active,
POL00009966,20240303,2024-03-03,Active,
POL00009967,20240701,2024-07-01,Cancelled,Duplicate Cover
POL00009968,20241129,2024-11-29,Cancelled,Duplicate Cover
POL00009969,20240302,2024-03-02,Active,
POL00009970,20240325,2024-03-25,Active,
POL00009971,20240327,2024-03-27,Active,
POL00009972,20240310,2024-03-10,Active,
POL00009973,20240909,2024-09-09,Cancelled,Affordability
POL00009974,20240315,2024-03-15,Active,
POL00009975,20240321,2024-03-21,Active,
POL00009976,20240316,2024-03-16,Active,
POL00009977,20240320,2024-03-20,Active,
POL00009978,20240317,2024-03-17,Active,
POL00009979,20241010,2024-10-10,Cancelled,Underwriting
POL00009980,20240325,2024-03-25,Active,
POL00009981,20240307,2024-03-07,Active,
POL00009982,20240302,2024-03-02,Active,
POL00009983,20240322,2024-03-22,Active,
POL00009984,20240326,2024-03-26,Active,
POL00009985,20240510,2024-05-10,Lapsed,Non-payment
POL00009986,20240329,2024-03-29,Active,
POL00009987,20240315,2024-03-15,Active,
POL00009988,20240319,2024-03-19,Active,
POL00009989,20240314,2024-03-14,Active,
POL00009990,20240309,2024-03-09,Active,
POL00009991,20240314,2024-03-14,Active,
POL00009992,20241013,2024-10-13,Cancelled,Affordability
POL00009993,20240330,2024-03-30,Active,
POL00009994,20240301,2024-03-01,Active,
POL00009995,20240317,2024-03-17,Active,
POL00009996,20240317,2024-03-17,Active,
POL00009997,20240312,2024-03-12,Active,
POL00009998,20240312,2024-03-12,Active,
POL00009999,20240302,2024-03-02,Active,
POL00010000,20241101,2024-11-01,Cancelled,Customer Request
POL00010001,20240329,2024-03-29,Active,
POL00010002,20240526,2024-05-26,Cancelled,Customer Request
POL00010003,20241020,2024-10-20,Cancelled,Customer Request
POL00010004,20240312,2024-03-12,Active,
POL00010005,20240312,2024-03-12,Active,
POL00010006,20240330,2024-03-30,Active,
POL00010007,20240329,2024-03-29,Active,
POL00010008,20240320,2024-03-20,Active,
POL00010009,20240302,2024-03-02,Active,
POL00010010,20240322,2024-03-22,Active,
POL00010011,20240324,2024-03-24,Active,
POL00010012,20240313,2024-03-13,Active,
POL00010013,20240307,2024-03-07,Active,
POL00010014,20240322,2024-03-22,Active,
POL00010015,20240321,2024-03-21,Active,
POL00010016,20240325,2024-03-25,Active,
POL00010017,20240315,2024-03-15,Active,
POL00010018,20240323,2024-03-23,Active,
POL00010019,20240304,2024-03-04,Active,
POL00010020,20240330,2024-03-30,Active,
POL00010021,20240320,2024-03-20,Active,
POL00010022,20240325,2024-03-25,Active,
POL00010023,20240828,2024-08-28,Lapsed,Non-payment
POL00010024,20240307,2024-03-07,Active,
POL00010025,20240314,2024-03-14,Active,
POL00010026,20240313,2024-03-13,Active,
POL00010027,20240326,2024-03-26,Active,
POL00010028,20240324,2024-03-24,Active,
POL00010029,20240315,2024-03-15,Active,
POL00010030,20240326,2024-03-26,Active,
POL00010031,20240305,2024-03-05,Active,
POL00010032,20240331,2024-03-31,Active,
POL00010033,20240307,2024-03-07,Active,
POL00010034,20240310,2024-03-10,Active,
POL00010035,20240328,2024-03-28,Active,
POL00010036,20240301,2024-03-01,Active,
POL00010037,20240320,2024-03-20,Active,
POL00010038,20240330,2024-03-30,Active,
POL00010039,20240309,2024-03-09,Active,
POL00010040,20240325,2024-03-25,Active,
POL00010041,20240309,2024-03-09,Active,
POL00010042,20240308,2024-03-08,Active,
POL00010043,20240312,2024-03-12,Active,
POL00010044,20240309,2024-03-09,Active,
POL00010045,20240303,2024-03-03,Active,
POL00010046,20240310,2024-03-10,Active,
POL00010047,20240317,2024-03-17,Active,
POL00010048,20240331,2024-03-31,Active,
POL00010049,20240323,2024-03-23,Active,
POL00010050,20240307,2024-03-07,Active,
POL00010051,20240324,2024-03-24,Active,
POL00010052,20240304,2024-03-04,Active,
POL00010053,20240315,2024-03-15,Active,
POL00010054,20240705,2024-07-05,Cancelled,Affordability
POL00010055,20240323,2024-03-23,Active,
POL00010056,20240312,2024-03-12,Active,
POL00010057,20240314,2024-03-14,Active,
POL00010058,20240317,2024-03-17,Active,
POL00010059,20240327,2024-03-27,Active,
POL00010060,20240319,2024-03-19,Active,
POL00010061,20241104,2024-11-04,Cancelled,Customer Request
POL00010062,20240304,2024-03-04,Active,
POL00010063,20240302,2024-03-02,Active,
POL00010064,20240312,2024-03-12,Active,
POL00010065,20240319,2024-03-19,Active,
POL00010066,20240305,2024-03-05,Active,
POL00010067,20240326,2024-03-26,Active,
POL00010068,20240311,2024-03-11,Active,
POL00010069,20240318,2024-03-18,Active,
POL00010070,20240305,2024-03-05,Active,
POL00010071,20240301,2024-03-01,Active,
POL00010072,20240311,2024-03-11,Active,
POL00010073,20240313,2024-03-13,Active,
POL00010074,20240305,2024-03-05,Active,
POL00010075,20240317,2024-03-17,Active,
POL00010076,20240320,2024-03-20,Active,
POL00010077,20240323,2024-03-23,Active,
POL00010078,20240615,2024-06-15,Lapsed,Non-payment
POL00010079,20240322,2024-03-22,Active,
POL00010080,20240311,2024-03-11,Active,
POL00010081,20240313,2024-03-13,Active,
POL00010082,20240325,2024-03-25,Active,
POL00010083,20240313,2024-03-13,Active,
POL00010084,20240320,2024-03-20,Active,
POL00010085,20240306,2024-03-06,Active,
POL00010086,20240319,2024-03-19,Active,
POL00010087,20240323,2024-03-23,Active,
POL00010088,20240502,2024-05-02,Lapsed,Non-payment
POL00010089,20240329,2024-03-29,Active,
POL00010090,20240325,2024-03-25,Active,
POL00010091,20240319,2024-03-19,Active,
POL00010092,20240319,2024-03-19,Active,
POL00010093,20240326,2024-03-26,Active,
POL00010094,20240321,2024-03-21,Active,
POL00010095,20240322,2024-03-22,Active,
POL00010096,20240329,2024-03-29,Active,
POL00010097,20240321,2024-03-21,Active,
POL00010098,20240321,2024-03-21,Active,
POL00010099,20240811,2024-08-11,Cancelled,Underwriting
POL00010100,20240329,2024-03-29,Active,
POL00010101,20240308,2024-03-08,Active,
POL00010102,20240320,2024-03-20,Active,
POL00010103,20240310,2024-03-10,Active,
POL00010104,20240304,2024-03-04,Active,
POL00010105,20240321,2024-03-21,Active,
POL00010106,20240922,2024-09-22,Cancelled,Underwriting
POL00010107,20240325,2024-03-25,Active,
POL00010108,20240319,2024-03-19,Active,
POL00010109,20240305,2024-03-05,Active,
POL00010110,20240316,2024-03-16,Active,
POL00010111,20240301,2024-03-01,Active,
POL00010112,20240316,2024-03-16,Active,
POL00010113,20241016,2024-10-16,Cancelled,Customer Request
POL00010114,20240329,2024-03-29,Active,
POL00010115,20240311,2024-03-11,Active,
POL00010116,20240307,2024-03-07,Active,
POL00010117,20240306,2024-03-06,Active,
POL00010118,20240305,2024-03-05,Active,
POL00010119,20240325,2024-03-25,Active,
POL00010120,20240329,2024-03-29,Active,
POL00010121,20240629,2024-06-29,Cancelled,Underwriting
POL00010122,20241114,2024-11-14,Cancelled,Duplicate Cover
POL00010123,20240320,2024-03-20,Active,
POL00010124,20240322,2024-03-22,Active,
POL00010125,20241122,2024-11-22,Cancelled,Affordability
POL00010126,20240310,2024-03-10,Active,
POL00010127,20240307,2024-03-07,Active,
POL00010128,20240322,2024-03-22,Active,
POL00010129,20240301,2024-03-01,Active,
POL00010130,20240321,2024-03-21,Active,
POL00010131,20240325,2024-03-25,Active,
POL00010132,20240326,2024-03-26,Active,
POL00010133,20240323,2024-03-23,Active,
POL00010134,20240302,2024-03-02,Active,
POL00010135,20240302,2024-03-02,Active,
POL00010136,20240326,2024-03-26,Active,
POL00010137,20240322,2024-03-22,Active,
POL00010138,20240320,2024-03-20,Active,
POL00010139,20240312,2024-03-12,Active,
POL00010140,20240306,2024-03-06,Active,
POL00010141,20240316,2024-03-16,Active,
POL00010142,20240317,2024-03-17,Active,
POL00010143,20240321,2024-03-21,Active,
POL00010144,20240320,2024-03-20,Active,
POL00010145,20240313,2024-03-13,Active,
POL00010146,20240317,2024-03-17,Active,
POL00010147,20240322,2024-03-22,Active,
POL00010148,20240311,2024-03-11,Active,
POL00010149,20240330,2024-03-30,Active,
POL00010150,20240314,2024-03-14,Active,
POL00010151,20240329,2024-03-29,Active,
POL00010152,20240308,2024-03-08,Active,
POL00010153,20240305,2024-03-05,Active,
POL00010154,20240318,2024-03-18,Active,
POL00010155,20240303,2024-03-03,Active,
POL00010156,20240314,2024-03-14,Active,
POL00010157,20240310,2024-03-10,Active,
POL00010158,20240308,2024-03-08,Active,
POL00010159,20240320,2024-03-20,Active,
POL00010160,20240325,2024-03-25,Active,
POL00010161,20240317,2024-03-17,Active,
POL00010162,20240418,2024-04-18,Cancelled,Customer Request
POL00010163,20240309,2024-03-09,Active,
POL00010164,20240311,2024-03-11,Active,
POL00010165,20240329,2024-03-29,Active,
POL00010166,20240630,2024-06-30,Lapsed,Non-payment
POL00010167,20240316,2024-03-16,Active,
POL00010168,20240308,2024-03-08,Active,
POL00010169,20240812,2024-08-12,Lapsed,Non-payment
POL00010170,20240301,2024-03-01,Active,
POL00010171,20240324,2024-03-24,Active,
POL00010172,20240510,2024-05-10,Cancelled,Affordability
POL00010173,20240309,2024-03-09,Active,
POL00010174,20240411,2024-04-11,Cancelled,Customer Request
POL00010175,20240326,2024-03-26,Active,
POL00010176,20240301,2024-03-01,Active,
POL00010177,20240305,2024-03-05,Active,
POL00010178,20240308,2024-03-08,Active,
POL00010179,20240301,2024-03-01,Active,
POL00010180,20240319,2024-03-19,Active,
POL00010181,20240331,2024-03-31,Active,
POL00010182,20240325,2024-03-25,Active,
POL00010183,20240324,2024-03-24,Active,
POL00010184,20240322,2024-03-22,Active,
POL00010185,20240325,2024-03-25,Active,
POL00010186,20240321,2024-03-21,Active,
POL00010187,20240327,2024-03-27,Active,
POL00010188,20240321,2024-03-21,Active,
POL00010189,20240331,2024-03-31,Active,
POL00010190,20240322,2024-03-22,Active,
POL00010191,20240316,2024-03-16,Active,
POL00010192,20240331,2024-03-31,Active,
POL00010193,20240330,2024-03-30,Active,
POL00010194,20240311,2024-03-11,Active,
POL00010195,20240718,2024-07-18,Cancelled,Duplicate Cover
POL00010196,20240325,2024-03-25,Active,
POL00010197,20240326,2024-03-26,Active,
POL00010198,20240324,2024-03-24,Active,
POL00010199,20240323,2024-03-23,Active,
POL00010200,20240328,2024-03-28,Active,
POL00010201,20240423,2024-04-23,Cancelled,Underwriting
POL00010202,20240817,2024-08-17,Cancelled,Affordability
POL00010203,20240306,2024-03-06,Active,
POL00010204,20240604,2024-06-04,Cancelled,Underwriting
POL00010205,20240309,2024-03-09,Active,
POL00010206,20240306,2024-03-06,Active,
POL00010207,20240521,2024-05-21,Lapsed,Non-payment
POL00010208,20240304,2024-03-04,Active,
POL00010209,20240320,2024-03-20,Active,
POL00010210,20240316,2024-03-16,Active,
POL00010211,20240314,2024-03-14,Active,
POL00010212,20240312,2024-03-12,Active,
POL00010213,20240307,2024-03-07,Active,
POL00010214,20240327,2024-03-27,Active,
POL00010215,20240322,2024-03-22,Active,
POL00010216,20241002,2024-10-02,Lapsed,Non-payment
POL00010217,20240315,2024-03-15,Active,
POL00010218,20240325,2024-03-25,Active,
POL00010219,20240420,2024-04-20,Cancelled,Underwriting
POL00010220,20240305,2024-03-05,Active,
POL00010221,20240305,2024-03-05,Active,
POL00010222,20240319,2024-03-19,Active,
POL00010223,20240315,2024-03-15,Active,
POL00010224,20240304,2024-03-04,Active,
POL00010225,20240325,2024-03-25,Cancelled,Affordability
POL00010226,20240313,2024-03-13,Active,
POL00010227,20241107,2024-11-07,Lapsed,Non-payment
POL00010228,20240310,2024-03-10,Active,
POL00010229,20240318,2024-03-18,Active,
POL00010230,20240317,2024-03-17,Active,
POL00010231,20240519,2024-05-19,Cancelled,Customer Request
POL00010232,20240304,2024-03-04,Active,
POL00010233,20240318,2024-03-18,Active,
POL00010234,20240330,2024-03-30,Active,
POL00010235,20240324,2024-03-24,Active,
POL00010236,20240327,2024-03-27,Active,
POL00010237,20240329,2024-03-29,Active,
POL00010238,20240321,2024-03-21,Active,
POL00010239,20240317,2024-03-17,Active,
POL00010240,20240323,2024-03-23,Active,
POL00010241,20240328,2024-03-28,Active,
POL00010242,20240324,2024-03-24,Active,
POL00010243,20240325,2024-03-25,Active,
POL00010244,20240305,2024-03-05,Active,
POL00010245,20240319,2024-03-19,Active,
POL00010246,20240531,2024-05-31,Cancelled,Duplicate Cover
POL00010247,20240305,2024-03-05,Active,
POL00010248,20240328,2024-03-28,Active,
POL00010249,20240317,2024-03-17,Active,
POL00010250,20240318,2024-03-18,Active,
POL00010251,20240327,2024-03-27,Active,
POL00010252,20240510,2024-05-10,Lapsed,Non-payment
POL00010253,20240315,2024-03-15,Active,
POL00010254,20240322,2024-03-22,Active,
POL00010255,20240322,2024-03-22,Active,
POL00010256,20240315,2024-03-15,Active,
POL00010257,20240310,2024-03-10,Active,
POL00010258,20240319,2024-03-19,Active,
POL00010259,20240325,2024-03-25,Active,
POL00010260,20240305,2024-03-05,Active,
POL00010261,20240328,2024-03-28,Active,
POL00010262,20240307,2024-03-07,Active,
POL00010263,20240311,2024-03-11,Active,
POL00010264,20240305,2024-03-05,Active,
POL00010265,20240321,2024-03-21,Active,
POL00010266,20240311,2024-03-11,Active,
POL00010267,20240302,2024-03-02,Active,
POL00010268,20240306,2024-03-06,Active,
POL00010269,20240308,2024-03-08,Active,
POL00010270,20240303,2024-03-03,Active,
POL00010271,20240316,2024-03-16,Active,
POL00010272,20240320,2024-03-20,Active,
POL00010273,20240304,2024-03-04,Active,
POL00010274,20240316,2024-03-16,Active,
POL00010275,20240309,2024-03-09,Active,
POL00010276,20240330,2024-03-30,Active,
POL00010277,20240331,2024-03-31,Active,
POL00010278,20240331,2024-03-31,Active,
POL00010279,20240308,2024-03-08,Active,
POL00010280,20240308,2024-03-08,Active,
POL00010281,20240305,2024-03-05,Active,
POL00010282,20240319,2024-03-19,Active,
POL00010283,20240307,2024-03-07,Active,
POL00010284,20240323,2024-03-23,Active,
POL00010285,20240312,2024-03-12,Active,
POL00010286,20240326,2024-03-26,Active,
POL00010287,20240901,2024-09-01,Lapsed,Non-payment
POL00010288,20240325,2024-03-25,Active,
POL00010289,20240320,2024-03-20,Active,
POL00010290,20240308,2024-03-08,Active,
POL00010291,20240305,2024-03-05,Active,
POL00010292,20240313,2024-03-13,Active,
POL00010293,20240307,2024-03-07,Active,
POL00010294,20240326,2024-03-26,Active,
POL00010295,20240315,2024-03-15,Active,
POL00010296,20240908,2024-09-08,Lapsed,Non-payment
POL00010297,20240326,2024-03-26,Active,
POL00010298,20240331,2024-03-31,Active,
POL00010299,20240611,2024-06-11,Lapsed,Non-payment
POL00010300,20240318,2024-03-18,Active,
POL00010301,20240328,2024-03-28,Active,
POL00010302,20240304,2024-03-04,Active,
POL00010303,20240319,2024-03-19,Active,
POL00010304,20240915,2024-09-15,Cancelled,Affordability
POL00010305,20240308,2024-03-08,Active,
POL00010306,20240313,2024-03-13,Active,
POL00010307,20240312,2024-03-12,Active,
POL00010308,20240326,2024-03-26,Active,
POL00010309,20240301,2024-03-01,Active,
POL00010310,20240314,2024-03-14,Active,
POL00010311,20240307,2024-03-07,Active,
POL00010312,20240307,2024-03-07,Active,
POL00010313,20240424,2024-04-24,Cancelled,Underwriting
POL00010314,20240313,2024-03-13,Active,
POL00010315,20240310,2024-03-10,Active,
POL00010316,20240318,2024-03-18,Active,
POL00010317,20240307,2024-03-07,Active,
POL00010318,20240309,2024-03-09,Active,
POL00010319,20240309,2024-03-09,Active,
POL00010320,20240306,2024-03-06,Active,
POL00010321,20240307,2024-03-07,Active,
POL00010322,20240330,2024-03-30,Active,
POL00010323,20240321,2024-03-21,Active,
POL00010324,20240310,2024-03-10,Active,
POL00010325,20240304,2024-03-04,Active,
POL00010326,20240307,2024-03-07,Active,
POL00010327,20241011,2024-10-11,Cancelled,Duplicate Cover
POL00010328,20240316,2024-03-16,Active,
POL00010329,20240901,2024-09-01,Lapsed,Non-payment
POL00010330,20240303,2024-03-03,Active,
POL00010331,20241011,2024-10-11,Cancelled,Customer Request
POL00010332,20240310,2024-03-10,Active,
POL00010333,20240310,2024-03-10,Active,
POL00010334,20240310,2024-03-10,Active,
POL00010335,20240327,2024-03-27,Active,
POL00010336,20240324,2024-03-24,Active,
POL00010337,20240328,2024-03-28,Active,
POL00010338,20240320,2024-03-20,Active,
POL00010339,20240504,2024-05-04,Cancelled,Underwriting
POL00010340,20240316,2024-03-16,Active,
POL00010341,20240302,2024-03-02,Active,
POL00010342,20240324,2024-03-24,Active,
POL00010343,20240325,2024-03-25,Active,
POL00010344,20240709,2024-07-09,Cancelled,Underwriting
POL00010345,20240804,2024-08-04,Cancelled,Duplicate Cover
POL00010346,20240306,2024-03-06,Active,
POL00010347,20240317,2024-03-17,Active,
POL00010348,20240313,2024-03-13,Active,
POL00010349,20240329,2024-03-29,Active,
POL00010350,20240303,2024-03-03,Active,
POL00010351,20240304,2024-03-04,Active,
POL00010352,20240331,2024-03-31,Active,
POL00010353,20240306,2024-03-06,Active,
POL00010354,20240314,2024-03-14,Active,
POL00010355,20240317,2024-03-17,Active,
POL00010356,20240321,2024-03-21,Active,
POL00010357,20240318,2024-03-18,Active,
POL00010358,20240316,2024-03-16,Active,
POL00010359,20240330,2024-03-30,Active,
POL00010360,20240330,2024-03-30,Active,
POL00010361,20240309,2024-03-09,Active,
POL00010362,20240306,2024-03-06,Active,
POL00010363,20240303,2024-03-03,Active,
POL00010364,20240305,2024-03-05,Active,
POL00010365,20240328,2024-03-28,Active,
POL00010366,20240310,2024-03-10,Active,
POL00010367,20241011,2024-10-11,Lapsed,Non-payment
POL00010368,20240320,2024-03-20,Active,
POL00010369,20240607,2024-06-07,Cancelled,Underwriting
POL00010370,20240317,2024-03-17,Active,
POL00010371,20240318,2024-03-18,Active,
POL00010372,20240323,2024-03-23,Active,
POL00010373,20240327,2024-03-27,Active,
POL00010374,20240326,2024-03-26,Active,
POL00010375,20240303,2024-03-03,Active,
POL00010376,20240323,2024-03-23,Active,
POL00010377,20240301,2024-03-01,Active,
POL00010378,20240324,2024-03-24,Active,
POL00010379,20240328,2024-03-28,Active,
POL00010380,20241030,2024-10-30,Lapsed,Non-payment
POL00010381,20240321,2024-03-21,Active,
POL00010382,20240322,2024-03-22,Active,
POL00010383,20240312,2024-03-12,Active,
POL00010384,20240418,2024-04-18,Cancelled,Underwriting
POL00010385,20240301,2024-03-01,Active,
POL00010386,20240316,2024-03-16,Active,
POL00010387,20240325,2024-03-25,Active,
POL00010388,20240310,2024-03-10,Active,
POL00010389,20240515,2024-05-15,Cancelled,Duplicate Cover
POL00010390,20240323,2024-03-23,Active,
POL00010391,20240328,2024-03-28,Active,
POL00010392,20240815,2024-08-15,Lapsed,Non-payment
POL00010393,20240827,2024-08-27,Cancelled,Duplicate Cover
POL00010394,20240315,2024-03-15,Active,
POL00010395,20240326,2024-03-26,Active,
POL00010396,20240315,2024-03-15,Active,
POL00010397,20240313,2024-03-13,Active,
POL00010398,20240307,2024-03-07,Active,
POL00010399,20240610,2024-06-10,Cancelled,Underwriting
POL00010400,20240319,2024-03-19,Active,
POL00010401,20240321,2024-03-21,Active,
POL00010402,20240305,2024-03-05,Active,
POL00010403,20241105,2024-11-05,Cancelled,Affordability
POL00010404,20240302,2024-03-02,Active,
POL00010405,20240314,2024-03-14,Active,
POL00010406,20240318,2024-03-18,Active,
POL00010407,20240323,2024-03-23,Active,
POL00010408,20240326,2024-03-26,Active,
POL00010409,20240330,2024-03-30,Active,
POL00010410,20240318,2024-03-18,Active,
POL00010411,20240305,2024-03-05,Active,
POL00010412,20240304,2024-03-04,Active,
POL00010413,20240323,2024-03-23,Active,
POL00010414,20240319,2024-03-19,Active,
POL00010415,20240316,2024-03-16,Active,
POL00010416,20240331,2024-03-31,Active,
POL00010417,20240921,2024-09-21,Cancelled,Customer Request
POL00010418,20240319,2024-03-19,Active,
POL00010419,20240330,2024-03-30,Active,
POL00010420,20240302,2024-03-02,Active,
POL00010421,20240330,2024-03-30,Active,
POL00010422,20240318,2024-03-18,Active,
POL00010423,20240314,2024-03-14,Active,
POL00010424,20240328,2024-03-28,Active,
POL00010425,20240312,2024-03-12,Active,
POL00010426,20240327,2024-03-27,Active,
POL00010427,20240301,2024-03-01,Active,
POL00010428,20240302,2024-03-02,Active,
POL00010429,20240317,2024-03-17,Active,
POL00010430,20240308,2024-03-08,Active,
POL00010431,20240301,2024-03-01,Active,
POL00010432,20240331,2024-03-31,Active,
POL00010433,20240320,2024-03-20,Active,
POL00010434,20240907,2024-09-07,Lapsed,Non-payment
POL00010435,20240308,2024-03-08,Active,
POL00010436,20240306,2024-03-06,Active,
POL00010437,20240327,2024-03-27,Active,
POL00010438,20240308,2024-03-08,Active,
POL00010439,20240302,2024-03-02,Active,
POL00010440,20240317,2024-03-17,Active,
