policy_id,sale_date_key,sale_date,customer_id,salesperson_id,region_id,raw_region_id,branch_id,product_id,channel_id,monthly_premium,annualized_revenue,discount_rate,commission_amount,sale_type,source_system,ingested_at
POL00050573,20250228,2025-02-28,C001456,SP0109,GP05,GP05,BR006,P003,CH01,856.83,10281.96,0.0,1131.02,New Business,CRM,2025-02-28 10:04:00
POL00050574,20250223,2025-02-23,C024665,SP0049,GP05,GP05,BR007,P003,CH01,750.63,9007.56,0.1,990.83,New Business,PolicyAdmin,2025-02-23 11:29:00
POL00050575,20250215,2025-02-15,C012294,SP0088,GP05,GP05,BR007,P003,CH01,634.81,7617.72,0.0,837.95,New Business,CRM,2025-02-15 12:19:00
POL00050576,20250207,2025-02-07,C017033,SP0001,GP05,GP05,BR007,P003,CH01,717.19,8606.28,0.0,946.69,New Business,PolicyAdmin,2025-02-07 13:32:00
POL00050577,20250216,2025-02-16,C015667,SP0142,GP05,GP05,BR007,P003,CH01,744.37,8932.44,0.0,982.57,New Business,PolicyAdmin,2025-02-16 10:24:00
POL00050578,20250223,2025-02-23,C017050,SP0052,GP05,GP05,BR007,P003,CH01,895.88,10750.56,0.0,1182.56,New Business,CRM,2025-02-23 13:10:00
POL00050579,20250215,2025-02-15,C020383,SP0134,GP05,GP05,BR007,P003,CH01,889.21,10670.52,0.0,1173.76,New Business,CRM,2025-02-15 13:40:00
POL00050580,20250217,2025-02-17,C007004,SP0134,GP05,GP05,BR006,P003,CH04,827.26,9927.12,0.0,1091.98,New Business,DigitalPortal,2025-02-17 15:45:00
POL00050581,20250216,2025-02-16,C015664,SP0059,GP05,GP05,BR007,P003,CH02,822.57,9870.84,0.0,1085.79,New Business,CRM,2025-02-16 12:44:00
POL00050582,20250215,2025-02-15,C013910,SP0109,GP05,GP05,BR007,P003,CH01,955.59,11467.08,0.0,1261.38,New Business,DigitalPortal,2025-02-15 10:46:00
POL00050583,20250227,2025-02-27,C005886,SP0134,GP05,GP05,BR007,P003,CH04,656.66,7879.92,0.0,866.79,New Business,DigitalPortal,2025-02-27 17:56:00
POL00050584,20250224,2025-02-24,C015330,SP0049,GP05,GP05,BR007,P003,CH02,619.42,7433.04,0.0,817.63,New Business,CRM,2025-02-24 16:39:00
POL00050585,20250207,2025-02-07,C022977,SP0052,GP05,GP05,BR007,P003,CH01,623.08,7476.96,0.15,822.47,New Business,CRM,2025-02-07 09:06:00
POL00050586,20250203,2025-02-03,C009730,SP0082,GP05,GP05,BR007,P003,CH03,720.23,8642.76,0.1,950.7,New Business,CRM,2025-02-03 16:26:00
POL00050587,20250211,2025-02-11,C010053,SP0135,GP05,GP05,BR007,P004,CH01,236.69,2840.28,0.1,312.43,New Business,CRM,2025-02-11 11:45:00
POL00050588,20250226,2025-02-26,C018334,SP0059,GP05,GP05,BR006,P004,CH04,345.68,4148.16,0.0,456.3,New Business,DigitalPortal,2025-02-26 15:12:00
POL00050589,20250215,2025-02-15,C001503,SP0142,GP05,GP05,BR006,P004,CH05,264.33,3171.96,0.05,348.92,New Business,PolicyAdmin,2025-02-15 10:26:00
POL00050590,20250213,2025-02-13,C023692,SP0109,GP05,GP05,BR006,P004,CH04,353.96,4247.52,0.1,467.23,New Business,PolicyAdmin,2025-02-13 15:01:00
POL00050591,20250217,2025-02-17,C019704,SP0132,GP05,GP05,BR006,P004,CH04,291.01,3492.12,0.0,384.13,New Business,PolicyAdmin,2025-02-17 15:42:00
POL00050592,20250215,2025-02-15,C021964,SP0142,GP05,GP05,BR007,P004,CH04,329.13,3949.56,0.05,434.45,New Business,CRM,2025-02-15 10:22:00
POL00050593,20250221,2025-02-21,C024784,SP0052,GP05,GP05,BR006,P004,CH02,381.35,4576.2,0.1,503.38,New Business,CRM,2025-02-21 15:31:00
POL00050594,20250209,2025-02-09,C023100,SP0052,GP05,GP05,BR007,P004,CH01,510.04,6120.48,0.0,673.25,New Business,CRM,2025-02-09 17:48:00
POL00050595,20250215,2025-02-15,C015388,SP0001,GP05,GP05,BR007,P004,CH02,564.78,6777.36,0.1,745.51,New Business,CRM,2025-02-15 17:38:00
POL00050596,20250214,2025-02-14,C018533,SP0142,GP05,GP05,BR006,P004,CH01,452.69,5432.28,0.0,597.55,New Business,CRM,2025-02-14 15:52:00
POL00050597,20250206,2025-02-06,C009140,SP0049,GP05,GP05,BR006,P004,CH02,372.37,4468.44,0.0,491.53,New Business,CRM,2025-02-06 10:46:00
POL00050598,20250225,2025-02-25,C017916,SP0135,GP05,GP05,BR006,P004,CH04,424.06,5088.72,0.05,559.76,New Business,PolicyAdmin,2025-02-25 12:09:00
POL00050599,20250219,2025-02-19,C004194,SP0142,GP05,GP05,BR006,P004,CH01,459.31,5511.72,0.05,606.29,New Business,CRM,2025-02-19 14:23:00
POL00050600,20250216,2025-02-16,C010103,SP0049,GP05,GP05,BR007,P004,CH05,401.16,4813.92,0.0,529.53,New Business,CRM,2025-02-16 17:15:00
POL00050601,20250226,2025-02-26,C016614,SP0109,GP05,GP05,BR006,P004,CH02,419.07,5028.84,0.0,553.17,New Business,CRM,2025-02-26 15:54:00
POL00050602,20250207,2025-02-07,C020260,SP0088,GP05,GP05,BR007,P004,CH02,402.77,4833.24,0.0,531.66,New Business,CRM,2025-02-07 09:02:00
POL00050603,20250211,2025-02-11,C023815,SP0132,GP05,GP05,BR006,P004,CH04,316.55,3798.6,0.0,417.85,New Business,PolicyAdmin,2025-02-11 09:09:00
POL00050604,20250216,2025-02-16,C009114,SP0142,GP05,GP05,BR006,P004,CH02,331.39,3976.68,0.0,437.43,New Business,CRM,2025-02-16 14:44:00
POL00050605,20250220,2025-02-20,C011109,SP0109,GP05,GP05,BR006,P004,CH02,385.89,4630.68,0.1,509.37,New Business,DigitalPortal,2025-02-20 14:42:00
POL00050606,20250221,2025-02-21,C015881,SP0109,GP05,GP05,BR006,P004,CH04,419.9,5038.8,0.0,554.27,New Business,PolicyAdmin,2025-02-21 17:57:00
POL00050607,20250214,2025-02-14,C000578,SP0134,GP05,GP05,BR007,P004,CH01,342.05,4104.6,0.0,451.51,New Business,PolicyAdmin,2025-02-14 17:32:00
POL00050608,20250202,2025-02-02,C026961,SP0049,GP05,GP05,BR007,P005,CH01,230.13,2761.56,0.0,441.85,New Business,CRM,2025-02-02 10:12:00
POL00050609,20250226,2025-02-26,C010195,SP0049,GP05,GP05,BR006,P005,CH02,177.09,2125.08,0.1,340.01,New Business,PolicyAdmin,2025-02-26 17:18:00
POL00050610,20250220,2025-02-20,C027201,SP0059,GP05,GP05,BR006,P005,CH01,235.43,2825.16,0.0,452.03,New Business,PolicyAdmin,2025-02-20 14:04:00
POL00050611,20250212,2025-02-12,C003043,SP0082,GP05,GP05,BR007,P005,CH02,209.92,2519.04,0.0,403.05,New Business,CRM,2025-02-12 13:06:00
POL00050612,20250218,2025-02-18,C025044,SP0052,GP05,GP05,BR006,P005,CH02,183.57,2202.84,0.0,352.45,New Business,PolicyAdmin,2025-02-18 08:21:00
POL00050613,20250209,2025-02-09,C029102,SP0134,GP05,GP05,BR006,P005,CH03,153.46,1841.52,0.1,294.64,New Business,CRM,2025-02-09 10:23:00
POL00050614,20250223,2025-02-23,C011233,SP0001,GP05,GP05,BR007,P005,CH02,193.37,2320.44,0.0,371.27,New Business,PolicyAdmin,2025-02-23 14:09:00
POL00050615,20250216,2025-02-16,C026105,SP0059,GP05,GP05,BR006,P005,CH05,191.37,2296.44,0.0,367.43,New Business,CRM,2025-02-16 16:06:00
POL00050616,20250225,2025-02-25,C029125,SP0059,GP05,GP05,BR007,P005,CH04,241.26,2895.12,0.0,463.22,New Business,PolicyAdmin,2025-02-25 15:44:00
POL00050617,20250222,2025-02-22,C000228,SP0052,GP05,GP05,BR007,P005,CH02,220.57,2646.84,0.0,423.49,New Business,DigitalPortal,2025-02-22 17:32:00
POL00050618,20250224,2025-02-24,C026514,SP0059,GP05,GP05,BR006,P005,CH03,198.97,2387.64,0.05,382.02,New Business,CRM,2025-02-24 13:18:00
POL00050619,20250215,2025-02-15,C007068,SP0132,GP05,GP05,BR006,P005,CH02,178.84,2146.08,0.15,343.37,New Business,CRM,2025-02-15 08:45:00
POL00050620,20250205,2025-02-05,C020449,SP0082,GP05,GP05,BR007,P005,CH02,200.76,2409.12,0.0,385.46,New Business,CRM,2025-02-05 10:04:00
POL00050621,20250203,2025-02-03,C006018,SP0142,GP05,GP05,BR006,P005,CH02,199.69,2396.28,0.05,383.4,New Business,CRM,2025-02-03 12:39:00
POL00050622,20250221,2025-02-21,C009520,SP0049,GP05,GP05,BR006,P005,CH05,154.56,1854.72,0.0,296.76,New Business,CRM,2025-02-21 09:46:00
POL00050623,20250209,2025-02-09,C009204,SP0109,GP05,GP05,BR006,P005,CH05,165.16,1981.92,0.05,317.11,New Business,CRM,2025-02-09 16:47:00
POL00050624,20250224,2025-02-24,C018331,SP0082,GP05,GP05,BR007,P005,CH02,136.3,1635.6,0.0,261.7,New Business,CRM,2025-02-24 13:10:00
POL00050625,20250213,2025-02-13,C003974,SP0142,GP05,GP05,BR007,P005,CH01,197.18,2366.16,0.0,378.59,New Business,CRM,2025-02-13 17:20:00
POL00050626,20250214,2025-02-14,C000521,SP0052,GP05,GP05,BR007,P005,CH05,178.69,2144.28,0.0,343.08,New Business,CRM,2025-02-14 08:30:00
POL00050627,20250203,2025-02-03,C018119,SP0135,GP05,GP05,BR007,P005,CH01,140.86,1690.32,0.0,270.45,New Business,PolicyAdmin,2025-02-03 17:42:00
POL00050628,20250205,2025-02-05,C008252,SP0001,GP05,GP05,BR007,P005,CH02,137.56,1650.72,0.05,264.12,New Business,PolicyAdmin,2025-02-05 16:25:00
POL00050629,20250224,2025-02-24,C009162,SP0109,GP05,GP05,BR006,P005,CH03,266.96,3203.52,0.0,512.56,New Business,PolicyAdmin,2025-02-24 16:46:00
POL00050630,20250215,2025-02-15,C005239,SP0142,GP05,GP05,BR007,P005,CH05,232.15,2785.8,0.0,445.73,New Business,PolicyAdmin,2025-02-15 17:28:00
POL00050631,20250210,2025-02-10,C023873,SP0082,GP05,GP05,BR007,P005,CH04,203.75,2445.0,0.0,391.2,New Business,DigitalPortal,2025-02-10 13:59:00
POL00050632,20250202,2025-02-02,C004865,SP0134,GP05,GP05,BR006,P005,CH03,194.47,2333.64,0.0,373.38,New Business,PolicyAdmin,2025-02-02 09:01:00
POL00050633,20250208,2025-02-08,C013975,SP0049,GP05,GP05,BR007,P005,CH01,195.63,2347.56,0.1,375.61,New Business,CRM,2025-02-08 16:07:00
POL00050634,20250203,2025-02-03,C010750,SP0088,GP05,GP05,BR006,P005,CH02,201.64,2419.68,0.0,387.15,New Business,PolicyAdmin,2025-02-03 15:13:00
POL00050635,20250222,2025-02-22,C014410,SP0001,GP05,GP05,BR007,P005,CH01,256.64,3079.68,0.0,492.75,New Business,CRM,2025-02-22 11:27:00
POL00050636,20250223,2025-02-23,C007972,SP0135,GP05,GP05,BR006,P005,CH01,206.74,2480.88,0.15,396.94,New Business,DigitalPortal,2025-02-23 13:19:00
POL00050637,20250214,2025-02-14,C014744,SP0132,GP05,GP05,BR006,P005,CH04,195.36,2344.32,0.05,375.09,New Business,DigitalPortal,2025-02-14 11:51:00
POL00050638,20250215,2025-02-15,C006449,SP0135,GP05,GP05,BR006,P005,CH05,184.58,2214.96,0.0,354.39,New Business,PolicyAdmin,2025-02-15 10:52:00
POL00050639,20250211,2025-02-11,C009015,SP0132,GP05,GP05,BR006,P005,CH03,183.2,2198.4,0.0,351.74,New Business,CRM,2025-02-11 10:57:00
POL00050640,20250209,2025-02-09,C018085,SP0052,GP05,GP05,BR006,P005,CH01,213.82,2565.84,0.05,410.53,New Business,PolicyAdmin,2025-02-09 15:38:00
POL00050641,20250204,2025-02-04,C028970,SP0088,GP05,GP05,BR007,P005,CH01,178.45,2141.4,0.0,342.62,New Business,CRM,2025-02-04 11:58:00
POL00050642,20250201,2025-02-01,C013440,SP0049,GP05,GP05,BR007,P005,CH04,171.37,2056.44,0.05,329.03,New Business,CRM,2025-02-01 12:02:00
POL00050643,20250208,2025-02-08,C022268,SP0052,GP05,GP05,BR006,P005,CH01,221.55,2658.6,0.1,425.38,New Business,CRM,2025-02-08 13:17:00
POL00050644,20250216,2025-02-16,C000152,SP0082,GP05,GP05,BR006,P005,CH01,238.83,2865.96,0.0,458.55,New Business,DigitalPortal,2025-02-16 10:48:00
POL00050645,20250227,2025-02-27,C025288,SP0082,GP05,GP05,BR007,P005,CH04,192.18,2306.16,0.05,368.99,New Business,CRM,2025-02-27 17:10:00
POL00050646,20250228,2025-02-28,C018114,SP0132,GP05,GP05,BR007,P005,CH01,185.85,2230.2,0.0,356.83,New Business,CRM,2025-02-28 09:31:00
POL00050647,20250203,2025-02-03,C014483,SP0088,GP05,GP05,BR007,P005,CH01,219.37,2632.44,0.0,421.19,New Business,CRM,2025-02-03 08:34:00
POL00050648,20250227,2025-02-27,C026072,SP0109,GP05,GP05,BR006,P005,CH02,169.68,2036.16,0.1,325.79,New Business,DigitalPortal,2025-02-27 15:27:00
POL00050649,20250207,2025-02-07,C024219,SP0109,GP05,GP05,BR006,P005,CH03,190.09,2281.08,0.05,364.97,New Business,PolicyAdmin,2025-02-07 09:43:00
POL00050650,20250227,2025-02-27,C009480,SP0109,GP05,GP05,BR007,P005,CH03,205.04,2460.48,0.0,393.68,New Business,CRM,2025-02-27 11:49:00
POL00050651,20250227,2025-02-27,C002497,SP0059,GP05,GP05,BR006,P005,CH01,192.75,2313.0,0.1,370.08,New Business,DigitalPortal,2025-02-27 09:27:00
POL00050652,20250224,2025-02-24,C010711,SP0059,GP05,GP05,BR007,P005,CH02,206.98,2483.76,0.0,397.4,New Business,DigitalPortal,2025-02-24 16:58:00
POL00050653,20250212,2025-02-12,C010579,SP0142,GP05,GP05,BR007,P005,CH02,221.22,2654.64,0.0,424.74,New Business,PolicyAdmin,2025-02-12 16:55:00
POL00050654,20250207,2025-02-07,C019856,SP0132,GP05,GP05,BR006,P005,CH03,241.58,2898.96,0.05,463.83,New Business,CRM,2025-02-07 14:44:00
POL00050655,20250222,2025-02-22,C002761,SP0049,GP05,GP05,BR007,P005,CH01,177.88,2134.56,0.15,341.53,New Business,PolicyAdmin,2025-02-22 16:56:00
POL00050656,20250210,2025-02-10,C012944,SP0132,GP05,GP05,BR006,P005,CH01,182.45,2189.4,0.0,350.3,New Business,CRM,2025-02-10 11:03:00
POL00050657,20250210,2025-02-10,C019689,SP0052,GP05,GP05,BR006,P005,CH02,223.74,2684.88,0.05,429.58,New Business,PolicyAdmin,2025-02-10 16:56:00
POL00050658,20250218,2025-02-18,C027268,SP0001,GP05,GP05,BR006,P006,CH04,551.05,6612.6,0.0,925.76,New Business,CRM,2025-02-18 12:01:00
POL00050659,20250223,2025-02-23,C022712,SP0132,GP05,GP05,BR007,P006,CH03,743.63,8923.56,0.0,1249.3,New Business,PolicyAdmin,2025-02-23 12:20:00
POL00050660,20250224,2025-02-24,C027509,SP0001,GP05,GP05,BR007,P006,CH01,583.82,7005.84,0.0,980.82,New Business,DigitalPortal,2025-02-24 10:36:00
POL00050661,20250205,2025-02-05,C027112,SP0082,GP05,GP05,BR006,P006,CH05,576.26,6915.12,0.0,968.12,New Business,CRM,2025-02-05 09:25:00
POL00050662,20250207,2025-02-07,C000587,SP0059,GP05,GP05,BR006,P006,CH02,515.21,6182.52,0.0,865.55,New Business,CRM,2025-02-07 16:58:00
POL00050663,20250213,2025-02-13,C014973,SP0059,GP05,GP05,BR007,P006,CH03,804.03,9648.36,0.0,1350.77,New Business,CRM,2025-02-13 10:02:00
POL00050664,20250221,2025-02-21,C008965,SP0052,GP05,GP05,BR006,P006,CH01,551.3,6615.6,0.0,926.18,New Business,CRM,2025-02-21 17:27:00
POL00050665,20250222,2025-02-22,C014225,SP0059,GP05,GP05,BR007,P006,CH03,460.32,5523.84,0.0,773.34,New Business,CRM,2025-02-22 14:36:00
POL00050666,20250215,2025-02-15,C006330,SP0001,GP05,GP05,BR007,P006,CH01,416.01,4992.12,0.15,698.9,New Business,CRM,2025-02-15 13:55:00
POL00050667,20250222,2025-02-22,C006073,SP0052,GP05,GP05,BR006,P006,CH02,473.91,5686.92,0.05,796.17,New Business,CRM,2025-02-22 14:53:00
POL00050668,20250223,2025-02-23,C021244,SP0132,GP05,GP05,BR007,P006,CH04,574.44,6893.28,0.0,965.06,New Business,DigitalPortal,2025-02-23 13:36:00
POL00050669,20250219,2025-02-19,C002952,SP0052,GP05,GP05,BR007,P006,CH04,399.05,4788.6,0.0,670.4,New Business,CRM,2025-02-19 14:29:00
POL00050670,20250215,2025-02-15,C015080,SP0134,GP05,GP05,BR006,P006,CH01,641.94,7703.28,0.0,1078.46,New Business,CRM,2025-02-15 14:45:00
POL00050671,20250216,2025-02-16,C005321,SP0082,GP05,GP05,BR006,P006,CH04,673.28,8079.36,0.0,1131.11,New Business,CRM,2025-02-16 14:22:00
POL00050672,20250219,2025-02-19,C027383,SP0134,GP05,GP05,BR006,P006,CH02,565.11,6781.32,0.05,949.38,New Business,PolicyAdmin,2025-02-19 16:55:00
POL00050673,20250225,2025-02-25,C003977,SP0059,GP05,GP05,BR007,P006,CH03,501.84,6022.08,0.0,843.09,New Business,DigitalPortal,2025-02-25 09:51:00
POL00050674,20250202,2025-02-02,C023450,SP0134,GP05,GP05,BR006,P006,CH03,740.41,8884.92,0.0,1243.89,New Business,CRM,2025-02-02 16:35:00
POL00050675,20250206,2025-02-06,C005948,SP0109,GP05,GP05,BR006,P006,CH02,581.58,6978.96,0.0,977.05,New Business,DigitalPortal,2025-02-06 17:46:00
POL00050676,20250202,2025-02-02,C026433,SP0088,GP05,GP05,BR007,P006,CH01,439.7,5276.4,0.15,738.7,New Business,PolicyAdmin,2025-02-02 17:08:00
POL00050677,20250224,2025-02-24,C006834,SP0142,GP05,GP05,BR006,P006,CH03,584.3,7011.6,0.0,981.62,New Business,CRM,2025-02-24 08:24:00
POL00050678,20250207,2025-02-07,C028015,SP0001,GP05,GP05,BR007,P006,CH04,631.55,7578.6,0.15,1061.0,New Business,PolicyAdmin,2025-02-07 11:02:00
POL00050679,20250218,2025-02-18,C020565,SP0049,GP05,GP05,BR007,P006,CH04,619.08,7428.96,0.05,1040.05,New Business,CRM,2025-02-18 17:52:00
POL00050680,20250213,2025-02-13,C014883,SP0052,GP05,GP05,BR006,P006,CH03,702.89,8434.68,0.0,1180.86,New Business,CRM,2025-02-13 08:22:00
POL00050681,20250205,2025-02-05,C027483,SP0082,GP05,GP05,BR006,P006,CH02,611.2,7334.4,0.0,1026.82,New Business,CRM,2025-02-05 12:05:00
POL00050682,20250226,2025-02-26,C010280,SP0135,GP05,GP05,BR007,P006,CH03,619.95,7439.4,0.0,1041.52,New Business,PolicyAdmin,2025-02-26 14:27:00
POL00050683,20250205,2025-02-05,C003083,SP0132,GP05,GP05,BR006,P006,CH04,476.22,5714.64,0.0,800.05,New Business,PolicyAdmin,2025-02-05 09:35:00
POL00050684,20250201,2025-02-01,C025639,SP0059,GP05,GP05,BR006,P007,CH03,350.79,4209.48,0.05,547.23,New Business,CRM,2025-02-01 16:02:00
POL00050685,20250207,2025-02-07,C021376,SP0082,GP05,GP05,BR007,P007,CH02,272.62,3271.44,0.0,425.29,New Business,DigitalPortal,2025-02-07 14:17:00
POL00050686,20250201,2025-02-01,C006221,SP0132,GP05,GP05,BR007,P007,CH01,315.46,3785.52,0.0,492.12,New Business,CRM,2025-02-01 11:50:00
POL00050687,20250203,2025-02-03,C027869,SP0142,GP05,GP05,BR006,P007,CH05,304.79,3657.48,0.0,475.47,New Business,CRM,2025-02-03 12:25:00
POL00050688,20250227,2025-02-27,C025024,SP0132,GP05,GP05,BR007,P007,CH03,326.45,3917.4,0.0,509.26,New Business,CRM,2025-02-27 15:14:00
POL00050689,20250212,2025-02-12,C015656,SP0049,GP05,GP05,BR006,P007,CH03,284.36,3412.32,0.0,443.6,New Business,CRM,2025-02-12 09:06:00
POL00050690,20250215,2025-02-15,C006620,SP0142,GP05,GP05,BR006,P007,CH01,338.7,4064.4,0.0,528.37,New Business,PolicyAdmin,2025-02-15 15:46:00
POL00050691,20250216,2025-02-16,C006444,SP0134,GP05,GP05,BR007,P007,CH02,271.55,3258.6,0.0,423.62,New Business,DigitalPortal,2025-02-16 17:30:00
POL00050692,20250211,2025-02-11,C005828,SP0135,GP05,GP05,BR007,P007,CH04,259.17,3110.04,0.1,404.31,New Business,PolicyAdmin,2025-02-11 17:07:00
POL00050693,20250227,2025-02-27,C002335,SP0059,GP05,GP05,BR006,P007,CH04,448.7,5384.4,0.05,699.97,New Business,PolicyAdmin,2025-02-27 16:07:00
POL00050694,20250207,2025-02-07,C017588,SP0059,GP05,GP05,BR006,P007,CH02,336.52,4038.24,0.0,524.97,New Business,CRM,2025-02-07 17:43:00
POL00050695,20250212,2025-02-12,C002864,SP0082,GP05,GP05,BR007,P007,CH01,262.17,3146.04,0.0,408.99,New Business,PolicyAdmin,2025-02-12 16:53:00
POL00050696,20250226,2025-02-26,C006935,SP0109,GP05,GP05,BR007,P007,CH03,433.27,5199.24,0.0,675.9,New Business,CRM,2025-02-26 10:35:00
POL00050697,20250208,2025-02-08,C018469,SP0132,GP05,GP05,BR006,P007,CH02,299.86,3598.32,0.0,467.78,New Business,CRM,2025-02-08 14:41:00
POL00050698,20250218,2025-02-18,C025772,SP0135,GP05,GP05,BR007,P007,CH01,330.66,3967.92,0.0,515.83,New Business,CRM,2025-02-18 16:44:00
POL00050699,20250223,2025-02-23,C016488,SP0059,GP05,GP05,BR007,P007,CH03,382.48,4589.76,0.0,596.67,New Business,CRM,2025-02-23 13:50:00
POL00050700,20250202,2025-02-02,C027065,SP0109,GP05,GP05,BR007,P007,CH01,326.81,3921.72,0.15,509.82,New Business,DigitalPortal,2025-02-02 12:03:00
POL00050701,20250226,2025-02-26,C015670,SP0142,GP05,GP05,BR006,P007,CH02,297.46,3569.52,0.0,464.04,New Business,CRM,2025-02-26 11:53:00
POL00050702,20250215,2025-02-15,C011292,SP0049,GP05,GP05,BR006,P007,CH02,411.64,4939.68,0.0,642.16,New Business,CRM,2025-02-15 14:14:00
POL00050703,20250201,2025-02-01,C024884,SP0049,GP05,GP05,BR006,P007,CH04,252.79,3033.48,0.1,394.35,New Business,CRM,2025-02-01 10:32:00
POL00050704,20250213,2025-02-13,C027246,SP0142,GP05,GP05,BR007,P007,CH02,517.93,6215.16,0.0,807.97,New Business,CRM,2025-02-13 13:44:00
POL00050705,20250208,2025-02-08,C019653,SP0132,GP05,GP05,BR006,P007,CH05,248.26,2979.12,0.0,387.29,New Business,CRM,2025-02-08 14:54:00
POL00050706,20250201,2025-02-01,C002689,SP0001,GP05,GP05,BR007,P007,CH02,355.22,4262.64,0.0,554.14,New Business,DigitalPortal,2025-02-01 14:11:00
POL00050707,20250201,2025-02-01,C026281,SP0001,GP05,,BR006,P007,CH01,298.85,3586.2,0.0,466.21,New Business,CRM,2025-02-01 13:43:00
POL00050708,20250219,2025-02-19,C023415,SP0134,GP05,GP05,BR007,P008,CH01,154.58,1854.96,0.05,333.89,New Business,PolicyAdmin,2025-02-19 17:12:00
POL00050709,20250209,2025-02-09,C028553,SP0134,GP05,GP05,BR006,P008,CH05,165.05,1980.6,0.0,356.51,New Business,PolicyAdmin,2025-02-09 11:54:00
POL00050710,20250226,2025-02-26,C006642,SP0052,GP05,GP05,BR006,P008,CH03,190.71,2288.52,0.0,411.93,New Business,PolicyAdmin,2025-02-26 12:57:00
POL00050711,20250204,2025-02-04,C019479,SP0088,GP05,GP05,BR007,P008,CH03,123.86,1486.32,0.1,267.54,New Business,CRM,2025-02-04 12:14:00
POL00050712,20250215,2025-02-15,C018766,SP0088,GP05,GP05,BR007,P008,CH01,148.45,1781.4,0.05,320.65,New Business,DigitalPortal,2025-02-15 12:57:00
POL00050713,20250220,2025-02-20,C019102,SP0001,GP05,GP05,BR006,P008,CH04,142.18,1706.16,0.0,307.11,New Business,CRM,2025-02-20 14:27:00
POL00050714,20250211,2025-02-11,C018008,SP0082,GP05,GP05,BR006,P008,CH01,144.2,1730.4,0.0,311.47,New Business,CRM,2025-02-11 08:47:00
POL00050715,20250215,2025-02-15,C023822,SP0052,GP05,GP05,BR006,P008,CH03,211.23,2534.76,0.0,456.26,New Business,CRM,2025-02-15 09:09:00
POL00050716,20250210,2025-02-10,C022991,SP0001,GP05,GP05,BR007,P008,CH01,166.12,1993.44,0.0,358.82,New Business,PolicyAdmin,2025-02-10 09:43:00
POL00050717,20250211,2025-02-11,C012216,SP0052,GP05,GP05,BR006,P008,CH03,129.95,1559.4,0.05,280.69,New Business,DigitalPortal,2025-02-11 09:27:00
POL00050718,20250208,2025-02-08,C026985,SP0059,GP05,GP05,BR007,P008,CH05,184.45,2213.4,0.0,398.41,New Business,DigitalPortal,2025-02-08 12:43:00
POL00050719,20250221,2025-02-21,C023710,SP0001,GP05,GP05,BR006,P008,CH02,143.53,1722.36,0.0,310.02,New Business,CRM,2025-02-21 08:15:00
POL00050720,20250216,2025-02-16,C017368,SP0001,GP05,GP05,BR006,P008,CH03,136.96,1643.52,0.05,295.83,New Business,PolicyAdmin,2025-02-16 14:35:00
POL00050721,20250205,2025-02-05,C002168,SP0052,GP05,GP05,BR007,P008,CH01,169.11,2029.32,0.05,365.28,New Business,CRM,2025-02-05 15:39:00
POL00050722,20250223,2025-02-23,C026374,SP0049,GP05,GP05,BR007,P008,CH02,141.44,1697.28,0.05,305.51,New Business,CRM,2025-02-23 09:31:00
POL00050723,20250214,2025-02-14,C026077,SP0059,GP05,GP05,BR007,P008,CH02,140.78,1689.36,0.15,304.08,New Business,CRM,2025-02-14 11:35:00
POL00050724,20250222,2025-02-22,C015768,SP0082,GP05,GP05,BR007,P008,CH03,165.64,1987.68,0.0,357.78,New Business,CRM,2025-02-22 17:44:00
POL00050725,20250222,2025-02-22,C000066,SP0135,GP05,GP05,BR006,P009,CH01,223.27,2679.24,0.0,401.89,New Business,CRM,2025-02-22 12:37:00
POL00050726,20250207,2025-02-07,C026739,SP0052,GP05,GP05,BR007,P009,CH02,365.01,4380.12,0.0,657.02,New Business,PolicyAdmin,2025-02-07 13:08:00
POL00050727,20250212,2025-02-12,C024950,SP0088,GP05,GP05,BR007,P009,CH03,234.84,2818.08,0.0,422.71,New Business,PolicyAdmin,2025-02-12 13:52:00
POL00050728,20250201,2025-02-01,C010444,SP0088,GP05,GP05,BR007,P009,CH04,244.91,2938.92,0.05,440.84,New Business,CRM,2025-02-01 14:00:00
POL00050729,20250227,2025-02-27,C014251,SP0088,GP05,GP05,BR006,P009,CH02,202.65,2431.8,0.15,364.77,New Business,CRM,2025-02-27 08:47:00
POL00050730,20250203,2025-02-03,C007458,SP0059,GP05,GP05,BR007,P009,CH01,350.74,4208.88,0.0,631.33,New Business,PolicyAdmin,2025-02-03 11:17:00
POL00050731,20250203,2025-02-03,C010533,SP0049,GP05,GP05,BR007,P009,CH01,257.46,3089.52,0.0,463.43,New Business,CRM,2025-02-03 10:59:00
POL00050732,20250217,2025-02-17,C014902,SP0142,GP05,GP05,BR006,P009,CH05,169.94,2039.28,0.1,305.89,New Business,CRM,2025-02-17 15:43:00
POL00050733,20250204,2025-02-04,C009303,SP0052,GP05,GP05,BR006,P009,CH05,264.19,3170.28,0.0,475.54,New Business,DigitalPortal,2025-02-04 10:46:00
POL00050734,20250219,2025-02-19,C016113,SP0134,GP05,GP05,BR006,P009,CH02,219.93,2639.16,0.05,395.87,New Business,DigitalPortal,2025-02-19 17:27:00
POL00050735,20250215,2025-02-15,C015837,SP0082,GP05,GP05,BR007,P009,CH02,350.7,4208.4,0.0,631.26,New Business,CRM,2025-02-15 16:00:00
