policy_id,status_date_key,status_date,policy_status,status_reason
POL00050131,20250201,2025-02-01,Active,
POL00050132,20250210,2025-02-10,Active,
POL00050133,20251009,2025-10-09,Cancelled,Customer Request
POL00050134,20250930,2025-09-30,Cancelled,Affordability
POL00050135,20250205,2025-02-05,Active,
POL00050136,20251207,2025-12-07,Lapsed,Non-payment
POL00050137,20250210,2025-02-10,Active,
POL00050138,20250223,2025-02-23,Active,
POL00050139,20250215,2025-02-15,Active,
POL00050140,20250214,2025-02-14,Active,
POL00050141,20250705,2025-07-05,Lapsed,Non-payment
POL00050142,20250205,2025-02-05,Active,
POL00050143,20250222,2025-02-22,Active,
POL00050144,20250210,2025-02-10,Active,
POL00050145,20250207,2025-02-07,Active,
POL00050146,20250203,2025-02-03,Active,
POL00050147,20250221,2025-02-21,Active,
POL00050148,20250223,2025-02-23,Active,
POL00050149,20250209,2025-02-09,Active,
POL00050150,20250225,2025-02-25,Active,
POL00050151,20250203,2025-02-03,Active,
POL00050152,20250215,2025-02-15,Active,
POL00050153,20250219,2025-02-19,Active,
POL00050154,20250904,2025-09-04,Cancelled,Affordability
POL00050155,20250228,2025-02-28,Active,
POL00050156,20250204,2025-02-04,Active,
POL00050157,20250210,2025-02-10,Active,
POL00050158,20250213,2025-02-13,Active,
POL00050159,20250217,2025-02-17,Active,
POL00050160,20250214,2025-02-14,Active,
POL00050161,20250408,2025-04-08,Cancelled,Customer Request
POL00050162,20250219,2025-02-19,Active,
POL00050163,20250226,2025-02-26,Active,
POL00050164,20250222,2025-02-22,Active,
POL00050165,20250209,2025-02-09,Active,
POL00050166,20250207,2025-02-07,Active,
POL00050167,20250202,2025-02-02,Active,
POL00050168,20250228,2025-02-28,Active,
POL00050169,20250206,2025-02-06,Active,
POL00050170,20250202,2025-02-02,Active,
POL00050171,20250221,2025-02-21,Active,
POL00050172,20250208,2025-02-08,Active,
POL00050173,20250223,2025-02-23,Active,
POL00050174,20250224,2025-02-24,Active,
POL00050175,20250226,2025-02-26,Active,
POL00050176,20250217,2025-02-17,Active,
POL00050177,20250717,2025-07-17,Lapsed,Non-payment
POL00050178,20250218,2025-02-18,Active,
POL00050179,20250212,2025-02-12,Active,
POL00050180,20250221,2025-02-21,Active,
POL00050181,20250225,2025-02-25,Active,
POL00050182,20250410,2025-04-10,Cancelled,Duplicate Cover
POL00050183,20250204,2025-02-04,Active,
POL00050184,20250218,2025-02-18,Active,
POL00050185,20250210,2025-02-10,Active,
POL00050186,20250211,2025-02-11,Active,
POL00050187,20250203,2025-02-03,Active,
POL00050188,20250206,2025-02-06,Active,
POL00050189,20250214,2025-02-14,Active,
POL00050190,20250222,2025-02-22,Active,
POL00050191,20250222,2025-02-22,Active,
POL00050192,20250213,2025-02-13,Active,
POL00050193,20250210,2025-02-10,Active,
POL00050194,20250612,2025-06-12,Lapsed,Non-payment
POL00050195,20250415,2025-04-15,Cancelled,Affordability
POL00050196,20250221,2025-02-21,Active,
POL00050197,20250216,2025-02-16,Active,
POL00050198,20250323,2025-03-23,Cancelled,Duplicate Cover
POL00050199,20250209,2025-02-09,Active,
POL00050200,20250217,2025-02-17,Active,
POL00050201,20250226,2025-02-26,Active,
POL00050202,20250223,2025-02-23,Active,
POL00050203,20250213,2025-02-13,Active,
POL00050204,20250202,2025-02-02,Active,
POL00050205,20251012,2025-10-12,Lapsed,Non-payment
POL00050206,20250221,2025-02-21,Active,
POL00050207,20250228,2025-02-28,Active,
POL00050208,20250204,2025-02-04,Active,
POL00050209,20250205,2025-02-05,Active,
POL00050210,20250205,2025-02-05,Active,
POL00050211,20250202,2025-02-02,Active,
POL00050212,20250220,2025-02-20,Active,
POL00050213,20250421,2025-04-21,Cancelled,Duplicate Cover
POL00050214,20250321,2025-03-21,Cancelled,Underwriting
POL00050215,20250206,2025-02-06,Active,
POL00050216,20250216,2025-02-16,Active,
POL00050217,20250213,2025-02-13,Active,
POL00050218,20250209,2025-02-09,Active,
POL00050219,20250208,2025-02-08,Active,
POL00050220,20250907,2025-09-07,Lapsed,Non-payment
POL00050221,20250215,2025-02-15,Active,
POL00050222,20250612,2025-06-12,Cancelled,Duplicate Cover
POL00050223,20250213,2025-02-13,Active,
POL00050224,20250212,2025-02-12,Active,
POL00050225,20250215,2025-02-15,Active,
POL00050226,20250215,2025-02-15,Active,
POL00050227,20250701,2025-07-01,Cancelled,Customer Request
POL00050228,20250220,2025-02-20,Active,
POL00050229,20250226,2025-02-26,Active,
POL00050230,20250216,2025-02-16,Active,
POL00050231,20250206,2025-02-06,Active,
POL00050232,20250204,2025-02-04,Active,
POL00050233,20250222,2025-02-22,Active,
POL00050234,20250211,2025-02-11,Active,
POL00050235,20250206,2025-02-06,Active,
POL00050236,20250208,2025-02-08,Active,
POL00050237,20250227,2025-02-27,Active,
POL00050238,20250207,2025-02-07,Active,
POL00050239,20250213,2025-02-13,Active,
POL00050240,20250201,2025-02-01,Active,
POL00050241,20250203,2025-02-03,Active,
POL00050242,20250214,2025-02-14,Active,
POL00050243,20250210,2025-02-10,Active,
POL00050244,20250211,2025-02-11,Active,
POL00050245,20250204,2025-02-04,Active,
POL00050246,20250420,2025-04-20,Cancelled,Affordability
POL00050247,20250208,2025-02-08,Active,
POL00050248,20250220,2025-02-20,Active,
POL00050249,20250212,2025-02-12,Active,
POL00050250,20250216,2025-02-16,Active,
POL00050251,20250201,2025-02-01,Active,
POL00050252,20250204,2025-02-04,Active,
POL00050253,20250223,2025-02-23,Active,
POL00050254,20250205,2025-02-05,Active,
POL00050255,20250202,2025-02-02,Active,
POL00050256,20250210,2025-02-10,Active,
POL00050257,20250202,2025-02-02,Active,
POL00050258,20250217,2025-02-17,Active,
POL00050259,20250210,2025-02-10,Active,
POL00050260,20250215,2025-02-15,Active,
POL00050261,20250228,2025-02-28,Active,
POL00050262,20250203,2025-02-03,Active,
POL00050263,20250615,2025-06-15,Cancelled,Customer Request
POL00050264,20250219,2025-02-19,Active,
POL00050265,20250225,2025-02-25,Active,
POL00050266,20250203,2025-02-03,Active,
POL00050267,20250219,2025-02-19,Active,
POL00050268,20250620,2025-06-20,Cancelled,Underwriting
POL00050269,20250208,2025-02-08,Active,
POL00050270,20250203,2025-02-03,Active,
POL00050271,20250227,2025-02-27,Active,
POL00050272,20250226,2025-02-26,Active,
POL00050273,20250216,2025-02-16,Active,
POL00050274,20250221,2025-02-21,Active,
POL00050275,20250217,2025-02-17,Active,
POL00050276,20250227,2025-02-27,Active,
POL00050277,20250221,2025-02-21,Active,
POL00050278,20250221,2025-02-21,Active,
POL00050279,20250208,2025-02-08,Active,
POL00050280,20250223,2025-02-23,Active,
POL00050281,20250213,2025-02-13,Active,
POL00050282,20250208,2025-02-08,Active,
POL00050283,20250203,2025-02-03,Active,
POL00050284,20250213,2025-02-13,Active,
POL00050285,20250217,2025-02-17,Active,
POL00050286,20250206,2025-02-06,Active,
POL00050287,20250219,2025-02-19,Active,
POL00050288,20250217,2025-02-17,Active,
POL00050289,20250222,2025-02-22,Active,
POL00050290,20250221,2025-02-21,Active,
POL00050291,20250214,2025-02-14,Active,
POL00050292,20250202,2025-02-02,Active,
POL00050293,20250203,2025-02-03,Active,
POL00050294,20250214,2025-02-14,Active,
POL00050295,20250225,2025-02-25,Active,
POL00050296,20250215,2025-02-15,Active,
POL00050297,20250214,2025-02-14,Active,
POL00050298,20250213,2025-02-13,Active,
POL00050299,20250205,2025-02-05,Active,
POL00050300,20250217,2025-02-17,Active,
POL00050301,20250213,2025-02-13,Active,
POL00050302,20250219,2025-02-19,Active,
POL00050303,20250214,2025-02-14,Active,
POL00050304,20250212,2025-02-12,Active,
POL00050305,20250211,2025-02-11,Active,
POL00050306,20250218,2025-02-18,Active,
POL00050307,20250224,2025-02-24,Active,
POL00050308,20250214,2025-02-14,Active,
POL00050309,20250207,2025-02-07,Active,
POL00050310,20250204,2025-02-04,Active,
POL00050311,20250203,2025-02-03,Active,
POL00050312,20250218,2025-02-18,Active,
POL00050313,20250220,2025-02-20,Active,
POL00050314,20250205,2025-02-05,Active,
POL00050315,20250403,2025-04-03,Cancelled,Customer Request
POL00050316,20250213,2025-02-13,Active,
POL00050317,20250328,2025-03-28,Cancelled,Underwriting
POL00050318,20250202,2025-02-02,Active,
POL00050319,20250221,2025-02-21,Active,
POL00050320,20250226,2025-02-26,Active,
POL00050321,20250224,2025-02-24,Active,
POL00050322,20250211,2025-02-11,Active,
POL00050323,20250219,2025-02-19,Active,
POL00050324,20250219,2025-02-19,Active,
POL00050325,20250206,2025-02-06,Active,
POL00050326,20250228,2025-02-28,Active,
POL00050327,20251125,2025-11-25,Lapsed,Non-payment
POL00050328,20250204,2025-02-04,Active,
POL00050329,20250424,2025-04-24,Cancelled,Affordability
POL00050330,20250223,2025-02-23,Active,
POL00050331,20250217,2025-02-17,Active,
POL00050332,20250216,2025-02-16,Active,
POL00050333,20250217,2025-02-17,Active,
POL00050334,20250201,2025-02-01,Active,
POL00050335,20250202,2025-02-02,Active,
POL00050336,20250216,2025-02-16,Active,
POL00050337,20250210,2025-02-10,Active,
POL00050338,20250206,2025-02-06,Active,
POL00050339,20250214,2025-02-14,Active,
POL00050340,20250223,2025-02-23,Active,
POL00050341,20250210,2025-02-10,Active,
POL00050342,20250218,2025-02-18,Active,
POL00050343,20250209,2025-02-09,Active,
POL00050344,20250828,2025-08-28,Cancelled,Underwriting
POL00050345,20250218,2025-02-18,Active,
POL00050346,20250205,2025-02-05,Active,
POL00050347,20250204,2025-02-04,Active,
POL00050348,20250202,2025-02-02,Active,
POL00050349,20250212,2025-02-12,Active,
POL00050350,20250212,2025-02-12,Active,
POL00050351,20250205,2025-02-05,Active,
POL00050352,20250219,2025-02-19,Active,
POL00050353,20250216,2025-02-16,Active,
POL00050354,20250214,2025-02-14,Active,
POL00050355,20250209,2025-02-09,Active,
POL00050356,20250728,2025-07-28,Cancelled,Underwriting
POL00050357,20250218,2025-02-18,Active,
POL00050358,20250218,2025-02-18,Active,
POL00050359,20250214,2025-02-14,Active,
POL00050360,20250208,2025-02-08,Active,
POL00050361,20250203,2025-02-03,Active,
POL00050362,20250204,2025-02-04,Active,
POL00050363,20250219,2025-02-19,Active,
POL00050364,20250217,2025-02-17,Active,
POL00050365,20250612,2025-06-12,Cancelled,Affordability
POL00050366,20250528,2025-05-28,Cancelled,Underwriting
POL00050367,20250221,2025-02-21,Active,
POL00050368,20250215,2025-02-15,Active,
POL00050369,20250322,2025-03-22,Cancelled,Customer Request
POL00050370,20250220,2025-02-20,Active,
POL00050371,20250831,2025-08-31,Lapsed,Non-payment
POL00050372,20250329,2025-03-29,Cancelled,Customer Request
POL00050373,20250222,2025-02-22,Active,
POL00050374,20250210,2025-02-10,Active,
POL00050375,20250213,2025-02-13,Active,
POL00050376,20250222,2025-02-22,Active,
POL00050377,20250218,2025-02-18,Active,
POL00050378,20250209,2025-02-09,Active,
POL00050379,20250206,2025-02-06,Active,
POL00050380,20250226,2025-02-26,Active,
POL00050381,20250228,2025-02-28,Active,
POL00050382,20250206,2025-02-06,Active,
POL00050383,20250202,2025-02-02,Active,
POL00050384,20250209,2025-02-09,Active,
POL00050385,20250210,2025-02-10,Active,
POL00050386,20250214,2025-02-14,Active,
POL00050387,20250223,2025-02-23,Active,
POL00050388,20250202,2025-02-02,Active,
POL00050389,20250228,2025-02-28,Active,
POL00050390,20250222,2025-02-22,Active,
POL00050391,20250228,2025-02-28,Active,
POL00050392,20250216,2025-02-16,Active,
POL00050393,20250212,2025-02-12,Active,
POL00050394,20250210,2025-02-10,Active,
POL00050395,20250225,2025-02-25,Active,
POL00050396,20250223,2025-02-23,Active,
POL00050397,20250218,2025-02-18,Active,
POL00050398,20250203,2025-02-03,Active,
POL00050399,20250224,2025-02-24,Active,
POL00050400,20250215,2025-02-15,Active,
POL00050401,20250501,2025-05-01,Cancelled,Underwriting
POL00050402,20250529,2025-05-29,Cancelled,Customer Request
POL00050403,20250219,2025-02-19,Active,
POL00050404,20250201,2025-02-01,Active,
POL00050405,20250228,2025-02-28,Active,
POL00050406,20250223,2025-02-23,Active,
POL00050407,20250223,2025-02-23,Active,
POL00050408,20250210,2025-02-10,Active,
POL00050409,20250201,2025-02-01,Active,
POL00050410,20250213,2025-02-13,Active,
POL00050411,20250220,2025-02-20,Active,
POL00050412,20250523,2025-05-23,Cancelled,Affordability
POL00050413,20250226,2025-02-26,Active,
POL00050414,20250211,2025-02-11,Active,
POL00050415,20250206,2025-02-06,Active,
POL00050416,20250221,2025-02-21,Active,
POL00050417,20250205,2025-02-05,Active,
POL00050418,20250224,2025-02-24,Active,
POL00050419,20250217,2025-02-17,Active,
POL00050420,20250219,2025-02-19,Active,
POL00050421,20250204,2025-02-04,Active,
POL00050422,20250217,2025-02-17,Active,
POL00050423,20250223,2025-02-23,Active,
POL00050424,20250212,2025-02-12,Active,
POL00050425,20250310,2025-03-10,Cancelled,Duplicate Cover
POL00050426,20250215,2025-02-15,Active,
POL00050427,20250218,2025-02-18,Active,
POL00050428,20250222,2025-02-22,Active,
POL00050429,20250201,2025-02-01,Active,
POL00050430,20250216,2025-02-16,Active,
POL00050431,20250204,2025-02-04,Active,
POL00050432,20250220,2025-02-20,Active,
POL00050433,20250216,2025-02-16,Active,
POL00050434,20251024,2025-10-24,Cancelled,Duplicate Cover
POL00050435,20250227,2025-02-27,Active,
POL00050436,20250209,2025-02-09,Active,
POL00050437,20250207,2025-02-07,Active,
POL00050438,20250218,2025-02-18,Active,
POL00050439,20250224,2025-02-24,Active,
POL00050440,20250221,2025-02-21,Active,
POL00050441,20250208,2025-02-08,Active,
POL00050442,20250208,2025-02-08,Active,
POL00050443,20250212,2025-02-12,Active,
POL00050444,20250929,2025-09-29,Lapsed,Non-payment
POL00050445,20250203,2025-02-03,Active,
POL00050446,20250225,2025-02-25,Active,
POL00050447,20250307,2025-03-07,Cancelled,Underwriting
POL00050448,20250203,2025-02-03,Active,
POL00050449,20250222,2025-02-22,Active,
POL00050450,20250207,2025-02-07,Active,
POL00050451,20250217,2025-02-17,Active,
POL00050452,20250501,2025-05-01,Cancelled,Affordability
POL00050453,20250208,2025-02-08,Active,
POL00050454,20250224,2025-02-24,Active,
POL00050455,20250202,2025-02-02,Active,
POL00050456,20250203,2025-02-03,Active,
POL00050457,20250412,2025-04-12,Cancelled,Customer Request
POL00050458,20250219,2025-02-19,Active,
POL00050459,20250221,2025-02-21,Active,
POL00050460,20250212,2025-02-12,Active,
POL00050461,20250831,2025-08-31,Cancelled,Affordability
POL00050462,20250210,2025-02-10,Active,
POL00050463,20250206,2025-02-06,Active,
POL00050464,20250207,2025-02-07,Active,
POL00050465,20250216,2025-02-16,Active,
POL00050466,20250211,2025-02-11,Active,
POL00050467,20250918,2025-09-18,Lapsed,Non-payment
POL00050468,20250223,2025-02-23,Active,
POL00050469,20250218,2025-02-18,Active,
POL00050470,20250213,2025-02-13,Active,
POL00050471,20250213,2025-02-13,Active,
POL00050472,20250225,2025-02-25,Active,
POL00050473,20250202,2025-02-02,Active,
POL00050474,20250226,2025-02-26,Active,
POL00050475,20250219,2025-02-19,Active,
POL00050476,20250202,2025-02-02,Active,
POL00050477,20250228,2025-02-28,Active,
POL00050478,20250722,2025-07-22,Cancelled,Customer Request
POL00050479,20250217,2025-02-17,Active,
POL00050480,20250217,2025-02-17,Active,
POL00050481,20250205,2025-02-05,Active,
POL00050482,20250221,2025-02-21,Active,
POL00050483,20250521,2025-05-21,Cancelled,Customer Request
POL00050484,20250205,2025-02-05,Active,
POL00050485,20250218,2025-02-18,Active,
POL00050486,20250212,2025-02-12,Active,
POL00050487,20250202,2025-02-02,Active,
POL00050488,20250223,2025-02-23,Active,
POL00050489,20250225,2025-02-25,Active,
POL00050490,20250511,2025-05-11,Cancelled,Customer Request
POL00050491,20250205,2025-02-05,Active,
POL00050492,20250208,2025-02-08,Active,
POL00050493,20250202,2025-02-02,Active,
POL00050494,20250217,2025-02-17,Active,
POL00050495,20250219,2025-02-19,Active,
POL00050496,20250210,2025-02-10,Active,
POL00050497,20250223,2025-02-23,Active,
POL00050498,20250209,2025-02-09,Active,
POL00050499,20250209,2025-02-09,Active,
POL00050500,20250206,2025-02-06,Active,
POL00050501,20250228,2025-02-28,Active,
POL00050502,20250228,2025-02-28,Active,
POL00050503,20250207,2025-02-07,Active,
POL00050504,20250226,2025-02-26,Active,
POL00050505,20250226,2025-02-26,Active,
POL00050506,20250225,2025-02-25,Active,
POL00050507,20250208,2025-02-08,Active,
POL00050508,20250223,2025-02-23,Active,
POL00050509,20250218,2025-02-18,Active,
POL00050510,20250208,2025-02-08,Active,
POL00050511,20250222,2025-02-22,Active,
POL00050512,20250208,2025-02-08,Active,
POL00050513,20250207,2025-02-07,Active,
POL00050514,20250217,2025-02-17,Active,
POL00050515,20250228,2025-02-28,Active,
POL00050516,20250206,2025-02-06,Active,
POL00050517,20250205,2025-02-05,Active,
POL00050518,20250220,2025-02-20,Active,
POL00050519,20250214,2025-02-14,Active,
POL00050520,20250205,2025-02-05,Active,
POL00050521,20250208,2025-02-08,Active,
POL00050522,20250219,2025-02-19,Active,
POL00050523,20250202,2025-02-02,Active,
POL00050524,20250226,2025-02-26,Active,
POL00050525,20250202,2025-02-02,Active,
POL00050526,20250209,2025-02-09,Active,
POL00050527,20250228,2025-02-28,Active,
POL00050528,20250803,2025-08-03,Lapsed,Non-payment
POL00050529,20250518,2025-05-18,Lapsed,Non-payment
POL00050530,20250221,2025-02-21,Active,
POL00050531,20250215,2025-02-15,Active,
POL00050532,20250215,2025-02-15,Active,
POL00050533,20250214,2025-02-14,Active,
POL00050534,20250215,2025-02-15,Active,
POL00050535,20250223,2025-02-23,Active,
POL00050536,20250209,2025-02-09,Active,
POL00050537,20250219,2025-02-19,Active,
POL00050538,20251016,2025-10-16,Lapsed,Non-payment
POL00050539,20250226,2025-02-26,Active,
POL00050540,20250201,2025-02-01,Active,
POL00050541,20250605,2025-06-05,Cancelled,Customer Request
POL00050542,20250220,2025-02-20,Active,
POL00050543,20250211,2025-02-11,Active,
POL00050544,20250212,2025-02-12,Active,
POL00050545,20250202,2025-02-02,Active,
POL00050546,20250227,2025-02-27,Active,
POL00050547,20250205,2025-02-05,Active,
POL00050548,20250225,2025-02-25,Active,
POL00050549,20250207,2025-02-07,Active,
POL00050550,20250218,2025-02-18,Active,
POL00050551,20250226,2025-02-26,Active,
POL00050552,20250204,2025-02-04,Active,
POL00050553,20250210,2025-02-10,Active,
POL00050554,20250203,2025-02-03,Active,
POL00050555,20250228,2025-02-28,Active,
POL00050556,20250213,2025-02-13,Active,
POL00050557,20250220,2025-02-20,Active,
POL00050558,20250205,2025-02-05,Active,
POL00050559,20250208,2025-02-08,Active,
POL00050560,20250224,2025-02-24,Active,
POL00050561,20250226,2025-02-26,Active,
POL00050562,20250209,2025-02-09,Active,
POL00050563,20250207,2025-02-07,Active,
POL00050564,20250217,2025-02-17,Active,
POL00050565,20250225,2025-02-25,Active,
POL00050566,20250223,2025-02-23,Active,
POL00050567,20250219,2025-02-19,Active,
POL00050568,20250728,2025-07-28,Cancelled,Underwriting
POL00050569,20250210,2025-02-10,Active,
POL00050570,20250227,2025-02-27,Active,
POL00050571,20250217,2025-02-17,Active,
POL00050572,20250220,2025-02-20,Active,
POL00050573,20250228,2025-02-28,Active,
POL00050574,20250223,2025-02-23,Active,
POL00050575,20250215,2025-02-15,Active,
POL00050576,20250207,2025-02-07,Active,
POL00050577,20250216,2025-02-16,Active,
POL00050578,20250223,2025-02-23,Active,
POL00050579,20250215,2025-02-15,Active,
POL00050580,20251016,2025-10-16,Lapsed,Non-payment
POL00050581,20250815,2025-08-15,Cancelled,Affordability
POL00050582,20250215,2025-02-15,Active,
POL00050583,20250227,2025-02-27,Active,
POL00050584,20251130,2025-11-30,Lapsed,Non-payment
POL00050585,20250803,2025-08-03,Lapsed,Non-payment
POL00050586,20250203,2025-02-03,Active,
POL00050587,20250211,2025-02-11,Active,
POL00050588,20250226,2025-02-26,Active,
POL00050589,20250215,2025-02-15,Active,
POL00050590,20250213,2025-02-13,Active,
POL00050591,20250217,2025-02-17,Active,
POL00050592,20250215,2025-02-15,Active,
POL00050593,20250221,2025-02-21,Active,
POL00050594,20250715,2025-07-15,Cancelled,Customer Request
POL00050595,20250215,2025-02-15,Active,
POL00050596,20250214,2025-02-14,Active,
POL00050597,20250206,2025-02-06,Active,
POL00050598,20250225,2025-02-25,Active,
POL00050599,20250219,2025-02-19,Active,
POL00050600,20250216,2025-02-16,Active,
POL00050601,20250226,2025-02-26,Active,
POL00050602,20250207,2025-02-07,Active,
POL00050603,20250211,2025-02-11,Active,
POL00050604,20250216,2025-02-16,Active,
POL00050605,20250220,2025-02-20,Active,
POL00050606,20250221,2025-02-21,Active,
POL00050607,20250214,2025-02-14,Active,
POL00050608,20250202,2025-02-02,Active,
POL00050609,20250226,2025-02-26,Active,
POL00050610,20250220,2025-02-20,Active,
POL00050611,20250212,2025-02-12,Active,
POL00050612,20250218,2025-02-18,Active,
POL00050613,20250209,2025-02-09,Active,
POL00050614,20251021,2025-10-21,Cancelled,Affordability
POL00050615,20250216,2025-02-16,Active,
POL00050616,20250225,2025-02-25,Active,
POL00050617,20250222,2025-02-22,Active,
POL00050618,20250224,2025-02-24,Active,
POL00050619,20250215,2025-02-15,Active,
POL00050620,20250205,2025-02-05,Active,
POL00050621,20250203,2025-02-03,Active,
POL00050622,20250221,2025-02-21,Active,
POL00050623,20250209,2025-02-09,Active,
POL00050624,20250224,2025-02-24,Active,
POL00050625,20250524,2025-05-24,Cancelled,Duplicate Cover
POL00050626,20251015,2025-10-15,Cancelled,Customer Request
POL00050627,20250430,2025-04-30,Cancelled,Affordability
POL00050628,20250205,2025-02-05,Active,
POL00050629,20250224,2025-02-24,Active,
POL00050630,20250215,2025-02-15,Active,
POL00050631,20250917,2025-09-17,Cancelled,Underwriting
POL00050632,20250202,2025-02-02,Active,
POL00050633,20250208,2025-02-08,Active,
POL00050634,20250203,2025-02-03,Active,
POL00050635,20250222,2025-02-22,Active,
POL00050636,20250223,2025-02-23,Active,
POL00050637,20250214,2025-02-14,Active,
POL00050638,20250215,2025-02-15,Active,
POL00050639,20250211,2025-02-11,Active,
POL00050640,20250209,2025-02-09,Active,
POL00050641,20250204,2025-02-04,Active,
POL00050642,20250201,2025-02-01,Active,
POL00050643,20250208,2025-02-08,Active,
POL00050644,20250216,2025-02-16,Active,
POL00050645,20250227,2025-02-27,Active,
POL00050646,20250228,2025-02-28,Active,
POL00050647,20250203,2025-02-03,Active,
POL00050648,20250227,2025-02-27,Active,
POL00050649,20250207,2025-02-07,Active,
POL00050650,20250227,2025-02-27,Active,
POL00050651,20250227,2025-02-27,Active,
POL00050652,20250224,2025-02-24,Active,
POL00050653,20250212,2025-02-12,Active,
POL00050654,20250207,2025-02-07,Active,
POL00050655,20250222,2025-02-22,Active,
POL00050656,20250210,2025-02-10,Active,
POL00050657,20250602,2025-06-02,Cancelled,Duplicate Cover
POL00050658,20250218,2025-02-18,Active,
POL00050659,20250614,2025-06-14,Lapsed,Non-payment
POL00050660,20250224,2025-02-24,Active,
POL00050661,20250205,2025-02-05,Active,
POL00050662,20250602,2025-06-02,Cancelled,Customer Request
POL00050663,20250213,2025-02-13,Active,
POL00050664,20250423,2025-04-23,Cancelled,Customer Request
POL00050665,20250222,2025-02-22,Active,
POL00050666,20250215,2025-02-15,Active,
POL00050667,20250222,2025-02-22,Active,
POL00050668,20250223,2025-02-23,Active,
POL00050669,20250219,2025-02-19,Active,
POL00050670,20250215,2025-02-15,Active,
POL00050671,20251126,2025-11-26,Lapsed,Non-payment
POL00050672,20250219,2025-02-19,Active,
POL00050673,20250701,2025-07-01,Cancelled,Customer Request
POL00050674,20250202,2025-02-02,Active,
POL00050675,20250522,2025-05-22,Cancelled,Affordability
POL00050676,20250202,2025-02-02,Active,
POL00050677,20250224,2025-02-24,Active,
POL00050678,20250207,2025-02-07,Active,
POL00050679,20250218,2025-02-18,Active,
POL00050680,20250213,2025-02-13,Active,
POL00050681,20250205,2025-02-05,Active,
POL00050682,20250226,2025-02-26,Active,
POL00050683,20250205,2025-02-05,Active,
POL00050684,20250201,2025-02-01,Active,
POL00050685,20250207,2025-02-07,Active,
POL00050686,20250201,2025-02-01,Active,
POL00050687,20250203,2025-02-03,Active,
POL00050688,20250227,2025-02-27,Active,
POL00050689,20250212,2025-02-12,Active,
POL00050690,20250215,2025-02-15,Active,
POL00050691,20250216,2025-02-16,Active,
POL00050692,20250630,2025-06-30,Cancelled,Duplicate Cover
POL00050693,20250227,2025-02-27,Active,
POL00050694,20250207,2025-02-07,Active,
POL00050695,20250212,2025-02-12,Active,
POL00050696,20250226,2025-02-26,Active,
POL00050697,20250208,2025-02-08,Active,
POL00050698,20250218,2025-02-18,Active,
POL00050699,20250223,2025-02-23,Active,
POL00050700,20250202,2025-02-02,Active,
POL00050701,20250226,2025-02-26,Active,
POL00050702,20250215,2025-02-15,Active,
POL00050703,20250201,2025-02-01,Active,
POL00050704,20250213,2025-02-13,Active,
POL00050705,20250208,2025-02-08,Active,
POL00050706,20250201,2025-02-01,Active,
POL00050707,20250201,2025-02-01,Active,
POL00050708,20250219,2025-02-19,Active,
POL00050709,20250209,2025-02-09,Active,
POL00050710,20250226,2025-02-26,Active,
POL00050711,20250204,2025-02-04,Active,
POL00050712,20250215,2025-02-15,Active,
POL00050713,20250220,2025-02-20,Active,
POL00050714,20250211,2025-02-11,Active,
POL00050715,20250215,2025-02-15,Active,
POL00050716,20250319,2025-03-19,Cancelled,Duplicate Cover
POL00050717,20250211,2025-02-11,Active,
POL00050718,20250208,2025-02-08,Active,
POL00050719,20250221,2025-02-21,Active,
POL00050720,20250216,2025-02-16,Active,
POL00050721,20250509,2025-05-09,Cancelled,Underwriting
POL00050722,20250331,2025-03-31,Cancelled,Duplicate Cover
POL00050723,20250214,2025-02-14,Active,
POL00050724,20250222,2025-02-22,Active,
POL00050725,20250222,2025-02-22,Active,
POL00050726,20250207,2025-02-07,Active,
POL00050727,20251019,2025-10-19,Cancelled,Affordability
POL00050728,20250201,2025-02-01,Active,
POL00050729,20250227,2025-02-27,Active,
POL00050730,20250203,2025-02-03,Active,
POL00050731,20250203,2025-02-03,Active,
POL00050732,20250217,2025-02-17,Active,
POL00050733,20250204,2025-02-04,Active,
POL00050734,20250219,2025-02-19,Active,
POL00050735,20250215,2025-02-15,Active,
POL00050736,20250206,2025-02-06,Active,
POL00050737,20250201,2025-02-01,Active,
POL00050738,20250217,2025-02-17,Active,
POL00050739,20250226,2025-02-26,Active,
POL00050740,20250221,2025-02-21,Active,
POL00050741,20250220,2025-02-20,Active,
POL00050742,20250227,2025-02-27,Active,
POL00050743,20251201,2025-12-01,Lapsed,Non-payment
POL00050744,20250225,2025-02-25,Active,
POL00050745,20250703,2025-07-03,Cancelled,Underwriting
POL00050746,20250213,2025-02-13,Active,
POL00050747,20250831,2025-08-31,Cancelled,Underwriting
POL00050748,20250516,2025-05-16,Cancelled,Affordability
POL00050749,20250203,2025-02-03,Active,
POL00050750,20250218,2025-02-18,Active,
POL00050751,20250223,2025-02-23,Active,
POL00050752,20250217,2025-02-17,Active,
POL00050753,20250208,2025-02-08,Active,
POL00050754,20250228,2025-02-28,Active,
POL00050755,20250216,2025-02-16,Active,
POL00050756,20250207,2025-02-07,Active,
POL00050757,20250206,2025-02-06,Active,
POL00050758,20250512,2025-05-12,Lapsed,Non-payment
POL00050759,20250529,2025-05-29,Lapsed,Non-payment
POL00050760,20250817,2025-08-17,Cancelled,Customer Request
POL00050761,20250207,2025-02-07,Active,
POL00050762,20250210,2025-02-10,Active,
POL00050763,20250524,2025-05-24,Cancelled,Affordability
POL00050764,20250208,2025-02-08,Active,
